PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,SBJ
10007157,10007157,NL21,1,063
10007157,10007157,NL2K,1,054
10007157,10007157,NL2K,1,063
10007157,10007157,NL41,1,052
10007157,10007157,NL41,1,066
10007157,10007157,NT22,1,063
10007157,10007157,NT22,1,087
10007157,10007157,P500,1,073
10007157,10007157,Q304,1,075
10007157,10007157,Q305,1,075
10007157,10007157,Q306,1,075
10007157,10007157,Q307,1,075
10007157,10007157,Q310,1,075
10007157,10007157,Q310,1,084
10007157,10007157,Q3Q1,1,084
10007157,10007157,Q3Q1,1,075
10007157,10007157,QC18,1,009
10007157,10007157,QC19,1,009
10007157,10007157,QL33,1,075
10007157,10007157,QL33,1,054
10007157,10007157,QR11,1,079
10007157,10007157,QR12,1,080
10007157,10007157,QR14,1,082
10007157,10007157,QR17,1,083
10007157,10007157,QR31,1,075
10007157,10007157,QR31,1,079
10007157,10007157,QR32,1,075
10007157,10007157,QR32,1,080
10007157,10007157,QR34,1,075
10007157,10007157,QR34,1,082
10007157,10007157,QR37,1,083
10007157,10007157,QR37,1,075
10007157,10007157,QT12,1,087
10007157,10007157,QV15,1,093
10007157,10007157,QV16,1,094
10007157,10007157,QV31,1,075
10007157,10007157,QV31,1,090
10007157,10007157,QV35,1,075
10007157,10007157,QV35,1,093
10007157,10007157,QV36,1,094
10007157,10007157,QV36,1,075
10007157,10007157,QV84,1,078
10007157,10007157,QV84,1,091
10007157,10007157,QW33,1,097
10007157,10007157,QW33,1,075
10007157,10007157,QW34,1,075
10007157,10007157,QW34,1,098
10007157,10007157,R120,1,079
10007157,10007157,R1R0,1,079
10007157,10007157,R1R0,1,083
10007157,10007157,R1R7,1,079
10007157,10007157,R1R7,1,083
10007157,10007157,R1R9,1,079
10007157,10007157,R1R9,1,083
10007157,10007157,R1RR,1,079
10007157,10007157,R1RR,1,083
10007157,10007157,R1T2,1,079
10007157,10007157,R1T2,1,087
10007157,10007157,R220,1,080
10007157,10007157,R2R3,1,080
10007157,10007157,R2R3,1,083
10007157,10007157,R2R7,1,080
10007157,10007157,R2R7,1,083
10007157,10007157,R2R9,1,080
10007157,10007157,R2R9,1,083
10007157,10007157,R2RR,1,080
10007157,10007157,R2RR,1,083
10007157,10007157,R2T2,1,080
10007157,10007157,R2T2,1,087
10007157,10007157,R410,1,082
10007157,10007157,R4R7,1,082
10007157,10007157,R4R7,1,083
10007157,10007157,R4RR,1,082
10007157,10007157,R4RR,1,083
10007157,10007157,R4T2,1,087
10007157,10007157,R4T2,1,082
10007157,10007157,R710,1,083
10007157,10007157,R7R7,1,083
10007157,10007157,R7RR,1,083
10007157,10007157,R7T2,1,083
10007157,10007157,R7T2,1,087
10007157,10007157,RL11,1,052
10007157,10007157,RL11,1,079
10007157,10007157,RL12,1,053
10007157,10007157,RL12,1,079
10007157,10007157,RL21,1,052
10007157,10007157,RL21,1,080
10007157,10007157,RL22,1,053
10007157,10007157,RL22,1,080
10007157,10007157,RL41,1,052
10007157,10007157,RL41,1,082
10007157,10007157,RL42,1,053
10007157,10007157,RL42,1,082
10007157,10007157,RL71,1,052
10007157,10007157,RL71,1,083
10007157,10007157,RL72,1,053
10007157,10007157,RL72,1,083
10007157,10007157,RN12,1,063
10007157,10007157,RN12,1,079
10007157,10007157,RN22,1,063
10007157,10007157,RN22,1,080
10007157,10007157,RN42,1,063
10007157,10007157,RN42,1,082
10007157,10007157,RN72,1,063
10007157,10007157,RN72,1,083
10007157,10007157,RR12,1,079
10007157,10007157,RR12,1,080
10007157,10007157,RR14,1,079
10007157,10007157,RR14,1,082
10007157,10007157,RR17,1,079
10007157,10007157,RR17,1,083
10007157,10007157,RR24,1,080
10007157,10007157,RR24,1,082
10007157,10007157,RR27,1,080
10007157,10007157,RR27,1,083
10007157,10007157,RR47,1,082
10007157,10007157,RR47,1,083
10007157,10007157,RV11,1,079
10007157,10007157,RV11,1,090
10007157,10007157,RV15,1,093
10007157,10007157,RV15,1,079
10007157,10007157,RV21,1,080
10007157,10007157,RV21,1,090
10007157,10007157,RV25,1,080
10007157,10007157,RV25,1,093
10007157,10007157,RV26,1,080
10007157,10007157,RV26,1,094
10007157,10007157,RV41,1,090
10007157,10007157,RV41,1,082
10007157,10007157,RV45,1,093
10007157,10007157,RV45,1,082
10007157,10007157,RV71,1,083
10007157,10007157,RV71,1,090
10007157,10007157,RV75,1,083
10007157,10007157,RV75,1,093
10007157,10007157,RW13,1,079
10007157,10007157,RW13,1,097
10007157,10007157,RW23,1,080
10007157,10007157,RW23,1,097
10007157,10007157,RW43,1,082
10007157,10007157,RW43,1,097
10007157,10007157,RW73,1,083
10007157,10007157,RW73,1,097
10007157,10007157,T110,1,087
10007157,10007157,T1R1,1,079
10007157,10007157,T1R1,1,087
10007157,10007157,T1R2,1,080
10007157,10007157,T1R2,1,087
10007157,10007157,T1R4,1,087
10007157,10007157,T1R4,1,082
10007157,10007157,T1R7,1,083
10007157,10007157,T1R7,1,087
10007157,10007157,T1T2,1,087
10007157,10007157,T210,1,087
10007157,10007157,T2R2,1,087
10007157,10007157,T2R2,1,080
10007157,10007157,T2R4,1,082
10007157,10007157,T2R4,1,087
10007157,10007157,T2R7,1,087
10007157,10007157,T2R7,1,083
10007157,10007157,T300,1,087
10007157,10007157,T415,1,087
10007157,10007157,T4T2,1,087
10007157,10007157,T900,1,083
10007157,10007157,TN12,1,087
10007157,10007157,TN12,1,063
10007157,10007157,TN42,1,087
10007157,10007157,TN42,1,063
10007157,10007157,TV11,1,090
10007157,10007157,TV11,1,087
10007157,10007157,TV21,1,090
10007157,10007157,TV21,1,087
10007157,10007157,V100,1,090
10007157,10007157,V101,1,090
10007157,10007157,V1R9,1,090
10007157,10007157,V1R9,1,083
10007157,10007157,V400,1,091
10007157,10007157,V500,1,093
10007157,10007157,V501,1,093
10007157,10007157,V641,1,094
10007157,10007157,V642,1,094
10007157,10007157,VG51,1,093
10007157,10007157,VG51,1,032
10007157,10007157,VL12,1,090
10007157,10007157,VL12,1,053
10007157,10007157,VL13,1,090
10007157,10007157,VL13,1,054
10007157,10007157,VR40,1,091
10007157,10007157,VR61,1,079
10007157,10007157,VR61,1,094
10007157,10007157,VV15,1,090
10007157,10007157,VV15,1,093
10007157,10007157,VV46,1,094
10007157,10007157,VV46,1,091
10007157,10007157,VV56,1,093
10007157,10007157,VV56,1,094
10007157,10007157,VW53,1,097
10007157,10007157,VW53,1,093
10007157,10007157,VW63,1,094
10007157,10007157,VW63,1,097
10007157,10007157,W302,1,097
10007157,10007157,WT31,1,087
10007157,10007157,WT31,1,097
10007157,10007157,WT34,1,087
10007157,10007157,WT34,1,097
10007157,10007157,WTH4,1,087
10007157,10007157,WTH4,1,097
10007157,10007157,X300,1,105
10007157,10007157,X300,2,105
10007157,10007157,X301,1,105
10007157,10007157,X301,2,105
10007157,10007157,Y001,1,107
10007158,10007158,10,1,025
10007158,10007158,100,1,052
10007158,10007158,101,1,052
10007158,10007158,102,1,063
10007158,10007158,102,1,052
10007158,10007158,103,1,052
10007158,10007158,103,1,065
10007158,10007158,104,1,052
10007158,10007158,104,1,065
10007158,10007158,105,1,053
10007158,10007158,106,1,053
10007158,10007158,107,1,053
10007158,10007158,108,1,054
10007158,10007158,11,1,025
10007158,10007158,110,1,059
10007158,10007158,111,1,059
10007158,10007158,113,1,052
10007158,10007158,113,1,053
10007158,10007158,118,1,052
10007158,10007158,118,1,066
10007158,10007158,12,1,025
10007158,10007158,122,1,052
10007158,10007158,122,1,061
10007158,10007158,122,1,032
10007158,10007158,123,1,027
10007158,10007158,123,2,027
10007158,10007158,125,1,079
10007158,10007158,125,1,053
10007158,10007158,126,1,080
10007158,10007158,126,1,053
10007158,10007158,128,1,069
10007158,10007158,128,2,069
10007158,10007158,129,1,075
10007158,10007158,129,2,075
10007158,10007158,13,1,017
10007158,10007158,13,1,025
10007158,10007158,131,1,079
10007158,10007158,131,1,075
10007158,10007158,132,1,080
10007158,10007158,132,1,075
10007158,10007158,133,1,075
10007158,10007158,133,1,082
10007158,10007158,134,1,090
10007158,10007158,134,1,075
10007158,10007158,134,2,075
10007158,10007158,134,2,090
10007158,10007158,135,1,075
10007158,10007158,135,1,093
10007158,10007158,135,2,075
10007158,10007158,135,2,093
10007158,10007158,136,1,097
10007158,10007158,136,1,075
10007158,10007158,137,1,075
10007158,10007158,137,1,069
10007158,10007158,137,2,069
10007158,10007158,137,2,075
10007158,10007158,138,1,079
10007158,10007158,139,1,079
10007158,10007158,14,1,025
10007158,10007158,14,1,032
10007158,10007158,140,1,080
10007158,10007158,141,1,082
10007158,10007158,142,1,082
10007158,10007158,143,1,083
10007158,10007158,144,1,083
10007158,10007158,145,1,076
10007158,10007158,145,1,082
10007158,10007158,145,1,053
10007158,10007158,146,1,079
10007158,10007158,146,1,080
10007158,10007158,147,1,079
10007158,10007158,147,1,082
10007158,10007158,148,1,080
10007158,10007158,148,1,082
10007158,10007158,149,1,082
10007158,10007158,15,1,028
10007158,10007158,150,1,079
10007158,10007158,150,1,080
10007158,10007158,151,1,079
10007158,10007158,151,1,082
10007158,10007158,152,1,080
10007158,10007158,152,1,082
10007158,10007158,153,1,076
10007158,10007158,153,1,082
10007158,10007158,154,1,079
10007158,10007158,154,1,090
10007158,10007158,155,1,079
10007158,10007158,155,1,093
10007158,10007158,156,1,080
10007158,10007158,156,1,090
10007158,10007158,157,1,082
10007158,10007158,157,1,090
10007158,10007158,158,1,079
10007158,10007158,158,1,097
10007158,10007158,159,1,069
10007158,10007158,159,1,079
10007158,10007158,16,1,028
10007158,10007158,160,1,097
10007158,10007158,160,1,080
10007158,10007158,161,1,082
10007158,10007158,161,1,069
10007158,10007158,162,1,090
10007158,10007158,162,2,090
10007158,10007158,163,1,091
10007158,10007158,163,2,091
10007158,10007158,164,1,093
10007158,10007158,164,2,093
10007158,10007158,165,1,032
10007158,10007158,165,1,093
10007158,10007158,166,1,053
10007158,10007158,166,1,090
10007158,10007158,166,2,053
10007158,10007158,166,2,090
10007158,10007158,167,1,091
10007158,10007158,167,1,059
10007158,10007158,168,1,093
10007158,10007158,168,1,052
10007158,10007158,169,1,053
10007158,10007158,169,1,093
10007158,10007158,17,1,028
10007158,10007158,170,1,054
10007158,10007158,170,1,093
10007158,10007158,171,1,090
10007158,10007158,171,1,091
10007158,10007158,171,2,090
10007158,10007158,171,2,091
10007158,10007158,172,1,090
10007158,10007158,172,1,093
10007158,10007158,173,1,097
10007158,10007158,173,2,097
10007158,10007158,174,1,063
10007158,10007158,174,1,097
10007158,10007158,175,1,069
10007158,10007158,175,1,090
10007158,10007158,175,2,069
10007158,10007158,175,2,090
10007158,10007158,176,1,069
10007158,10007158,176,1,093
10007158,10007158,18,1,028
10007158,10007158,180,1,080
10007158,10007158,182,1,082
10007158,10007158,182,1,079
10007158,10007158,183,1,093
10007158,10007158,183,1,080
10007158,10007158,184,1,069
10007158,10007158,184,1,080
10007158,10007158,185,1,093
10007158,10007158,185,1,097
10007158,10007158,186,1,075
10007158,10007158,188,1,041
10007158,10007158,190,1,041
10007158,10007158,191,1,041
10007158,10007158,193,1,037
10007158,10007158,194,1,037
10007158,10007158,195,1,037
10007158,10007158,197,1,038
10007158,10007158,198,1,038
10007158,10007158,20,1,028
10007158,10007158,20,1,031
10007158,10007158,200,1,038
10007158,10007158,201,1,038
10007158,10007158,203,1,038
10007158,10007158,204,1,045
10007158,10007158,205,1,037
10007158,10007158,207,1,037
10007158,10007158,208,1,037
10007158,10007158,209,1,037
10007158,10007158,21,1,029
10007158,10007158,210,1,037
10007158,10007158,212,1,037
10007158,10007158,213,1,047
10007158,10007158,213,1,041
10007158,10007158,214,1,037
10007158,10007158,215,1,038
10007158,10007158,216,1,037
10007158,10007158,216,1,097
10007158,10007158,217,1,045
10007158,10007158,218,1,045
10007158,10007158,219,1,045
10007158,10007158,22,1,029
10007158,10007158,220,1,045
10007158,10007158,221,1,045
10007158,10007158,222,1,045
10007158,10007158,227,1,031
10007158,10007158,23,1,029
10007158,10007158,230,1,026
10007158,10007158,231,1,026
10007158,10007158,232,1,026
10007158,10007158,233,1,026
10007158,10007158,235,1,026
10007158,10007158,236,1,026
10007158,10007158,238,1,032
10007158,10007158,238,1,026
10007158,10007158,239,1,035
10007158,10007158,240,1,035
10007158,10007158,241,1,035
10007158,10007158,242,1,035
10007158,10007158,243,1,035
10007158,10007158,244,1,035
10007158,10007158,245,1,035
10007158,10007158,246,1,035
10007158,10007158,247,1,035
10007158,10007158,248,1,035
10007158,10007158,249,1,040
10007158,10007158,25,1,029
10007158,10007158,250,1,040
10007158,10007158,251,1,040
10007158,10007158,252,1,040
10007158,10007158,253,1,040
10007158,10007158,254,1,040
10007158,10007158,256,1,040
10007158,10007158,256,1,035
10007158,10007158,257,1,040
10007158,10007158,257,1,035
10007158,10007158,260,1,026
10007158,10007158,27,1,029
10007158,10007158,28,1,029
10007158,10007158,28,1,031
10007158,10007158,29,1,029
10007158,10007158,29,1,079
10007158,10007158,33,1,025
10007158,10007158,33,1,013
10007158,10007158,33,1,012
10007158,10007158,33,1,032
10007158,10007158,34,1,016
10007158,10007158,34,1,012
10007158,10007158,34,1,004
10007158,10007158,34,1,017
10007158,10007158,34,1,032
10007158,10007158,34,1,025
10007158,10007158,340,1,001
10007158,10007158,341,1,001
10007158,10007158,345,1,054
10007158,10007158,346,1,054
10007158,10007158,346,1,019
10007158,10007158,347,1,105
10007158,10007158,348,1,019
10007158,10007158,348,1,105
10007158,10007158,35,1,025
10007158,10007158,356,1,054
10007158,10007158,356,1,055
10007158,10007158,358,1,054
10007158,10007158,36,1,028
10007158,10007158,360,1,054
10007158,10007158,360,1,056
10007158,10007158,361,1,079
10007158,10007158,361,1,080
10007158,10007158,362,1,035
10007158,10007158,362,1,054
10007158,10007158,373,1,025
10007158,10007158,374,1,012
10007158,10007158,376,1,017
10007158,10007158,383,1,031
10007158,10007158,39,1,028
10007158,10007158,4,1,004
10007158,10007158,4,2,004
10007158,10007158,40,1,029
10007158,10007158,403,1,031
10007158,10007158,404,1,066
10007158,10007158,405,1,096
10007158,10007158,406,1,096
10007158,10007158,408,1,019
10007158,10007158,408,1,060
10007158,10007158,409,1,055
10007158,10007158,41,1,029
10007158,10007158,410,1,091
10007158,10007158,410,1,059
10007158,10007158,411,1,091
10007158,10007158,412,1,093
10007158,10007158,412,1,052
10007158,10007158,413,1,075
10007158,10007158,414,1,090
10007158,10007158,414,1,075
10007158,10007158,415,1,075
10007158,10007158,415,1,097
10007158,10007158,416,1,075
10007158,10007158,417,1,069
10007158,10007158,417,1,075
10007158,10007158,418,1,069
10007158,10007158,418,1,090
10007158,10007158,419,1,069
10007158,10007158,420,1,090
10007158,10007158,420,1,091
10007158,10007158,421,1,090
10007158,10007158,422,1,053
10007158,10007158,422,1,090
10007158,10007158,423,1,063
10007158,10007158,423,1,097
10007158,10007158,424,1,097
10007158,10007158,425,1,093
10007158,10007158,425,1,075
10007158,10007158,426,1,053
10007158,10007158,426,1,093
10007158,10007158,427,1,090
10007158,10007158,427,1,093
10007158,10007158,428,1,032
10007158,10007158,428,1,093
10007158,10007158,429,1,097
10007158,10007158,429,1,093
10007158,10007158,430,1,054
10007158,10007158,430,1,093
10007158,10007158,431,1,093
10007158,10007158,432,1,027
10007158,10007158,433,1,037
10007158,10007158,434,1,038
10007158,10007158,435,1,041
10007158,10007158,436,1,040
10007158,10007158,437,1,040
10007158,10007158,439,1,040
10007158,10007158,44,1,003
10007158,10007158,440,1,036
10007158,10007158,441,1,045
10007158,10007158,442,1,035
10007158,10007158,443,1,035
10007158,10007158,445,1,037
10007158,10007158,446,1,038
10007158,10007158,447,1,041
10007158,10007158,448,1,041
10007158,10007158,45,1,005
10007158,10007158,450,1,040
10007158,10007158,451,1,040
10007158,10007158,453,1,040
10007158,10007158,454,1,037
10007158,10007158,455,1,045
10007158,10007158,456,1,035
10007158,10007158,458,1,026
10007158,10007158,459,1,040
10007158,10007158,46,1,005
10007158,10007158,460,1,040
10007158,10007158,462,1,082
10007158,10007158,462,1,079
10007158,10007158,463,1,079
10007158,10007158,464,1,080
10007158,10007158,464,1,079
10007158,10007158,466,1,079
10007158,10007158,466,1,082
10007158,10007158,467,1,079
10007158,10007158,468,1,080
10007158,10007158,468,1,082
10007158,10007158,469,1,080
10007158,10007158,47,1,005
10007158,10007158,470,1,080
10007158,10007158,470,1,082
10007158,10007158,471,1,080
10007158,10007158,475,1,076
10007158,10007158,475,1,082
10007158,10007158,477,1,082
10007158,10007158,478,1,082
10007158,10007158,48,1,005
10007158,10007158,480,1,063
10007158,10007158,481,1,061
10007158,10007158,482,1,061
10007158,10007158,483,1,061
10007158,10007158,484,1,061
10007158,10007158,485,1,061
10007158,10007158,486,1,063
10007158,10007158,487,1,063
10007158,10007158,488,1,061
10007158,10007158,489,1,061
10007158,10007158,49,1,005
10007158,10007158,490,1,093
10007158,10007158,490,1,063
10007158,10007158,491,1,093
10007158,10007158,491,1,063
10007158,10007158,492,1,031
10007158,10007158,493,1,031
10007158,10007158,494,1,009
10007158,10007158,495,1,038
10007158,10007158,496,1,037
10007158,10007158,497,1,038
10007158,10007158,498,1,038
10007158,10007158,499,1,041
10007158,10007158,5,1,017
10007158,10007158,50,1,005
10007158,10007158,500,1,037
10007158,10007158,501,1,037
10007158,10007158,502,1,038
10007158,10007158,503,1,045
10007158,10007158,504,1,056
10007158,10007158,504,1,091
10007158,10007158,505,1,056
10007158,10007158,505,1,091
10007158,10007158,506,1,052
10007158,10007158,506,1,053
10007158,10007158,506,1,093
10007158,10007158,508,1,016
10007158,10007158,509,1,012
10007158,10007158,509,1,025
10007158,10007158,509,1,026
10007158,10007158,51,1,011
10007158,10007158,510,1,003
10007158,10007158,511,1,012
10007158,10007158,511,1,029
10007158,10007158,513,1,054
10007158,10007158,513,1,035
10007158,10007158,515,1,040
10007158,10007158,516,1,040
10007158,10007158,517,1,055
10007158,10007158,517,1,054
10007158,10007158,518,1,003
10007158,10007158,519,1,062
10007158,10007158,52,1,006
10007158,10007158,520,1,009
10007158,10007158,521,2,003
10007158,10007158,522,2,011
10007158,10007158,523,2,003
10007158,10007158,524,1,012
10007158,10007158,525,1,019
10007158,10007158,526,1,013
10007158,10007158,527,1,012
10007158,10007158,528,1,026
10007158,10007158,528,1,032
10007158,10007158,529,1,032
10007158,10007158,529,1,033
10007158,10007158,529,1,052
10007158,10007158,530,1,090
10007158,10007158,531,1,090
10007158,10007158,531,1,091
10007158,10007158,532,1,079
10007158,10007158,532,1,090
10007158,10007158,533,1,080
10007158,10007158,533,1,090
10007158,10007158,534,1,090
10007158,10007158,535,1,090
10007158,10007158,535,1,093
10007158,10007158,536,1,082
10007158,10007158,536,1,090
10007158,10007158,537,1,063
10007158,10007158,537,1,079
10007158,10007158,538,1,063
10007158,10007158,538,1,080
10007158,10007158,539,1,063
10007158,10007158,539,1,082
10007158,10007158,540,1,035
10007158,10007158,541,1,075
10007158,10007158,544,1,063
10007158,10007158,544,1,097
10007158,10007158,545,1,063
10007158,10007158,545,1,097
10007158,10007158,546,1,032
10007158,10007158,547,1,032
10007158,10007158,548,1,038
10007158,10007158,548,1,040
10007158,10007158,549,1,038
10007158,10007158,549,1,040
10007158,10007158,550,1,041
10007158,10007158,550,1,047
10007158,10007158,551,1,011
10007158,10007158,551,1,040
10007158,10007158,552,1,011
10007158,10007158,552,1,040
10007158,10007158,553,1,037
10007158,10007158,554,1,037
10007158,10007158,555,1,038
10007158,10007158,556,1,038
10007158,10007158,557,1,038
10007158,10007158,558,1,038
10007158,10007158,559,1,038
10007158,10007158,560,1,040
10007158,10007158,561,1,041
