PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,CONTPOP,CONTAGG,CONTSBJ,UCONT,UDORMANT,UGAINED,ULEFT,ULOWER
10000712,10000712,BA_BTM,1,425,13,067,55,6,31,8,0
10000712,10000712,BA_CAMM,1,55,14,,74,11,11,4,0
10000712,10000712,BA_CHI,1,90,14,,82,8,0,10,1
10000712,10000712,BA_CHIE,1,90,14,,82,8,0,10,1
10000712,10000712,BA_DMK,1,85,13,062,49,6,41,4,0
10000712,10000712,BA_EVE,1,80,14,,46,12,31,10,1
10000712,10000712,BA_HBMM,1,90,14,,40,6,46,8,0
10000712,10000712,BA_HEV,1,35,14,,75,0,20,10,0
10000712,10000712,BA_HMM,1,80,14,,82,8,0,10,0
10000712,10000712,BA_HRM,1,85,13,023,78,7,11,5,0
10000712,10000712,BA_HTM,1,40,14,,70,5,20,0,0
10000712,10000712,BA_ITB,1,40,14,,65,0,30,5,0
10000712,10000712,BA_ITB,2,15,23,067,90,5,0,5,0
10000712,10000712,BA_MKT,1,55,14,,35,6,56,4,0
10000712,10000712,BA_MKT,2,10,24,,90,10,0,0,0
10000712,10000712,BA_MWE,1,30,14,,75,5,15,5,0
10000712,10000712,BA_MWE,2,10,23,062,90,10,0,0,0
10000712,10000712,BA_SFS,1,425,13,067,55,6,31,8,0
10000712,10000712,BA_SM_,1,45,14,,65,10,15,10,0
10000712,10000712,BA_SPA,1,425,13,067,55,6,31,8,0
10000712,10000712,BSCAFN,1,85,13,023,78,7,11,5,0
10000712,10000712,BSCBPT,1,85,13,023,78,7,11,5,0
10000712,10000712,BSCCSC,1,85,13,023,78,7,11,5,0
10000712,10000712,BSCFDI,1,85,13,023,78,7,11,5,0
10000712,10000712,BSCITM,1,25,14,,95,0,5,0,0
10000712,10000712,BSCSPT,1,140,14,,72,12,10,6,0
10000712,10000712,FDGAAH,1,295,13,067,61,12,15,12,0
10000712,10000712,FDGAFN,1,45,13,023,85,5,0,5,0
10000712,10000712,FDGBCT,1,45,13,023,85,5,0,5,0
10000712,10000712,FDGBTM,1,25,14,,65,15,0,20,0
10000712,10000712,FDGBUS,1,45,14,,85,10,0,5,0
10000712,10000712,FDGBUS,2,15,22,25,20,0,75,5,0
10000712,10000712,FDGCAMM,1,30,14,,90,5,0,5,0
10000712,10000712,FDGCHI,1,90,14,,82,3,0,14,1
10000712,10000712,FDGCHIE,1,90,14,,82,3,0,14,1
10000712,10000712,FDGCSC,1,45,13,023,85,5,0,5,0
10000712,10000712,FDGDMK,1,25,13,062,85,10,0,5,0
10000712,10000712,FDGEVE,1,50,14,,70,15,0,15,0
10000712,10000712,FDGFDI,1,45,13,023,85,5,0,5,0
10000712,10000712,FDGHBMM,1,20,14,,95,0,0,5,0
10000712,10000712,FDGHEV,1,15,14,,75,15,0,15,0
10000712,10000712,FDGHMM,1,100,14,,80,5,0,15,0
10000712,10000712,FDGHRM,1,45,13,023,85,5,0,5,0
10000712,10000712,FDGHSC,2,20,13,058,80,0,0,20,0
10000712,10000712,FDGHSCS,2,20,13,058,80,0,0,20,0
10000712,10000712,FDGITBH,1,30,14,,85,10,0,5,0
10000712,10000712,FDGITBH,2,65,13,067,14,2,81,3,0
10000712,10000712,FDGMKT,1,10,14,,90,0,0,10,0
10000712,10000712,FDGMKT,2,10,23,062,0,0,90,10,0
10000712,10000712,FDGMSI,2,65,13,067,14,2,81,3,0
10000712,10000712,FDGMWE,1,15,14,,85,15,0,0,0
10000712,10000712,FDGPCH,2,40,14,,85,5,0,10,0
10000712,10000712,FDGPCHE,2,40,14,,85,5,0,10,0
10000712,10000712,FDGPHT,2,15,24,,80,15,0,5,0
10000712,10000712,FDGSFS,1,295,13,067,61,12,15,12,0
10000712,10000712,FDGSM_,1,20,14,,60,25,0,20,0
10000712,10000712,FDGSPA,1,20,14,,70,15,0,15,0
10000712,10000712,FDGSPT,1,80,14,,75,13,0,13,0
10000712,10000712,FDGTHM,1,15,14,,80,0,0,20,0
10000712,10000712,FDGYCF,2,20,13,058,80,0,0,20,0
10000720,10000720,BAC2,1,15,12,37,90,0,0,10,0
10000720,10000720,BAC3,1,15,12,37,90,0,0,10,0
10000720,10000720,BAC6,2,20,23,061,75,0,0,15,10
10000720,10000720,KIS00025,2,10,24,,100,0,0,0,0
10000720,10000720,KIS00109,2,10,24,,75,0,0,20,10
10000720,10000720,KIS00110,2,10,24,,90,10,0,0,0
10000721,10000721,BScAABT,1,35,14,,75,0,0,25,0
10000721,10000721,BScBIO,1,77,12,09,65,0,17,18,0
10000721,10000721,BScEqBM,1,77,13,024,65,0,17,18,0
10000721,10000721,BScEqBM,2,20,13,024,50,0,5,50,0
10000721,10000721,BScEqSc,1,15,14,,90,0,0,15,0
10000721,10000721,BScEqSc,2,20,13,024,50,0,5,50,0
10000721,10000721,BScEqSpC,1,77,13,024,65,0,17,18,0
10000721,10000721,BScEqSpC,2,20,13,024,50,0,5,50,0
10000721,10000721,BScEqTR,1,20,14,,75,0,0,25,0
10000721,10000721,BScEqTR,2,20,13,024,50,0,5,50,0
10000721,10000721,BScSpC,1,20,13,018,70,0,0,30,0
10000721,10000721,FDACBT,1,77,13,024,65,0,17,18,0
10000721,10000721,FDACBT,2,20,13,024,50,0,5,50,0
10000721,10000721,FDAG,1,20,14,,85,0,0,15,0
10000721,10000721,FDAG,2,55,13,024,53,0,2,44,2
10000721,10000721,FDAMB,1,40,14,,60,0,0,40,0
10000721,10000721,FDAMB,2,55,13,024,53,0,2,44,2
10000721,10000721,FDCM,2,10,14,,40,0,0,60,0
10000721,10000721,FDDes,2,15,23,096,100,0,0,0,0
10000721,10000721,FDEqBM,1,101,13,024,71,0,0,29,0
10000721,10000721,FDEqBM,2,55,13,024,53,0,2,44,2
10000721,10000721,FDEqSc,1,101,13,024,71,0,0,29,0
10000721,10000721,FDEqSc,2,55,13,024,53,0,2,44,2
10000721,10000721,FDEqSpC,1,101,13,024,71,0,0,29,0
10000721,10000721,FDEqSpC,2,55,13,024,53,0,2,44,2
10000721,10000721,FDEqTR,1,15,14,,70,0,0,30,0
10000721,10000721,FDEqTR,2,55,13,024,53,0,2,44,2
10000721,10000721,FDFlor,1,15,14,,85,0,0,15,0
10000721,10000721,FDPFS,2,15,23,055,70,0,0,30,0
10000721,10000721,FDPT,1,20,13,018,70,0,0,30,0
10000721,10000721,FDSpC,1,15,14,,65,0,0,35,0
10000747,10000747,BS2521A12,1,30,14,,70,0,0,30,0
10000747,10000747,BS2521A12,2,10,11,D,50,0,20,30,0
10000747,10000747,BS2521B14,1,35,12,27,75,0,0,25,0
10000747,10000747,BS2521B14,2,10,11,D,50,0,20,30,0
10000747,10000747,BS2550A14,1,15,13,060,75,0,0,25,0
10000747,10000747,BS2611A14,1,15,14,,75,0,0,25,0
10000747,10000747,BS3001B15,1,45,13,061,50,0,30,25,0
10000747,10000747,BS3001B15P,1,45,13,061,50,0,30,25,0
10000747,10000747,BS3001B15Z,1,45,13,061,50,0,30,25,0
10000747,10000747,BS3030A14,1,35,14,,75,0,5,20,0
10000747,10000747,BS3030A14,2,15,23,060,65,0,0,40,0
10000747,10000747,BS3060A15,1,45,11,D,50,0,30,25,0
10000747,10000747,BS3060A15P,1,45,11,D,50,0,30,25,0
10000747,10000747,BS3060A15Z,1,45,11,D,50,0,30,25,0
10000747,10000747,BS3310A14,1,35,14,,75,0,5,20,0
10000747,10000747,BS3310A14,2,15,23,060,65,0,0,40,0
10000747,10000747,BS3560A15,1,50,13,061,75,0,0,25,0
10000747,10000747,BS3560A15,2,10,11,D,50,0,20,30,0
10000747,10000747,EH2210C13,1,91,13,011,80,0,0,20,0
10000747,10000747,EH2502A12,1,20,13,103,75,0,0,25,0
10000747,10000747,EH2502A12,2,25,14,,90,0,0,10,0
10000747,10000747,EH2510A11,1,20,14,,60,0,0,40,0
10000747,10000747,EH2540A11,1,30,14,,80,0,0,20,0
10000747,10000747,EH2550A11,1,30,14,,80,0,0,20,0
10000747,10000747,EH2560A13,1,15,14,,50,0,0,50,0
10000747,10000747,EH3101A11,1,20,14,,60,0,35,5,0
10000747,10000747,IA2520A11,1,15,14,,85,0,0,15,0
10000747,10000747,IA2540A11,1,15,14,,90,0,5,5,0
10000747,10000747,IA2540B11,1,15,14,,90,0,5,5,0
10000747,10000747,IA2540C11,1,15,14,,90,0,5,5,0
10000747,10000747,IA2661A09,1,10,14,,90,0,0,10,0
10000747,10000747,IA3000A12,1,15,14,,90,0,0,15,0
10000747,10000747,IA3000A12Z,1,15,13,075,90,0,0,15,0
10000747,10000747,IA3020A10Z,1,40,13,095,75,0,0,30,0
10000747,10000747,IA3020A15,1,40,14,,75,0,0,30,0
10000747,10000747,IA3070A13,1,50,14,,50,0,45,10,0
10000747,10000747,IA3070A13Z,1,50,13,096,50,0,45,10,0
10000747,10000747,IA3070B13,1,50,14,,50,0,45,10,0
10000747,10000747,IA3070B13Z,1,40,13,095,75,0,0,30,0
10000747,10000747,IA3100C12Z,1,71,13,054,20,0,66,14,0
10000747,10000747,IA3100G07,1,25,13,092,95,0,0,5,0
10000747,10000747,IA3120A12,1,15,14,,85,0,0,15,0
10000747,10000747,IA3120A12Z,1,71,13,054,20,0,66,14,0
10000747,10000747,SS2501A09,1,63,14,,83,0,0,17,0
10000747,10000747,SS2511A13,1,20,14,,90,0,0,10,0
10000747,10000747,SS2511B13,1,20,13,053,90,0,0,10,0
10000747,10000747,SS2511C13,1,20,13,053,90,0,0,10,0
10000747,10000747,SS2521A14,1,35,14,,85,0,0,15,0
10000747,10000747,SS2541A15,1,91,13,058,85,0,0,15,0
10000747,10000747,SS2571A12,1,15,24,,65,0,0,35,0
10000747,10000747,SS2571A12,2,10,13,063,50,0,20,30,0
10000747,10000747,SS2588A13,1,20,14,,75,0,0,25,0
10000747,10000747,SS2588A13,2,25,13,103,90,0,0,10,0
10000747,10000747,SS2596A13,1,15,13,006,50,0,0,50,0
10000747,10000747,SS2599A11,1,63,14,,90,0,0,10,0
10000747,10000747,SS2610B10,1,40,14,,85,0,0,15,0
10000747,10000747,SS2650A13,1,35,14,,65,0,0,35,0
10000747,10000747,SS2650B13,1,35,14,,65,0,0,35,0
10000747,10000747,ST2225A12,1,15,14,,80,0,0,20,0
10000747,10000747,ST2225A12,2,10,14,,90,0,0,10,0
10000747,10000747,ST2225C12,1,20,14,,95,0,5,0,0
10000747,10000747,ST2225C12,2,10,11,9,90,0,0,10,0
10000747,10000747,ST2225E12,1,20,13,037,95,0,5,0,0
10000747,10000747,ST2225E12,2,10,11,9,90,0,0,10,0
10000747,10000747,ST2290A15,1,15,13,040,75,0,5,20,0
10000747,10000747,ST2290A15,2,10,13,040,90,0,0,10,0
10000747,10000747,ST2390B15,1,64,11,3,75,0,0,25,0
10000747,10000747,ST2570A15,1,40,13,035,70,0,0,30,0
10000747,10000747,ST3023B12Z,1,10,13,097,60,0,10,30,0
10000747,10000747,ST3023C12Z,1,35,13,037,75,0,10,15,0
10000747,10000747,ST3070A13,1,35,14,,75,0,0,25,0
10000747,10000747,ST3070A13Z,1,35,13,019,75,0,0,25,0
10000747,10000747,ST3323B12,1,10,13,097,60,0,10,30,0
10000747,10000747,ST3323C12,1,35,13,037,75,0,10,15,0
10000754,10000754,BH1HE55,1,30,14,,95,0,0,5,0
10000754,10000754,BH1HE55,2,57,13,063,100,0,0,0,0
10000754,10000754,BH1HE61,1,15,13,068,90,0,0,10,0
10000754,10000754,BH1HE63,1,35,14,,95,0,0,5,0
10000754,10000754,BH1HE68,1,20,14,,95,0,0,5,0
10000754,10000754,EA1HE114,1,67,13,037,93,0,0,7,0
10000754,10000754,EA1HE115,1,67,13,037,93,0,0,7,0
10000754,10000754,EA1HE116,1,67,13,037,93,0,0,7,0
10000754,10000754,EA1HE117,1,67,13,037,93,0,0,7,0
10000754,10000754,EM1HE508,1,15,24,,80,0,0,20,0
10000754,10000754,EM1HE508,2,57,14,,100,0,0,0,0
10000754,10000754,ES1HE01,1,15,12,05,95,0,0,5,0
10000754,10000754,ES1HE03,1,15,14,,95,0,0,5,0
10000754,10000754,ET1HE548,1,25,24,,80,0,15,5,0
10000754,10000754,ET1HE548,2,10,14,,80,0,0,20,0
10000754,10000754,ET1HE549,1,25,14,,95,0,0,5,0
10000754,10000754,ET1HE549,2,30,24,,95,0,0,5,0
10000754,10000754,ET1HE567,1,67,12,14,93,0,0,7,0
10000754,10000754,IH1HE01,1,15,14,,85,0,0,15,0
10000754,10000754,IH1HE03,1,15,14,,90,0,0,10,0
10000754,10000754,IH1HE07,1,57,13,035,89,0,0,11,0
10000754,10000754,IH1HE08,1,57,13,035,89,0,0,11,0
10000754,10000754,MH1HE46,1,30,14,,95,0,0,5,0
10000754,10000754,MH1HE47,1,56,14,,96,0,0,4,0
10000754,10000754,SM1HE50,1,40,14,,90,0,0,10,0
10000754,10000754,SM1HE50,2,10,14,,80,0,0,20,0
10000754,10000754,SM1HE77,1,73,14,,90,0,3,7,0
10000754,10000754,SM1HE89,1,15,14,,90,0,0,10,0
10000754,10000754,SM1HE90,1,67,14,,93,0,0,7,0
10000754,10000754,SM1HE92,1,15,14,,85,0,15,0,0
10000754,10000754,SM1HE93,1,87,13,011,89,0,6,6,0
10000754,10000754,SM1HE98,1,15,23,058,80,0,5,10,0
10000754,10000754,TH1HE144,1,45,13,067,95,0,0,5,0
10000754,10000754,TH1HE146,1,45,13,067,95,0,0,5,0
10000754,10000754,TH1HE150,1,30,13,018,95,0,0,5,0
10000754,10000754,TH1HE151,1,30,13,018,95,0,0,5,0
10000754,10000754,VA1HE12,1,15,13,102,75,0,0,25,0
10000754,10000754,VA1HE13,1,15,13,102,75,0,0,25,0
10000754,10000754,VA1HE14,1,20,14,,95,0,0,5,0
10000754,10000754,VG1HE13,1,58,13,096,57,0,36,7,0
10000754,10000754,VL1HE13,1,35,14,,90,0,0,10,0
10000754,10000754,VM1HE01,1,50,13,100,65,0,25,10,0
10000754,10000754,VM1HE03,1,10,13,074,0,0,100,0,0
10000754,10000754,VP1HE50,1,15,14,,100,0,0,0,0
10000754,10000754,VP1HE51,1,25,14,,95,0,0,5,0
10000794,10000794,BP001-HE01,1,15,23,048,0,0,0,100,0
10000794,10000794,CP400-HE01,1,10,14,,90,0,0,10,0
10000794,10000794,LT500-HE01,1,15,23,053,55,0,0,45,0
10000812,10000812,564226,1,25,14,,95,0,0,5,0
10000812,10000812,564231,1,10,14,,100,0,0,0,0
10000812,10000812,564233,1,15,14,,70,0,0,25,10
10000812,10000812,564234,1,10,14,,40,0,10,50,0
10000812,10000812,628196,1,10,23,011,25,0,0,65,10
10000812,10000812,666642,1,10,11,3,100,0,0,0,0
10000812,10000812,666644,1,10,11,D,40,0,10,50,0
10000820,10000820,FDBBF,1,64,24,,86,0,0,14,0
10000820,10000820,FDCGIAVF,1,40,24,,85,0,0,15,0
10000820,10000820,FDCGIMAF,1,10,11,H,20,0,0,80,0
10000820,10000820,FDCGIMAF,1,65,13,035,74,3,2,21,0
10000820,10000820,FDCONF,1,20,24,,75,5,0,10,10
10000820,10000820,FDEDF,2,35,13,040,65,5,30,0,0
10000820,10000820,FDMDF,2,20,13,037,55,5,45,0,0
10000820,10000820,FDMMF,2,20,13,037,55,5,45,0,0
10000820,10000820,FDPADF,1,30,23,098,40,0,0,60,0
10000820,10000820,HDABF,1,25,13,012,65,0,5,30,0
10000824,10000824,BAAAF_VL46,1,10,14,,90,0,0,0,10
10000824,10000824,BAAFFS_L100,1,190,14,,87,1,0,4,9
10000824,10000824,BAAFFS_N420,1,190,14,,87,1,0,4,9
10000824,10000824,BAAFFS_NL31,1,190,14,,87,1,0,4,9
10000824,10000824,BAAFFS_NM41,1,190,14,,87,1,0,4,9
10000824,10000824,BAAFFS_NN13,1,190,14,,87,1,0,4,9
10000824,10000824,BAAFFS_NN41,1,190,14,,87,1,0,4,9
10000824,10000824,BAAFFS_NN43,1,190,14,,87,1,0,4,9
10000824,10000824,BAARCF_C786,1,45,13,091,80,0,5,0,15
10000824,10000824,BAAS_N590,1,75,14,,89,0,0,7,4
10000824,10000824,BABSS_N100,1,280,14,,85,0,0,5,9
10000824,10000824,BACAAF_GW4F,1,55,14,,87,0,0,6,7
10000824,10000824,BACOMMF_P900,1,80,14,,86,1,0,9,4
10000824,10000824,BACVAF_W280,1,60,14,,90,0,0,5,5
10000824,10000824,BAEF_Q300,1,70,14,,91,0,0,7,1
10000824,10000824,BAELMS_N506,1,40,14,,80,0,0,10,5
10000824,10000824,BAEMS_N820,1,135,14,,86,3,0,3,8
10000824,10000824,BAFF_T6H3,1,290,13,069,80,0,8,6,6
10000824,10000824,BAHF_H4F5,1,45,12,34,80,0,5,0,15
10000824,10000824,BAIBMP_BAIBMEP,2,30,14,,80,0,0,15,5
10000824,10000824,BAIHMS_N863,1,75,14,,75,1,0,8,16
10000824,10000824,BAINDS_W242,1,20,14,,95,5,0,0,0
10000824,10000824,BAMCS_N591,1,70,14,,90,0,0,7,3
10000824,10000824,BAMMJF_P500,1,100,14,,77,0,0,5,18
10000824,10000824,BAMPF_PH10,1,80,14,,88,0,0,4,9
10000824,10000824,BAMSWF_W620,1,35,14,,95,0,0,0,5
10000824,10000824,BAPOF_P486,1,10,13,053,85,0,0,0,15
10000824,10000824,BAPRS_P210,1,55,14,,83,0,0,9,8
10000824,10000824,BARMS_N240,1,40,14,,80,0,0,15,5
10000824,10000824,BASAF_LL36,1,20,14,,85,5,0,0,10
10000824,10000824,BASCF_H2L9,1,50,13,054,80,5,0,0,15
10000824,10000824,BASF_18J3,1,50,13,054,80,5,0,0,15
10000824,10000824,BASPDS_H101,1,65,14,,84,0,0,15,1
10000824,10000824,BASPDS_W240,1,65,14,,84,0,0,15,1
10000824,10000824,BASWF_L500,1,35,14,,95,0,0,5,5
10000824,10000824,BATMS_N800,1,85,14,,88,0,0,8,4
10000824,10000824,BATPF_W621,1,70,14,,93,0,0,6,1
10000824,10000824,BSAAFSF_4K2M,1,15,13,056,90,0,0,0,10
10000824,10000824,BSAAFSF_4K2M,1,45,13,091,80,0,5,0,15
10000824,10000824,BSAAFSF_4K2M,1,105,13,027,80,0,11,1,9
10000824,10000824,BSAF_J21B,1,15,13,056,90,0,0,0,10
10000824,10000824,BSANF_B700,1,230,14,,87,3,0,2,9
10000824,10000824,BSANF_B740,1,390,13,005,89,3,0,2,7
10000824,10000824,BSARCF_F400,1,10,14,,80,0,0,0,20
10000824,10000824,BSBSF_C100,1,45,14,,85,0,0,0,10
10000824,10000824,BSCESF_CB69,1,25,14,,75,0,0,5,20
10000824,10000824,BSCOFS_G503,1,210,14,,84,0,0,9,7
10000824,10000824,BSCOFS_G506,1,210,14,,84,0,0,9,7
10000824,10000824,BSCOFS_G550,1,210,14,,84,0,0,9,7
10000824,10000824,BSCOFS_G602,1,210,14,,84,0,0,9,7
10000824,10000824,BSCOFS_G610,1,210,14,,84,0,0,9,7
10000824,10000824,BSCOFS_I120,1,210,14,,84,0,0,9,7
10000824,10000824,BSCSMF_2DA6,1,370,13,035,78,0,4,9,8
10000824,10000824,BSCYNF_B702,1,25,14,,95,0,0,0,5
10000824,10000824,BSCYNF_B730,1,390,13,005,89,3,0,2,7
10000824,10000824,BSDES_H100,1,35,14,,80,0,0,20,0
10000824,10000824,BSEVSF_D449,1,10,14,,90,0,0,0,10
10000824,10000824,BSEWCF_CD14,1,30,14,,80,5,0,0,15
10000824,10000824,BSFBF_F3B7,1,30,13,012,80,5,0,0,15
10000824,10000824,BSFBF_F3B7,1,105,13,027,80,0,11,1,9
10000824,10000824,BSFIF_F401,1,30,14,,90,0,0,0,10
10000824,10000824,BSFSCF_F413,1,50,14,,95,0,0,0,5
10000824,10000824,BSGF_F800,1,30,13,059,75,5,5,0,15
10000824,10000824,BSGPS_I610,1,20,14,,80,0,0,5,15
10000824,10000824,BSGTS_G601,1,75,14,,75,0,0,12,13
10000824,10000824,BSMATS_J932,1,20,14,,90,5,0,0,5
10000824,10000824,BSMNF_B701,1,50,14,,90,5,0,0,5
10000824,10000824,BSMNF_B761,1,390,13,005,89,3,0,2,7
10000824,10000824,BSMSPS_W390,1,30,14,,85,0,0,10,5
10000824,10000824,BSMS_N504,1,25,14,,80,0,0,15,5
10000824,10000824,BSMWF_B720,1,80,14,,90,1,0,2,6
10000824,10000824,BSNF_B400,1,25,14,,90,0,0,5,5
10000824,10000824,BSOTF_B930,1,30,14,,95,0,0,5,0
10000824,10000824,BSPF_C800,1,215,14,,86,0,0,5,8
10000824,10000824,BSPSF_86G3,1,390,13,005,89,3,0,2,7
10000824,10000824,BSPTF_B160,1,25,14,,100,0,0,0,0
10000824,10000824,BSSDAGF_GG74,1,15,14,,70,0,0,15,15
10000824,10000824,BSSDCSS_C600,1,80,14,,82,1,0,9,9
10000824,10000824,BSSMGS_N2C6,1,15,14,,80,0,0,5,15
10000824,10000824,BSSMS_N290,1,60,14,,90,2,0,5,3
10000824,10000824,BSSPCSS_CX81,1,60,14,,94,0,0,5,2
10000824,10000824,BSSTF_846W,1,155,13,018,84,1,3,7,6
10000824,10000824,DHODPF_B991,1,25,14,,95,0,0,0,5
10000824,10000824,LLBLFS_M100,1,105,14,,79,2,0,9,11
10000824,10000824,MAFAFF_N420,1,95,13,066,86,1,1,4,8
10000824,10000824,MAFAFF_N420,1,135,13,065,77,1,9,4,8
10000824,10000824,MDPDF_3LD4,1,155,13,096,87,1,0,9,3
10000824,10000824,MEES_H105,1,20,14,,100,0,0,0,0
10000824,10000824,MLEF_K284,1,70,13,075,91,0,0,7,1
10000824,10000824,MNNF_R421,1,25,13,007,90,0,0,5,5
10000825,10000825,B7FDBUS1Q7,1,20,13,061,100,0,0,0,0
10000825,10000825,B7FDHTO1Q7,1,10,13,067,45,0,0,55,0
10000825,10000825,B7HNDPU1Q7,1,15,13,053,70,0,0,30,0
10000833,10007802,NFCDLBWC,1,20,14,,95,0,0,5,0
10000840,10000840,BAAD5000,1,15,23,095,60,0,0,40,0
10000840,10000840,BAAT6001,1,25,14,,80,0,0,15,5
10000840,10000840,BAAT6001AD,1,25,14,,80,0,0,15,5
10000840,10000840,BAAT6001B,2,20,23,095,55,0,0,45,0
10000840,10000840,BAAT6001FA,1,25,14,,80,0,0,15,5
10000840,10000840,BAAT6004A,1,10,14,,90,0,0,10,0
10000840,10000840,BAAT6004B,2,15,12,36,55,0,20,20,0
10000840,10000840,BAAT6005A,1,20,14,,65,0,0,30,5
10000840,10000840,BAAT6005B,2,15,12,36,55,0,20,20,0
10000840,10000840,BAAT6007,2,15,12,36,55,0,20,20,0
10000840,10000840,BAAT6007B,1,15,14,,95,0,0,5,0
10000840,10000840,BAAT6008,2,15,11,H,60,0,20,20,0
10000840,10000840,BAAT6008B,1,30,14,,95,0,0,5,0
10000840,10000840,BAAT6009,1,15,14,,75,0,0,15,10
10000840,10000840,BAAT6009B,2,15,11,H,60,0,20,20,0
10000840,10000840,BAMP5MED,1,20,24,,65,0,0,35,0
10000840,10000840,BAMP5MUS,1,15,24,,70,0,0,30,0
10000840,10000840,BAMP5PER,1,25,14,,50,0,0,50,0
10000840,10000840,BAMP5PRD,1,25,14,,50,0,0,50,0
10000840,10000840,BBAH5001,1,35,14,,55,0,15,30,0
10000840,10000840,BBAH5003,1,35,13,061,55,0,15,30,0
10000840,10000840,BBAH5004,1,35,13,061,55,0,15,30,0
10000840,10000840,BBAH5005,1,35,13,061,55,0,15,30,0
10000840,10000840,BBAH5006,1,35,13,061,55,0,15,30,0
10000840,10000840,BBAT6001A,1,35,14,,55,0,5,45,0
10000840,10000840,BBAT6005A,1,25,14,,80,0,0,15,10
10000840,10000840,BDAT5001A,1,40,14,,70,0,20,10,5
10000840,10000840,BDAT6001A,1,35,14,,70,0,5,20,5
10000840,10000840,BDAT6001B,2,15,14,,40,0,0,60,0
10000840,10000840,BDAT6002,2,30,13,060,35,0,10,50,5
10000840,10000840,BDAT6002B,1,71,13,060,72,0,8,17,3
10000840,10000840,BDAT6003,2,30,13,060,35,0,10,50,5
10000840,10000840,BDAT6003B,1,71,13,060,72,0,8,17,3
10000840,10000840,BDAT6004A,1,71,13,060,72,0,8,17,3
10000840,10000840,BDAT6004B,2,30,13,060,35,0,10,50,5
10000840,10000840,BFAH5000,1,76,14,,64,0,1,34,0
10000840,10000840,BFAT6002A,1,15,14,,90,0,0,10,0
10000840,10000840,BFAT6002B,2,15,23,035,45,0,35,20,0
10000840,10000840,BFAT6003A,1,54,13,096,69,0,13,17,2
10000840,10000840,BFAT6003A,1,65,13,035,68,0,23,9,0
10000840,10000840,BFAT6003B,2,15,12,36,55,0,20,20,0
10000840,10000840,BFAT6004A,1,65,13,035,68,0,23,9,0
10000840,10000840,BFAT6004B,2,15,23,035,45,0,35,20,0
10000840,10000840,FSAH5002,1,20,23,100,65,0,0,35,0
10000840,10000840,FSAT6001A,1,15,14,,65,0,0,35,0
10000840,10000840,FSAT6001B,2,15,11,H,60,0,20,20,0
10000840,10000840,FSAT6002A,1,10,14,,80,0,0,20,0
10000840,10000840,FSAT6002B,2,15,11,H,60,0,20,20,0
10000840,10000840,HGAH5001,1,40,11,3,65,0,10,20,10
10000840,10000840,HLAH5004,1,35,13,061,55,0,15,30,0
10000840,10000840,HLAH5007,1,35,13,061,55,0,15,30,0
10000840,10000840,TAAT5001,1,15,14,,85,0,0,15,0
10000840,10000840,TAAT6001,1,35,14,,80,0,15,5,0
10000840,10000840,TAAT6003,1,63,13,011,60,0,10,30,0
10000840,10000840,TAAT6004,1,25,14,,60,0,10,30,0
10000840,10000840,TAAT6005,1,93,13,105,75,0,15,10,0
10000840,10000840,TBAT6001,1,25,14,,75,0,5,20,0
10000840,10000840,TBAT6002,1,30,14,,80,0,0,20,0
10000840,10000840,TBAT6003,1,30,14,,70,0,10,20,0
10000840,10000840,TCAT6001B,2,10,23,068,60,0,0,40,0
10000840,10000840,TEAT5001A,1,30,14,,80,0,5,15,0
10000840,10000840,TEAT5001B,2,15,23,103,60,0,5,35,0
10000840,10000840,TEAT6002A,1,50,14,,80,0,10,15,0
10000840,10000840,TEAT6003,1,66,14,,83,0,0,15,2
10000840,10000840,WAAH5003,1,20,14,,90,0,0,10,0
10000840,10000840,WAAH5004,1,20,14,,90,0,0,10,0
10000840,10000840,WBAH5001,1,10,14,,80,0,0,20,0
10000840,10000840,WBAH5003,1,20,24,,80,0,10,10,0
10000840,10000840,YBAH500A,1,20,14,,95,0,0,5,0
10000840,10000840,YCAT5001A,1,20,14,,70,0,0,30,0
10000840,10000840,YDAT5001B,2,54,14,,85,0,0,15,0
10000840,10000840,YDAT6001A,1,35,14,,90,0,0,5,5
10000840,10000840,YFAT5001B,1,15,14,,95,0,0,5,0
10000840,10000840,YFAT5002B,1,10,14,,65,0,0,35,0
10000840,10000840,YFAT5003B,1,25,14,,65,0,10,15,15
10000878,10000878,00245988,1,15,14,,85,0,0,15,0
10000878,10000878,00245989,1,15,14,,80,0,0,20,0
10000878,10000878,00245990,1,15,14,,80,0,0,20,0
10000878,10000878,00246152,1,20,24,,70,0,0,30,0
10000878,10000878,00246454,1,30,13,035,5,0,90,10,0
10000878,10000878,00300114,1,30,13,035,5,0,90,10,0
10000878,10000878,00300115,1,10,14,,75,0,0,25,0
10000878,10000878,00300116,1,10,14,,100,0,0,0,0
10000878,10000878,00301490,1,35,13,096,35,0,55,5,5
10000878,10000878,00301499,1,35,13,096,35,0,55,5,5
10000878,10000878,1511,1,10,14,,90,0,0,10,0
10000878,10000878,1516,1,10,13,069,90,0,0,10,0
10000878,10000878,1728,1,20,13,021,75,10,5,5,5
10000878,10000878,1847,1,72,13,037,56,0,1,43,0
10000878,10000878,1917,1,72,11,9,56,0,1,43,0
10000878,10000878,1918,1,15,14,,80,0,0,20,0
