PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10007858,10007858,502S,2,10,85,21,D,90,0,10,0,0,90
10007858,10007858,502T,1,10,75,24,,90,0,0,0,10,90
10007858,10007858,502T,2,10,85,21,D,90,0,10,0,0,90
10007858,10007858,504S,1,30,95,23,067,95,70,0,20,5,0
10007858,10007858,504S,2,20,85,21,D,100,10,0,40,0,45
10007858,10007858,504T,1,10,90,24,,90,75,0,15,10,0
10007858,10007858,504T,2,20,85,21,D,100,10,0,40,0,45
10007858,10007858,521M,1,30,95,23,067,95,70,0,20,5,0
10007858,10007858,521M,2,20,85,21,D,100,10,0,40,0,45
10007858,10007858,521S,1,15,80,23,046,95,95,5,0,0,0
10007858,10007858,521S,2,25,85,11,9,100,15,0,35,0,55
10007858,10007858,542F,1,15,85,13,046,75,5,20,0,5,70
10007858,10007858,542H,1,15,85,13,046,75,5,20,0,5,70
10007858,10007858,542L,1,15,85,13,046,75,5,20,0,5,70
10007858,10007858,542M,1,15,85,13,046,75,5,20,0,5,70
10007858,10007858,542M,2,30,90,11,9,100,5,0,15,0,80
10007858,10007858,542S,1,15,85,13,046,75,5,20,0,5,70
10007858,10007858,544F,1,15,80,23,046,95,95,5,0,0,0
10007858,10007858,544H,1,15,80,23,046,95,95,5,0,0,0
10007858,10007858,544L,1,15,80,23,046,95,95,5,0,0,0
10007858,10007858,544M,1,15,80,23,046,95,95,5,0,0,0
10007858,10007858,544M,2,25,85,11,9,100,15,0,35,0,55
10007858,10007858,544S,1,15,80,23,046,95,95,5,0,0,0
10007858,10007858,546_AMH_BCT,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,546_AMH_BCT,1,75,81,13,035,79,8,18,1,3,70
10007858,10007858,612C,1,15,75,24,,90,10,10,10,0,75
10007858,10007858,612C,2,15,100,23,035,80,20,15,0,5,60
10007858,10007858,612G,1,20,75,24,,60,5,35,0,5,55
10007858,10007858,612G,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,612H,1,15,85,24,,90,30,10,0,0,60
10007858,10007858,612H,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,612L,1,75,81,13,035,79,8,18,1,3,70
10007858,10007858,612L,2,15,100,23,035,80,20,15,0,5,60
10007858,10007858,612P,1,20,80,24,,80,15,15,0,5,65
10007858,10007858,612P,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,612S,1,15,85,13,046,75,5,20,0,5,70
10007858,10007858,612S,2,30,90,11,9,100,5,0,15,0,80
10007858,10007858,612T,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,612T,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,614X,1,20,90,24,,95,20,5,0,0,70
10007858,10007858,614X,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,614Z,1,20,85,24,,75,25,20,0,5,45
10007858,10007858,614Z,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,623A,1,10,90,24,,100,60,0,10,0,35
10007858,10007858,623A,2,20,95,13,037,100,10,0,40,0,50
10007858,10007858,623S,1,10,90,14,,90,70,10,10,0,10
10007858,10007858,623S,2,20,95,13,037,100,10,0,40,0,50
10007858,10007858,626B,1,25,95,12,14,90,70,10,10,0,10
10007858,10007858,626B,2,20,95,12,14,100,15,0,40,0,50
10007858,10007858,628B,1,65,85,12,14,83,9,16,3,2,71
10007858,10007858,628B,2,20,90,12,14,100,5,0,15,0,80
10007858,10007858,628BP,1,65,85,12,14,83,9,16,3,2,71
10007858,10007858,629B,1,95,86,11,9,81,10,16,4,3,67
10007858,10007858,629B,2,30,90,11,9,100,5,0,15,0,80
10007858,10007858,629BP,1,95,86,11,9,81,10,16,4,3,67
10007858,10007858,629L,1,95,86,11,9,81,10,16,4,3,67
10007858,10007858,644G,1,15,85,23,041,75,0,25,10,0,70
10007858,10007858,644H,1,15,85,22,16,75,0,25,10,0,70
10007858,10007858,644N,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,648A,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,648A,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,648AP,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,648G,1,15,85,23,041,75,0,25,10,0,70
10007858,10007858,648H,1,15,85,22,16,75,0,25,10,0,70
10007858,10007858,648J,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,648J,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,648N,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,648N,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,648S,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,648S,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,648SP,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,649A,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,649A,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,649G,1,15,85,23,041,75,0,25,10,0,70
10007858,10007858,649H,1,15,85,22,16,75,0,25,10,0,70
10007858,10007858,649J,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,649J,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,649N,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,649N,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,650S,1,65,85,13,037,83,9,16,3,2,71
10007858,10007858,650S,2,20,90,13,037,100,5,0,15,0,80
10007858,10007858,652P,1,130,76,13,096,78,8,19,3,3,66
10007858,10007858,652P,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,654P,1,130,76,13,096,78,8,19,3,3,66
10007858,10007858,654P,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,664H,1,130,76,13,096,78,8,19,3,3,66
10007858,10007858,664H,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,664K,1,25,85,12,17,80,5,15,0,10,75
10007858,10007858,664P,1,130,76,13,096,78,8,19,3,3,66
10007858,10007858,664P,2,10,85,22,36,50,15,15,10,35,25
10007858,10007858,664T,1,70,71,13,067,81,4,13,3,6,75
10007858,10007858,668C,1,75,81,13,035,79,8,18,1,3,70
10007858,10007858,668C,2,15,100,23,035,80,20,15,0,5,60
10007858,10007858,669G,1,75,81,13,035,79,8,18,1,3,70
10007858,10007858,669G,2,15,100,23,035,80,20,15,0,5,60
10007858,10007858,677T,1,50,75,12,37,90,10,5,5,5,80
10007858,10007858,677T,2,20,85,21,H,60,20,15,5,25,35
10007858,10007858,678T,1,50,75,12,37,90,10,5,5,5,80
10007858,10007858,678T,2,20,85,21,H,60,20,15,5,25,35
10007858,10007858,700A,1,15,85,23,041,75,0,25,10,0,70
10007858,10007858,700A,2,30,90,11,9,100,5,0,15,0,80
10007858,10007858,700D,1,10,90,14,,80,10,20,10,0,60
10007858,10007858,700H,1,15,95,12,18,85,0,15,25,0,60
10007858,10007858,700H,1,10,90,13,024,80,10,20,10,0,60
10007858,10007858,700H,2,20,95,12,18,100,10,0,35,0,55
10007858,10007858,700J,1,15,95,13,048,85,0,15,25,0,60
10007858,10007858,700J,2,20,95,13,048,100,10,0,35,0,55
10007858,10007858,700N,1,10,85,24,,75,10,20,10,10,55
10007858,10007858,700N,2,20,95,13,048,100,10,0,35,0,55
10007858,10007858,700P,1,25,85,13,063,80,5,15,0,5,75
10007858,10007858,700X,1,15,95,12,18,85,0,15,25,0,60
10007858,10007858,700Y,1,15,95,12,18,85,0,15,25,0,60
10007858,10007858,701X,1,35,90,11,9,90,65,10,15,0,10
10007858,10007858,701X,2,10,90,23,041,100,0,0,20,0,80
10007858,10007858,850M,1,40,80,13,055,95,55,0,25,5,15
10007858,10007858,864_JCO_JPS,1,25,85,13,011,85,15,10,5,5,65
10007858,10007858,864_JCO_JPS,1,35,90,13,019,90,20,10,5,0,65
10007858,10007858,864_JED_JPS,1,35,90,13,019,90,20,10,5,0,65
10007858,10007858,864_JED_JPS,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,866F,2,40,85,23,104,100,5,0,30,0,65
10007858,10007858,866X,2,25,80,24,,100,10,0,50,0,40
10007858,10007858,867M,1,45,80,13,055,80,5,10,0,5,70
10007858,10007858,869E,1,60,71,14,,92,29,3,5,5,58
10007858,10007858,869M,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,878P,1,30,65,24,,90,0,10,10,0,80
10007858,10007858,878P,2,20,85,21,H,60,20,15,5,25,35
10007858,10007858,881A,1,50,75,13,098,90,10,5,5,5,80
10007858,10007858,881A,2,20,85,21,H,60,20,15,5,25,35
10007858,10007858,883D,1,25,85,13,058,95,25,0,30,5,45
10007858,10007858,895P,1,35,90,13,019,90,20,10,5,0,65
10007858,10007858,897C,1,25,85,13,011,85,15,10,5,5,65
10007858,10007858,KIS-AACYSH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-AAGSH,1,15,95,24,,85,25,15,0,0,60
10007858,10007858,KIS-ABWSH-SG,1,10,90,12,09,80,10,20,10,0,60
10007858,10007858,KIS-ACSH,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-ACTSH,1,30,85,14,,95,10,0,5,5,80
10007858,10007858,KIS-ADASH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-ADMSH-SG,1,35,90,13,095,70,20,20,5,10,45
10007858,10007858,KIS-ADQ,1,35,90,14,,100,5,0,5,0,95
10007858,10007858,KIS-APBSH,1,20,90,22,33,80,20,15,0,5,60
10007858,10007858,KIS-APSSH,1,35,90,13,019,90,20,10,5,0,65
10007858,10007858,KIS-BMGSH,1,10,80,14,,90,10,10,0,0,85
10007858,10007858,KIS-BMNFDPT-SG,1,25,95,23,061,95,65,5,25,0,5
10007858,10007858,KIS-BMNHND-SG,1,25,95,23,061,95,65,5,25,0,5
10007858,10007858,KIS-CC(CTU)SH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-CC(IGC)SH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-COMFD-SG,1,20,95,23,035,85,40,15,5,0,35
10007858,10007858,KIS-COMSH-SG,1,10,90,24,,90,0,10,10,0,80
10007858,10007858,KIS-CSPFD-SG,1,25,85,13,058,95,25,0,30,5,45
10007858,10007858,KIS-CWAEN,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-CWAEN,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-DANSH,1,50,75,12,37,90,10,5,5,5,80
10007858,10007858,KIS-DIGSH-SG,1,10,90,24,,75,0,25,10,0,65
10007858,10007858,KIS-DMCSH-SG,1,35,90,13,095,70,20,20,5,10,45
10007858,10007858,KIS-ECSH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-EDQ,1,50,100,14,,85,0,5,0,10,85
10007858,10007858,KIS-ENSH,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-ESPSH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-EYCSH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-FAPSH-SG,1,35,90,13,095,70,20,20,5,10,45
10007858,10007858,KIS-FSHSH-SG,1,10,85,14,,100,10,0,0,0,90
10007858,10007858,KIS-GCMSH-SG,1,130,76,13,096,78,8,19,3,3,66
10007858,10007858,KIS-GICSH,1,25,85,13,058,90,0,0,20,10,70
10007858,10007858,KIS-GOSH,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-HNLSH,1,10,90,14,,80,0,0,0,20,80
10007858,10007858,KIS-L-AANSH,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-AASH,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-AASH,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-ACACS,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-ACACS,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-ACAHI,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-ACAHI,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ACAHS,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ACAHS,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ACAME,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-ACAME,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ACFSH,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-ACSH,1,30,90,24,,75,20,20,5,5,50
10007858,10007858,KIS-L-ACWAEC,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ACWAEC,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ACWDIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ACWED,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-ACWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ACWHM,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ACWHM,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-AENSH,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-AENSH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-AHAAN,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-AHAAN,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHAHI,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHAHS,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHASH,1,20,80,24,,80,25,20,10,0,50
10007858,10007858,KIS-L-AHSH,1,45,95,24,,70,20,20,0,5,55
10007858,10007858,KIS-L-AHWACWED,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWACWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWACWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-AHWAEC,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWANWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-AHWANWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWANWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-AHWCSWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-AHWCSWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWCSWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-AHWDIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWDIH,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-AHWGR,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-AHWGR,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWHIWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-AHWHIWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWHM,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWLA,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AHWLA,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-AHWRSWED,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-AHWRSWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-AHWRSWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-AMHSH,1,10,90,24,,90,35,10,0,0,60
10007858,10007858,KIS-L-ANACHI,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-ANACHI,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANAEN,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ANAEN,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANAHI,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ANAHI,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANAHS,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANAHS,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ANAME,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANAME,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ANARS,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANARS,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-ANCSH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-ANSH,1,25,65,24,,90,15,10,10,0,65
10007858,10007858,KIS-L-ANWACWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWACWED,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ANWACWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ANWAPSY,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWAPSY,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ANWDIH,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWDIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ANWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ANWHIWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWHIWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ANWHIWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ANWHM,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWHM,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ANWRSWED,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-ANWRSWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ANWRSWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-APHSH,1,25,85,23,093,75,30,10,10,10,40
10007858,10007858,KIS-L-APPSH,1,15,85,13,027,80,5,20,30,0,50
10007858,10007858,KIS-L-CAWSH,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CAWSH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CHCAAN,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHCAAN,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-CHCAEN,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHCAEN,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-CHCAME,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CHCAME,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHCAPH,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHCAPH,1,25,85,23,093,75,30,10,10,10,40
10007858,10007858,KIS-L-CHCARS,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHCARS,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-CHIADIH,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHIADIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-CHIAEN,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-CHIAEN,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHIAME,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CHIAME,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHIAPH,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHIAPH,1,25,85,23,093,75,30,10,10,10,40
10007858,10007858,KIS-L-CHIARS,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHIARS,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-CHIWED,1,10,90,12,09,80,10,20,10,0,60
10007858,10007858,KIS-L-CHNAHS,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHNAHS,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CHNSH,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHNWHM,1,20,90,23,087,80,20,15,0,5,60
10007858,10007858,KIS-L-CHNWHM,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CLCSH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CLCWGK,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CLCWLA,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CLSH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSACW,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSAEN,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSAEN,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-CSAHS,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSAME,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSAME,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CSATH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSATH,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-CSSH,1,10,65,24,,70,10,10,0,20,60
10007858,10007858,KIS-L-CSWACWED,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-CSWACWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-CSWACWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWAEC,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWAEC,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CSWANWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWANWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-CSWANWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-CSWDIH,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWDIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-CSWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-CSWGK,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWHIWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWHIWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-CSWHIWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CSWHM,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWHM,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-CSWLA,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWRSWED,1,15,95,13,094,100,45,0,5,0,50
10007858,10007858,KIS-L-CSWRSWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-CSWRSWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-CWAHS,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWAPB,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-CWAPB,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWAPH,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWAPH,1,25,85,23,093,75,30,10,10,10,40
10007858,10007858,KIS-L-CWSH,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWWDIH,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWWDIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-CWWED,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-CWWHM,1,15,80,23,101,80,20,15,0,5,60
10007858,10007858,KIS-L-CWWHM,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-EACSH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-EAPSH,1,25,85,23,093,75,30,10,10,10,40
10007858,10007858,KIS-L-ENAHI,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENAHI,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ENAHS,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENAHS,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ENAME,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ENAME,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENAPB,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENAPH,1,25,85,23,093,75,30,10,10,10,40
10007858,10007858,KIS-L-ENAPH,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENTEFLSH,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENWACWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ENWACWED,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ENWACWED,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENWAHWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ENWAHWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ENWAHWED,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENWANWED,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENWANWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ENWANWED,1,30,70,23,056,90,15,10,5,0,65
10007858,10007858,KIS-L-ENWCSWED,1,25,75,23,078,80,25,10,5,10,50
10007858,10007858,KIS-L-ENWCSWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ENWCSWED,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENWDIH,1,15,70,23,075,85,30,5,0,10,55
10007858,10007858,KIS-L-ENWDIH,1,40,85,12,34,85,25,5,10,10,55
10007858,10007858,KIS-L-ENWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ENWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ENWHIWED,1,40,85,13,090,85,25,5,10,10,55
10007858,10007858,KIS-L-ENWHIWED,1,305,84,13,105,91,15,3,7,6,69
10007858,10007858,KIS-L-ENWHIWED,1,15,70,23,075,85,30,5,0,10,55
