PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10007805,10007805,KIS0000105,1,JA
10007805,10007805,KIS0000106,1,JA
10007805,10007805,KIS0000108,1,JA
10007805,10007805,KIS0000109,1,JA
10007805,10007805,KIS0000110,1,JA
10007805,10007805,KIS0000111,1,JA
10007805,10007805,KIS0000116,1,JA
10007805,10007805,KIS0000117,1,JA
10007805,10007805,KIS0000118,1,JA
10007805,10007805,KIS0000119,1,JA
10007805,10007805,KIS0000120,1,JA
10007805,10007805,KIS0000121,1,JA
10007805,10007805,KIS0000122,1,JA
10007805,10007805,KIS0000123,1,JA
10007805,10007805,KIS0000126,1,JA
10007805,10007805,KIS0000127,1,JA
10007805,10007805,KIS0000128,1,JA
10007805,10007805,KIS0000129,1,JA
10007805,10007805,KIS0000130,1,JA
10007805,10007805,KIS0000132,1,JA
10007805,10007805,KIS0000133,1,JA
10007805,10007805,KIS0000134,1,JA
10007805,10007805,KIS0000135,1,JA
10007805,10007805,KIS0000136,1,JA
10007805,10007805,KIS0000137,1,JA
10007805,10007805,KIS0000138,1,JA
10007805,10007805,KIS0000140,1,JA
10007805,10007805,KIS0000141,1,JA
10007805,10007805,KIS0000142,1,JA
10007805,10007805,KIS0000143,1,JA
10007805,10007805,KIS0000144,1,JA
10007805,10007805,KIS0000146,1,JA
10007805,10007805,KIS0000147,1,JA
10007805,10007805,KIS0000148,1,JA
10007805,10007805,KIS0000149,2,JA
10007805,10007805,KIS0000151,1,JA
10007805,10007805,KIS0000152,1,JA
10007805,10007805,KIS0000153,1,JA
10007805,10007805,KIS0000154,1,JA
10007805,10007805,KIS0000155,1,JA
10007805,10007805,KIS0000156,1,JA
10007805,10007805,KIS0000157,1,JA
10007805,10007805,KIS0000158,1,JA
10007805,10007805,KIS0000159,1,JA
10007805,10007805,KIS0000160,1,JA
10007805,10007805,KIS0000161,1,JA
10007805,10007805,KIS0000162,1,JA
10007805,10007805,KIS0000163,1,JA
10007805,10007805,KIS0000164,1,JA
10007805,10007805,KIS0000165,1,JA
10007805,10007805,KIS0000166,1,JA
10007805,10007805,KIS0000171,1,JA
10007805,10007805,KIS0000172,1,JA
10007805,10007805,KIS0000173,1,JA
10007805,10007805,KIS0000176,1,JA
10007805,10007805,KIS0000177,1,JA
10007805,10007805,KIS0000178,1,JA
10007805,10007805,KIS0000181,1,JA
10007805,10007805,KIS0000182,1,JA
10007805,10007805,KIS0000183,1,JA
10007805,10007805,KIS0000184,1,JA
10007805,10007805,KIS0000185,1,JA
10007805,10007805,KIS0000186,1,JA
10007805,10007805,KIS0000187,1,JA
10007805,10007805,KIS0000188,1,JA
10007805,10007805,KIS0000190,1,JA
10007805,10007805,KIS0000191,1,JA
10007805,10007805,KIS0000193,1,JA
10007805,10007805,KIS0000194,1,JA
10007805,10007805,KIS0000195,1,JA
10007805,10007805,KIS0000196,1,JA
10007805,10007805,KIS0000197,1,JA
10007805,10007805,KIS0000198,1,JA
10007805,10007805,KIS0000199,1,JA
10007805,10007805,KIS0000200,1,JA
10007805,10007805,KIS0000201,1,JA
10007805,10007805,KIS0000202,1,JA
10007805,10007805,KIS0000203,1,JA
10007805,10007805,KIS0000204,1,JA
10007805,10007805,KIS0000205,1,JA
10007805,10007805,KIS0000206,1,JA
10007805,10007805,KIS0000207,1,JA
10007805,10007805,KIS0000208,1,JA
10007805,10007805,KIS0000209,1,JA
10007805,10007805,KIS0000211,1,JA
10007805,10007805,KIS0000213,1,JA
10007805,10007805,KIS0000214,1,JA
10007805,10007805,KIS0000215,1,JA
10007805,10007805,KIS0000216,1,JA
10007805,10007805,KIS0000218,1,JA
10007805,10007805,KIS0000219,1,JA
10007805,10007805,KIS0000220,1,JA
10007805,10007805,KIS0000221,1,JA
10007805,10007805,KIS0000222,1,JA
10007805,10007805,KIS0000223,1,JA
10007805,10007805,KIS0000224,1,JA
10007805,10007805,KIS0000225,1,JA
10007805,10007805,KIS0000226,1,JA
10007805,10007805,KIS0000227,1,JA
10007805,10007805,KIS0000230,1,JA
10007805,10007805,KIS0000231,1,JA
10007805,10007805,KIS0000232,1,JA
10007805,10007805,KIS0000233,1,JA
10007805,10007805,KIS0000234,1,JA
10007805,10007805,KIS0000235,1,JA
10007805,10007805,KIS0000236,1,JA
10007805,10007805,KIS0000237,1,JA
10007805,10007805,KIS0000238,1,JA
10007805,10007805,KIS0000239,1,JA
10007805,10007805,KIS0000240,1,JA
10007805,10007805,KIS0000241,1,JA
10007805,10007805,KIS0000242,1,JA
10007805,10007805,KIS0000243,1,JA
10007805,10007805,KIS0000244,1,JA
10007805,10007805,KIS0000245,1,JA
10007805,10007805,KIS0000246,1,JA
10007805,10007805,KIS0000247,1,JA
10007805,10007805,KIS0000248,1,JA
10007805,10007805,KIS0000249,1,JA
10007805,10007805,KIS0000250,1,JA
10007805,10007805,KIS0000251,1,JA
10007805,10007805,KIS0000252,1,JA
10007805,10007805,KIS0000253,1,JA
10007805,10007805,KIS0000254,1,JA
10007805,10007805,KIS0000255,1,JA
10007805,10007805,KIS0000256,1,JA
10007805,10007805,KIS0000257,1,JA
10007805,10007805,KIS0000258,1,JA
10007805,10007805,KIS0000259,1,JA
10007805,10007805,KIS0000260,1,JA
10007805,10007805,KIS0000261,1,JA
10007805,10007805,KIS0000262,1,JA
10007805,10007805,KIS0000263,1,JA
10007805,10007805,KIS0000369,1,JA
10007805,10007805,KIS0000397,1,JA
10007805,10007805,KIS0000853,1,JA
10007805,10007805,KIS0000964,1,JA
10007805,10007805,KIS0000981,1,JA
10007805,10007805,KIS0001042,1,JA
10007805,10007805,KIS0001053,1,JA
10007805,10007805,KIS0001080,1,JA
10007805,10007805,KIS0001081,1,JA
10007805,10007805,KIS0001082,1,JA
10007805,10007805,KIS0001091,1,JA
10007805,10007805,KIS0001093,1,JA
10007805,10007805,KIS0001094,1,JA
10007805,10007805,KIS0002571,1,JA
10007805,10007805,KIS0002822,1,JA
10007805,10007805,KIS0002845,1,JA
10007805,10007805,KIS0002846,1,JA
10007805,10007805,KIS0003005,1,JA
10007805,10007805,KIS0003036,1,JA
10007805,10007805,KIS0003141,2,JA
10007805,10007805,KIS0003474,1,JA
10007805,10007805,KIS0003709,2,JA
10007805,10007805,KIS0003820,1,JA
10007805,10007805,KIS0003934,1,JA
10007805,10007805,KIS0003936,1,JA
10007805,10007805,KIS0003954,1,JA
10007805,10007805,KIS0003956,1,JA
10007805,10007805,KIS0003989,1,JA
10007805,10007805,KIS0003995,1,JA
10007805,10007805,KIS0004037,1,JA
10007805,10007805,KIS0004047,1,JA
10007805,10007805,KIS0004059,1,JA
10007805,10007805,KIS0004061,1,JA
10007805,10007805,KIS0004063,1,JA
10007805,10007805,KIS0004092,1,JA
10007805,10007805,KIS0004102,1,JA
10007805,10007805,KIS0004148,1,JA
10007805,10007805,KIS0004164,1,JA
10007805,10007805,KIS0004166,1,JA
10007805,10007805,KIS0004168,1,JA
10007805,10007805,KIS0004170,1,JA
10007805,10007805,KIS0004288,1,JA
10007805,10007805,KIS0004291,1,JA
10007805,10007805,KIS0004311,1,JA
10007805,10007805,KIS0004312,1,JA
10007805,10007805,KIS0004313,1,JA
10007806,10007806,34817,1,S1
10007806,10007806,34980,1,S1
10007806,10007806,34983,1,S1
10007806,10007806,34984,1,S1
10007806,10007806,34985,1,S1
10007806,10007806,34986,1,S1
10007806,10007806,34987,1,S1
10007806,10007806,34988,1,S1
10007806,10007806,34989,1,S1
10007806,10007806,34990,1,S1
10007806,10007806,34991,1,S1
10007806,10007806,34992,1,S1
10007806,10007806,34994,1,S1
10007806,10007806,34995,1,S1
10007806,10007806,34996,1,S1
10007806,10007806,34997,1,S1
10007806,10007806,34998,1,S1
10007806,10007806,34999,1,S1
10007806,10007806,35000,1,S1
10007806,10007806,35001,1,S1
10007806,10007806,35002,1,S1
10007806,10007806,35004,1,S1
10007806,10007806,35006,1,S1
10007806,10007806,35007,1,S1
10007806,10007806,35008,1,S1
10007806,10007806,35010,1,S1
10007806,10007806,35011,1,S1
10007806,10007806,35012,1,S1
10007806,10007806,35013,1,S1
10007806,10007806,35014,1,S1
10007806,10007806,35015,1,S1
10007806,10007806,35016,1,S1
10007806,10007806,35021,1,S1
10007806,10007806,35022,1,S1
10007806,10007806,35025,1,S1
10007806,10007806,35027,1,S1
10007806,10007806,35030,1,S1
10007806,10007806,35031,1,S1
10007806,10007806,35032,1,S1
10007806,10007806,35033,1,S1
10007806,10007806,35034,1,S1
10007806,10007806,35035,1,S1
10007806,10007806,35036,1,S1
10007806,10007806,35037,1,S1
10007806,10007806,35038,1,S1
10007806,10007806,35040,1,S1
10007806,10007806,35041,1,S1
10007806,10007806,35042,1,S1
10007806,10007806,35044,1,S1
10007806,10007806,35045,1,S1
10007806,10007806,35046,1,S1
10007806,10007806,35047,1,S1
10007806,10007806,35048,1,S1
10007806,10007806,35049,1,S1
10007806,10007806,35050,1,S1
10007806,10007806,35051,1,S1
10007806,10007806,35056,1,S1
10007806,10007806,35057,1,S1
10007806,10007806,35058,1,S1
10007806,10007806,35060,1,S1
10007806,10007806,35061,1,S1
10007806,10007806,35065,1,S1
10007806,10007806,35066,1,S1
10007806,10007806,35067,1,S1
10007806,10007806,35069,1,S1
10007806,10007806,35070,1,S1
10007806,10007806,35071,1,S1
10007806,10007806,35072,1,S1
10007806,10007806,35073,1,S1
10007806,10007806,35077,1,S1
10007806,10007806,35081,1,S1
10007806,10007806,35082,1,S1
10007806,10007806,35083,1,S1
10007806,10007806,35084,1,S1
10007806,10007806,35089,1,S1
10007806,10007806,35090,1,S1
10007806,10007806,35091,1,S1
10007806,10007806,35092,1,S1
10007806,10007806,35093,1,S1
10007806,10007806,35094,1,S1
10007806,10007806,35095,1,S1
10007806,10007806,35096,1,S1
10007806,10007806,35097,1,S1
10007806,10007806,35098,1,S1
10007806,10007806,35099,1,S1
10007806,10007806,35101,1,S1
10007806,10007806,35102,1,S1
10007806,10007806,35103,1,S1
10007806,10007806,35104,1,S1
10007806,10007806,35105,1,S1
10007806,10007806,35107,1,S1
10007806,10007806,35108,1,S1
10007806,10007806,35109,1,S1
10007806,10007806,35114,1,S1
10007806,10007806,35115,1,S1
10007806,10007806,35116,1,S1
10007806,10007806,35117,1,S1
10007806,10007806,35118,1,S1
10007806,10007806,35119,1,S1
10007806,10007806,35120,1,S1
10007806,10007806,35121,1,S1
10007806,10007806,35122,1,S1
10007806,10007806,35123,1,S1
10007806,10007806,35124,1,S1
10007806,10007806,35128,1,S1
10007806,10007806,35129,1,S1
10007806,10007806,35131,1,S1
10007806,10007806,35132,1,S1
10007806,10007806,35133,1,S1
10007806,10007806,35134,1,S1
10007806,10007806,35135,1,S1
10007806,10007806,35136,1,S1
10007806,10007806,35137,1,S1
10007806,10007806,35138,1,S1
10007806,10007806,35139,1,S1
10007806,10007806,35140,1,S1
10007806,10007806,35142,1,S1
10007806,10007806,35143,1,S1
10007806,10007806,35144,1,S1
10007806,10007806,35145,1,S1
10007806,10007806,35146,1,S1
10007806,10007806,35147,1,S1
10007806,10007806,35148,1,S1
10007806,10007806,35149,1,S1
10007806,10007806,35150,1,S1
10007806,10007806,35151,1,S1
10007806,10007806,35152,1,S1
10007806,10007806,35153,1,S1
10007806,10007806,35154,1,S1
10007806,10007806,35155,1,S1
10007806,10007806,35156,1,S1
10007806,10007806,35157,1,S1
10007806,10007806,35159,1,S1
10007806,10007806,35160,1,S1
10007806,10007806,35161,1,S1
10007806,10007806,35162,1,S1
10007806,10007806,35163,1,S1
10007806,10007806,35164,1,S1
10007806,10007806,35166,1,S1
10007806,10007806,35167,1,S1
10007806,10007806,35168,1,S1
10007806,10007806,35169,1,S1
10007806,10007806,35170,1,S1
10007806,10007806,35171,1,S1
10007806,10007806,35172,1,S1
10007806,10007806,35173,1,S1
10007806,10007806,35174,1,S1
10007806,10007806,35177,1,S1
10007806,10007806,35179,1,S1
10007806,10007806,35180,1,S1
10007806,10007806,35181,1,S1
10007806,10007806,35182,1,S1
10007806,10007806,35183,1,S1
10007806,10007806,35186,1,S1
10007806,10007806,35187,1,S1
10007806,10007806,35190,1,S1
10007806,10007806,35192,1,S1
10007806,10007806,35193,1,S1
10007806,10007806,35194,1,S1
10007806,10007806,35195,1,S1
10007806,10007806,35196,1,S1
10007806,10007806,35198,1,S1
10007806,10007806,35241,1,S1
10007806,10007806,35242,1,S1
10007806,10007806,35243,1,S1
10007806,10007806,35247,1,S1
10007806,10007806,35248,1,S1
10007806,10007806,35249,1,S1
10007806,10007806,35251,1,S1
10007806,10007806,35252,1,S1
10007806,10007806,35253,1,S1
10007806,10007806,35254,1,S1
10007806,10007806,35255,1,S1
10007806,10007806,35256,1,S1
10007806,10007806,35257,1,S1
10007806,10007806,35258,1,S1
10007806,10007806,35265,1,S1
10007806,10007806,35266,1,S1
10007806,10007806,35267,1,S1
10007806,10007806,35268,1,S1
10007806,10007806,35269,1,S1
10007806,10007806,35270,1,S1
10007806,10007806,35271,1,S1
10007806,10007806,35272,1,S1
10007806,10007806,35392,1,S1
10007806,10007806,36177,1,S1
10007806,10007806,36198,1,S1
10007806,10007806,36200,1,S1
10007806,10007806,36317,1,S1
10007806,10007806,36318,1,S1
10007806,10007806,36319,1,S1
10007806,10007806,36459,1,S1
10007806,10007806,36460,1,S1
10007807,10007807,1034,1,BT
10007807,10007807,1098,1,JN
10007807,10007807,1104,1,MG
10007807,10007807,1108,1,MG
10007807,10007807,1112,1,MG
10007807,10007807,1125,1,MG
10007807,10007807,1182,1,MG
10007807,10007807,1187,1,MG
10007807,10007807,1192,1,MG
10007807,10007807,1203,1,MG
10007807,10007807,1307,2,JN
10007807,10007807,1308,2,JN
10007807,10007807,1373,1,CE
10007807,10007807,1447,1,MG
10007807,10007807,1449,1,MG
10007807,10007807,1455,1,MG
10007807,10007807,1469,1,CE
10007807,10007807,1489,1,MG
10007807,10007807,1501,1,MG
10007807,10007807,1503,1,MG
10007807,10007807,1510,1,MG
10007807,10007807,1583,2,CE
10007807,10007807,1689,1,CE
10007807,10007807,1723,1,MG
10007807,10007807,1753,1,JN
10007807,10007807,1761,1,JN
10007807,10007807,1768,1,MG
10007807,10007807,1794,1,JN
10007807,10007807,2009,2,CE
10007807,10007807,2035,2,JN
10007807,10007807,2058,2,JN
10007807,10007807,2076,1,JN
10007807,10007807,2081,1,JN
10007807,10007807,2132,1,JN
10007807,10007807,2134,1,MG
10007807,10007807,2183,2,MG
10007807,10007807,2316,2,CE
10007807,10007807,2321,2,JN
10007807,10007807,2386,2,JN
10007807,10007807,2395,2,JN
10007807,10007807,2399,2,JN
10007807,10007807,2416,2,JN
10007807,10007807,2581,2,JN
10007807,10007807,2666,1,JN
10007807,10007807,2671,1,JN
10007807,10007807,2675,1,MG
10007807,10007807,2682,1,CE
10007807,10007807,2698,1,JN
10007807,10007807,2847,2,MG
10007807,10007807,2848,2,MG
10007807,10007807,2849,2,MG
10007807,10007807,2855,1,JN
10007807,10007807,2887,1,JN
10007807,10007807,2916,1,JN
10007807,10007807,2917,1,JN
10007807,10007807,2918,1,JN
10007807,10007807,2920,1,JN
10007807,10007807,2947,1,JN
10007807,10007807,2970,1,JN
10007807,10007807,2972,1,JN
10007807,10007807,2977,1,JN
10007807,10007807,2991,1,JN
10007807,10007807,3005,1,MG
10007807,10007807,3024,1,JN
10007807,10007807,3091,2,JN
10007807,10007807,3124,2,JN
10007807,10007807,3220,1,JN
10007807,10007807,3228,1,JN
10007807,10007807,3239,1,JN
10007807,10007807,3247,1,JN
10007807,10007807,3262,1,JN
10007807,10007807,3279,1,JN
10007807,10007807,3300,1,JN
10007807,10007807,3307,1,JN
10007807,10007807,3316,1,JN
10007807,10007807,3325,2,JN
10007807,10007807,3347,2,JN
10007807,10007807,3401,1,CE
10007807,10007807,3417,1,CE
10007807,10007807,3418,1,CE
10007807,10007807,3429,1,CE
10007807,10007807,3436,1,CE
10007807,10007807,3456,1,CE
10007807,10007807,3468,1,CE
10007807,10007807,3490,1,CE
10007807,10007807,3493,1,CE
10007807,10007807,3530,1,CE
10007807,10007807,3532,1,CE
10007807,10007807,3834,1,CE
10007807,10007807,3842,1,CE
10007807,10007807,3861,1,JN
10007807,10007807,3864,1,CE
10007807,10007807,3871,1,CE
10007807,10007807,3872,1,CE
10007807,10007807,3886,1,CE
10007807,10007807,3887,1,CE
10007807,10007807,3891,1,CE
10007807,10007807,3896,1,CE
10007807,10007807,3905,1,CE
10007807,10007807,3906,1,CE
10007807,10007807,3912,1,CE
10007807,10007807,3913,1,JN
10007807,10007807,3914,1,CE
10007807,10007807,3922,1,CE
10007807,10007807,3923,1,CE
10007807,10007807,3931,1,CE
10007807,10007807,3937,1,CE
10007807,10007807,3948,1,JN
10007807,10007807,4006,1,CE
10007807,10007807,4020,1,CE
10007807,10007807,4031,1,MG
10007807,10007807,4098,2,BT
10007807,10007807,4099,2,MG
10007807,10007807,4123,2,MG
10007807,10007807,4124,2,MG
10007807,10007807,4130,2,CE
10007807,10007807,4133,2,CE
10007807,10007807,4166,2,CE
10007807,10007807,4239,1,MG
10007807,10007807,4460,1,JN
10007807,10007807,4463,1,JN
10007807,10007807,4464,1,JN
10007807,10007807,5120,1,JN
10007807,10007807,5121,1,MG
10007807,10007807,5140,2,JN
10007807,10007807,5160,2,MG
10007807,10007807,5779,1,BT
10007807,10007807,5784,1,MG
10007807,10007807,5846,2,MG
10007807,10007807,5850,1,JN
10007807,10007807,5868,1,MG
10007807,10007807,5872,1,MG
10007807,10007807,5892,1,MG
10007807,10007807,5900,1,CE
10007807,10007807,5901,1,CE
10007807,10007807,5920,1,CE
10007807,10007807,5926,1,MG
10007807,10007807,6109,1,BT
10007807,10007807,6111,1,BT
10007807,10007807,6157,1,MG
10007807,10007807,6158,1,MG
10007807,10007807,6159,1,MG
10007807,10007807,6160,1,MG
10007807,10007807,6161,1,MG
10007807,10007807,6164,2,BT
10007807,10007807,6165,2,BT
10007807,10007807,6171,1,CE
10007807,10007807,6172,2,CE
10007807,10007807,6200,1,CE
10007807,10007807,6237,1,JN
10007807,10007807,6238,1,JN
10007807,10007807,6239,1,JN
10007807,10007807,6245,1,MG
10007807,10007807,6271,1,JN
10007807,10007807,6277,1,JN
10007807,10007807,6307,1,CE
10007807,10007807,6308,2,CE
10007807,10007807,6311,2,CE
10007807,10007807,6316,1,JN
10007807,10007807,6332,1,CE
10007807,10007807,6380,1,JN
10007807,10007807,6484,2,MG
10007807,10007807,6536,1,JN
10007807,10007807,6557,1,MG
10007807,10007807,6558,1,MG
10007807,10007807,6562,1,MG
10007807,10007807,6563,1,MG
10007807,10007807,6590,1,JN
10007807,10007807,6601,2,JN
10007807,10007807,6607,2,MG
10007807,10007807,6610,1,JN
10007807,10007807,6614,1,JN
10007807,10007807,6625,2,CE
10007807,10007807,6649,1,MG
10007807,10007807,6688,1,JN
10007807,10007807,6689,2,JN
10007807,10007807,6691,1,JN
10007807,10007807,6692,1,JN
10007807,10007807,6693,1,JN
10007807,10007807,6801,1,BT
10007807,10007807,6802,2,BT
10007807,10007807,6803,1,BT
10007807,10007807,6804,2,BT
10007807,10007807,6805,1,BT
10007807,10007807,6806,2,BT
10007807,10007807,6829,2,CE
10007807,10007807,6882,1,BM
10007807,10007807,6883,1,LN
10007807,10007807,6921,2,JN
10007807,10007807,6922,2,JN
10007807,10007807,6928,1,JN
10007807,10007807,6930,1,JN
10007807,10007807,6931,2,JN
10007807,10007807,6965,1,MG
10007807,10007807,6978,2,MG
10007807,10007807,6980,1,LN
10007807,10007807,7027,1,JN
10007807,10007807,7030,1,JN
10007807,10007807,7031,1,JN
10007807,10007807,7062,1,JN
10007807,10007807,7072,1,MG
10007807,10007807,7073,2,MG
10007807,10007807,7090,1,MG
10007807,10007807,7093,2,MG
10007807,10007807,7094,1,JN
10007807,10007807,7095,1,JN
10007807,10007807,7096,1,MG
10007807,10007807,7097,2,MG
10007807,10007807,7098,1,MG
10007807,10007807,7099,2,MG
10007807,10007807,7117,1,JN
10007807,10007807,7118,1,JN
10007807,10007807,7119,1,JN
10007807,10007807,7120,1,MG
10007807,10007807,7124,1,MG
10007807,10007807,7138,1,BT
10007807,10007807,7155,1,BT
10007807,10007807,7156,2,BT
10007807,10007807,7172,1,MG
10007807,10007807,7200,1,MG
10007807,10007807,7214,1,JN
10007807,10007807,7215,2,JN
10007807,10007807,7221,1,JN
10007807,10007807,7222,2,JN
10007807,10007807,7227,2,JN
10007807,10007807,7233,1,CE
10007807,10007807,7243,2,MG
10007807,10007807,7253,1,BT
10007807,10007807,7338,1,JN
10007807,10007807,7362,1,JN
10007807,10007807,7408,2,JN
10007807,10007807,7447,1,MG
10007807,10007807,7459,2,CE
10007807,10007807,7462,1,CE
10007807,10007807,7464,2,MG
10007807,10007807,7477,1,JN
10007807,10007807,7480,1,JN
10007807,10007807,7560,1,LN
10007807,10007807,7605,1,JN
10007807,10007807,7680,1,MG
10007811,10007811,100032,1,00
10007811,10007811,100038,1,00
10007811,10007811,100052,1,00
10007811,10007811,100061,1,00
10007811,10007811,100062,1,00
10007811,10007811,100063,1,00
10007811,10007811,100066,1,00
10007811,10007811,100067,1,00
10007811,10007811,100070,1,00
10007811,10007811,100126,1,00
10007811,10007811,100127,1,00
10007811,10007811,BAPED,1,00
10007811,10007811,FDASEC,1,00
10007811,10007811,FDASLS,1,00
10007811,10007811,FDCAYP,1,00
10007811,10007811,FDHSCS,1,00
10007811,10007811,FDPSCY,1,00
10007811,10007811,JARCHIS,1,00
10007811,10007811,JEDAD,1,00
10007811,10007811,JEDENG,1,00
10007811,10007811,JEDHIS,1,00
10007811,10007811,JEDMAT,1,00
10007811,10007811,JEDSEN,1,00
10007811,10007811,JEDSOC,1,00
10007811,10007811,JEDSPO,1,00
10007811,10007811,JENGAD,1,00
10007811,10007811,JENGHIS,1,00
10007811,10007811,JPSYCOU,1,00
10007811,10007811,JPSYSOC,1,00
10007811,10007811,JSENAD,1,00
10007811,10007811,JSOCDRM,1,00
10007811,10007811,JSPOMAT,1,00
10007811,10007811,SBTE,1,00
10007811,10007811,SDCOM,1,00
10007811,10007811,SDRM,1,00
10007811,10007811,SECHS,1,00
10007811,10007811,SEDS,1,00
10007811,10007811,SELIT,1,00
10007811,10007811,SHSC,1,00
10007811,10007811,SPSY,1,00
10007811,10007811,SSCP,1,00
10007811,10007811,SSOC,1,00
10007811,10007811,STHE,1,00
10007812,10007812,2323,1,PC
10007812,10007812,2903,1,PC
10007812,10007812,UBAF-PAULIP1-UMFRSBUS,1,PC
10007812,10007812,UBAF-PAULIP1-UMFRSINR,1,PC
10007814,10007814,UFBAACGA,1,01
10007814,10007814,UFBAACGAANHA,1,01
10007814,10007814,UFBAACGAANHB,1,01
10007814,10007814,UFBAACGAFRCA,1,01
10007814,10007814,UFBAACGAGRMA,1,01
10007814,10007814,UFBAACGAHSTA,1,01
10007814,10007814,UFBAACGAHSTB,1,01
10007814,10007814,UFBAACGAITLA,1,01
10007814,10007814,UFBAACGC,1,01
10007814,10007814,UFBAAMDA,1,01
10007814,10007814,UFBAAMDB,1,01
10007814,10007814,UFBAAMHA,1,01
10007814,10007814,UFBAAMHB,1,01
10007814,10007814,UFBAANHA,1,01
10007814,10007814,UFBAANHAFRCA,1,01
10007814,10007814,UFBAANHAGRMA,1,01
10007814,10007814,UFBAANHAHSTA,1,01
10007814,10007814,UFBAANHAITLA,1,01
10007814,10007814,UFBAANHASPNA,1,01
10007814,10007814,UFBAANHB,1,01
10007814,10007814,UFBAEDUA,1,01
10007814,10007814,UFBAELGA,1,01
10007814,10007814,UFBAELGAFRCA,1,01
10007814,10007814,UFBAELGAGRMA,1,01
10007814,10007814,UFBAELGAITLA,1,01
10007814,10007814,UFBAELGAPHLA,1,01
10007814,10007814,UFBAELGASPNA,1,01
10007814,10007814,UFBAELLA,1,01
10007814,10007814,UFBAELTA,1,01
10007814,10007814,UFBAELTAACGA,1,01
10007814,10007814,UFBAELTAANHA,1,01
10007814,10007814,UFBAELTAHSTA,1,01
10007814,10007814,UFBAELTAPHLA,1,01
10007814,10007814,UFBAFRCA,1,01
10007814,10007814,UFBAFRCAECNA,1,01
10007814,10007814,UFBAFRCAELTA,1,01
10007814,10007814,UFBAFRCAGRMA,1,01
10007814,10007814,UFBAFRCAITLA,1,01
10007814,10007814,UFBAFRCAJPSA,1,01
10007814,10007814,UFBAFRCAMUSA,1,01
10007814,10007814,UFBAFRCAPHLA,1,01
10007814,10007814,UFBAFRCAPOLA,1,01
10007814,10007814,UFBAFRCASPNA,1,01
10007814,10007814,UFBAGRMA,1,01
10007814,10007814,UFBAGRMAECNA,1,01
10007814,10007814,UFBAGRMAELTA,1,01
10007814,10007814,UFBAGRMAITLA,1,01
10007814,10007814,UFBAGRMAJPSA,1,01
10007814,10007814,UFBAGRMAMUSA,1,01
10007814,10007814,UFBAGRMAPOLA,1,01
10007814,10007814,UFBAGRMASPNA,1,01
10007814,10007814,UFBAHSTA,1,01
10007814,10007814,UFBAHSTAECNA,1,01
10007814,10007814,UFBAHSTAFRCA,1,01
10007814,10007814,UFBAHSTAGRMA,1,01
10007814,10007814,UFBAHSTAITLA,1,01
10007814,10007814,UFBAHSTASPNA,1,01
10007814,10007814,UFBAHSTB,1,01
10007814,10007814,UFBAHSWA,1,01
10007814,10007814,UFBAHSWB,1,01
10007814,10007814,UFBAITLA,1,01
10007814,10007814,UFBAITLAECNA,1,01
10007814,10007814,UFBAITLAELTA,1,01
10007814,10007814,UFBAITLAJPSA,1,01
10007814,10007814,UFBAITLAMUSA,1,01
10007814,10007814,UFBAITLAPHLA,1,01
10007814,10007814,UFBAITLAPOLA,1,01
10007814,10007814,UFBAITLASPNA,1,01
10007814,10007814,UFBAJOCA,1,01
10007814,10007814,UFBAJOCAPOLA,1,01
10007814,10007814,UFBAJRMAELTA,1,01
10007814,10007814,UFBAJRMASCLA,1,01
10007814,10007814,UFBAMATAMUSA,1,01
10007814,10007814,UFBAMATAMUSC,1,01
10007814,10007814,UFBAMCOA,1,01
10007814,10007814,UFBAMJCA,1,01
10007814,10007814,UFBAMLTA,1,01
10007814,10007814,UFBAMOCA,1,01
10007814,10007814,UFBAMUSA,1,01
10007814,10007814,UFBAMUSAELTA,1,01
10007814,10007814,UFBAMUSAHSTA,1,01
10007814,10007814,UFBAMUSAPHLA,1,01
10007814,10007814,UFBAPHLA,1,01
10007814,10007814,UFBAPHLAACGA,1,01
10007814,10007814,UFBAPHLAANHA,1,01
10007814,10007814,UFBAPHLAECNA,1,01
10007814,10007814,UFBAPHLAHSTA,1,01
10007814,10007814,UFBAPOLAPHLA,1,01
10007814,10007814,UFBAPOLASPNA,1,01
10007814,10007814,UFBAPTGAFRCA,1,01
10007814,10007814,UFBAPTGAGRMA,1,01
10007814,10007814,UFBAPTGAITLA,1,01
10007814,10007814,UFBAPTGAJPSA,1,01
10007814,10007814,UFBAPTGASPNA,1,01
10007814,10007814,UFBARSTAACGA,1,01
10007814,10007814,UFBARSTAACGB,1,01
10007814,10007814,UFBARSTAANHA,1,01
10007814,10007814,UFBARSTAANHB,1,01
10007814,10007814,UFBARSTAELTA,1,01
10007814,10007814,UFBARSTAGRMA,1,01
10007814,10007814,UFBARSTAHSTA,1,01
10007814,10007814,UFBARSTAHSTB,1,01
10007814,10007814,UFBARSTAITLA,1,01
10007814,10007814,UFBARSTAMUSA,1,01
10007814,10007814,UFBARSTAPHLA,1,01
10007814,10007814,UFBARSTAPOLA,1,01
10007814,10007814,UFBARSTASPNA,1,01
10007814,10007814,UFBARTSA,1,01
10007814,10007814,UFBARTSB,1,01
10007814,10007814,UFBASPNA,1,01
10007814,10007814,UFBASPNAECNA,1,01
10007814,10007814,UFBASPNAELTA,1,01
10007814,10007814,UFBASPNAJPSA,1,01
