PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10000961,10000961,G400USOFENG1-FT-BSC,1,01105,0,,
10000961,10000961,G400USOFENG1-FT-BSC,1,01101,0,,
10000961,10000961,G400USOFENG1-SW-BSC,1,01101,0,,
10000961,10000961,G400USOFENG1-SW-BSC,1,01105,0,,
10000961,10000961,G400USOFENG1-SW-BSC,1,01107,0,,
10000961,10000961,G500UBUSCOME-FT-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOME-SW-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOMH-FT-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOMH-SW-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOMP-FT-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOMP-SW-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOMS-FT-BSC,1,01101,0,,
10000961,10000961,G500UBUSCOMS-SW-BSC,1,01101,0,,
10000961,10000961,H200UECVENGS-FT-BENG,1,09302,0,,
10000961,10000961,H200UECVENGS-FT-BENG,1,08102,0,,
10000961,10000961,H200UECVENGS-FT-BENG,1,03002,0,,
10000961,10000961,H200UECVENGS-FT-BENG,1,10002,0,,
10000961,10000961,H200UECVENGS-SW-BENG,1,09302,0,,
10000961,10000961,H200UECVENGS-SW-BENG,1,08102,0,,
10000961,10000961,H200UECVENGS-SW-BENG,1,03002,0,,
10000961,10000961,H200UECVENGS-SW-BENG,1,10002,0,,
10000961,10000961,H200UECVLENG-FT-BENG,1,08102,0,,
10000961,10000961,H200UECVLENG-FT-BENG,1,09302,0,,
10000961,10000961,H200UECVLENG-FT-BENG,1,10002,0,,
10000961,10000961,H200UECVLENG-FT-BENG,1,03002,0,,
10000961,10000961,H200UECVLENG-SW-BENG,1,08102,0,,
10000961,10000961,H200UECVLENG-SW-BENG,1,09302,0,,
10000961,10000961,H200UECVLENG-SW-BENG,1,10002,0,,
10000961,10000961,H200UECVLENG-SW-BENG,1,03002,0,,
10000961,10000961,H200UMCVENGS-FT-MENG,1,09301,0,,
10000961,10000961,H200UMCVENGS-FT-MENG,1,10001,0,,
10000961,10000961,H200UMCVENGS-FT-MENG,1,08101,0,,
10000961,10000961,H200UMCVENGS-FT-MENG,1,03001,0,,
10000961,10000961,H200UMCVENGS-SW-MENG,1,10001,0,,
10000961,10000961,H200UMCVENGS-SW-MENG,1,09301,0,,
10000961,10000961,H200UMCVENGS-SW-MENG,1,08101,0,,
10000961,10000961,H200UMCVENGS-SW-MENG,1,03001,0,,
10000961,10000961,H200UMCVLENG-FT-MENG,1,03001,0,,
10000961,10000961,H200UMCVLENG-FT-MENG,1,08101,0,,
10000961,10000961,H200UMCVLENG-FT-MENG,1,09301,0,,
10000961,10000961,H200UMCVLENG-FT-MENG,1,10001,0,,
10000961,10000961,H200UMCVLENG-SW-MENG,1,03001,0,,
10000961,10000961,H200UMCVLENG-SW-MENG,1,08101,0,,
10000961,10000961,H200UMCVLENG-SW-MENG,1,09301,0,,
10000961,10000961,H200UMCVLENG-SW-MENG,1,10001,0,,
10000961,10000961,H300UEMCHBSV-FT-BENG,1,09902,0,,
10000961,10000961,H300UEMCHBSV-SW-BENG,1,09902,0,,
10000961,10000961,H300UEMCHENG-FT-BENG,1,09902,0,,
10000961,10000961,H300UEMCHENG-SW-BENG,1,09902,0,,
10000961,10000961,H300UEMEENEN-FT-BENG,1,09902,0,,
10000961,10000961,H300UEMEENEN-SW-BENG,1,09902,0,,
10000961,10000961,H300UMMCHENG-FT-MENG,1,09901,0,,
10000961,10000961,H300UMMCHENG-SW-MENG,1,09901,0,,
10000961,10000961,H300UMMEBLDS-FT-MENG,1,09901,0,,
10000961,10000961,H300UMMEBLDS-SW-MENG,1,09901,0,,
10000961,10000961,H300UMMEENEN-FT-MENG,1,09901,0,,
10000961,10000961,H300UMMEENEN-SW-MENG,1,09901,0,,
10000961,10000961,H330UEAUTENG-FT-BENG,1,09902,0,,
10000961,10000961,H330UEAUTENG-SW-BENG,1,09902,0,,
10000961,10000961,H330UEMCHAUT-FT-BENG,1,09902,0,,
10000961,10000961,H330UEMCHAUT-SW-BENG,1,09902,0,,
10000961,10000961,H330UEMOTSPE-FT-BENG,1,09902,0,,
10000961,10000961,H330UEMOTSPE-SW-BENG,1,09902,0,,
10000961,10000961,H330UMAUTENG-FT-MENG,1,09901,0,,
10000961,10000961,H330UMAUTENG-SW-MENG,1,09901,0,,
10000961,10000961,H330UMMEAUT-FT-MENG,1,09901,0,,
10000961,10000961,H330UMMEAUT-SW-MENG,1,09901,0,,
10000961,10000961,H330UMMOTSPE-FT-MENG,1,09901,0,,
10000961,10000961,H330UMMOTSPE-SW-MENG,1,09901,0,,
10000961,10000961,H400UEAEROSP-FT-BENG,1,09902,0,,
10000961,10000961,H400UEAEROSP-FT-BENG,1,11602,0,,
10000961,10000961,H400UEAEROSP-SW-BENG,1,09902,0,,
10000961,10000961,H400UEAEROSP-SW-BENG,1,11602,0,,
10000961,10000961,H400UMAERENM-FT-MENG,1,09901,0,,
10000961,10000961,H400UMAERENM-FT-MENG,1,11601,0,,
10000961,10000961,H400UMAERENM-SW-MENG,1,09901,0,,
10000961,10000961,H400UMAERENM-SW-MENG,1,11601,0,,
10000961,10000961,H410UEMCHAER-FT-BENG,1,09902,0,,
10000961,10000961,H410UEMCHAER-SW-BENG,1,09902,0,,
10000961,10000961,H410UMMEAERO-FT-MENG,1,09901,0,,
10000961,10000961,H410UMMEAERO-SW-MENG,1,09901,0,,
10000961,10000961,H460UEAVENPS-FT-BENG,1,09902,0,,
10000961,10000961,H460UEAVENPS-FT-BENG,1,11602,0,,
10000961,10000961,H460UEAVENPS-SW-BENG,1,09902,0,,
10000961,10000961,H460UEAVENPS-SW-BENG,1,11602,0,,
10000961,10000961,H460UEAVIENG-FT-BENG,1,09902,0,,
10000961,10000961,H460UEAVIENG-FT-BENG,1,11602,0,,
10000961,10000961,H460UEAVIENG-SW-BENG,1,09902,0,,
10000961,10000961,H460UEAVIENG-SW-BENG,1,11602,0,,
10000961,10000961,H460UMAVENPS-FT-MENG,1,09901,0,,
10000961,10000961,H460UMAVENPS-FT-MENG,1,11601,0,,
10000961,10000961,H460UMAVENPS-SW-MENG,1,11601,0,,
10000961,10000961,H460UMAVENPS-SW-MENG,1,09901,0,,
10000961,10000961,H460UMAVIENG-FT-MENG,1,09901,0,,
10000961,10000961,H460UMAVIENG-FT-MENG,1,11601,0,,
10000961,10000961,H460UMAVIENG-SW-MENG,1,09901,0,,
10000961,10000961,H460UMAVIENG-SW-MENG,1,11601,0,,
10000961,10000961,H600UCOMPSEN-FT-MENG,1,09401,0,,
10000961,10000961,H600UCOMPSEN-SW-MENG,1,09401,0,,
10000961,10000961,H600UECSENW-FT-BENG,1,09402,0,,
10000961,10000961,H600UECSENW-SW-BENG,1,09402,0,,
10000961,10000961,H600UECSESW-FT-BENG,1,09405,0,,
10000961,10000961,H600UECSESW-SW-BENG,1,09405,0,,
10000961,10000961,H600UEEENG-FT-BENG,1,09402,0,,
10000961,10000961,H600UEEENG-SW-BENG,1,09402,0,,
10000961,10000961,H600UELACOMP-FT-MENG,1,09401,0,,
10000961,10000961,H600UELACOMP-SW-MENG,1,09401,0,,
10000961,10000961,H600UELECAEL-FT-MENG,1,09401,0,,
10000961,10000961,H600UELECAEL-SW-MENG,1,09401,0,,
10000961,10000961,H610UELCOMPE-FT-BENG,1,09402,0,,
10000961,10000961,H630UELENSPS-FT-MENG,1,09401,0,,
10000961,10000961,H630UELENSPS-SW-MENG,1,09401,0,,
10000961,10000961,H640UEELCMEN-FT-BENG,1,09402,0,,
10000961,10000961,H640UEELCMEN-SW-BENG,1,09402,0,,
10000961,10000961,H640UMELCMEN-FT-MENG,1,09401,0,,
10000961,10000961,H640UMELCMEN-SW-MENG,1,09401,0,,
10000961,10000961,H700USPRDDES-FT-BSC,1,09504,0,,
10000961,10000961,H700USPRDDES-SW-BSC,1,09504,0,,
10000961,10000961,H770USPRDDN-FT-BSC,1,09504,0,,
10000961,10000961,H770USPRDDN-SW-BSC,1,09504,0,,
10000961,10000961,H900UECSE-FT-BENG,1,09402,0,,
10000961,10000961,H900UECSE-SW-BENG,1,09402,0,,
10000961,10000961,L100UECNBF-FT-BSC,1,03401,1,http://www.cimaglobal.com/Study-with-us/Exemptions/Exemption-search/Brunel-University-London/,
10000961,10000961,L100UECNBF-FT-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECNBF-SW-BSC,1,03401,1,http://www.cimaglobal.com/Study-with-us/Exemptions/Exemption-search/Brunel-University-London/,
10000961,10000961,L100UECNBF-SW-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECNMGT-FT-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECNMGT-SW-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECON-FT-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECON-SW-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECONACT-FT-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,L100UECONACT-SW-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,M100ULAW2-FT-LLB,1,13601,0,,
10000961,10000961,M100ULAW2-FT-LLB,1,16401,0,,
10000961,10000961,M100ULAW2-SW-LLB,1,13601,0,,
10000961,10000961,M100ULAW2-SW-LLB,1,16401,0,,
10000961,10000961,M211ULAWCJ-FT-LLB,1,13601,0,,
10000961,10000961,M211ULAWCJ-FT-LLB,1,16401,0,,
10000961,10000961,M211ULAWCJ-SW-LLB,1,13601,0,,
10000961,10000961,M211ULAWCJ-SW-LLB,1,16401,0,,
10000961,10000961,M221ULAWIAC-FT-LLB,1,02601,0,,
10000961,10000961,M221ULAWIAC-FT-LLB,1,13601,0,,
10000961,10000961,M221ULAWIAC-FT-LLB,1,16401,0,,
10000961,10000961,M221ULAWIAC-SW-LLB,1,02601,0,,
10000961,10000961,M221ULAWIAC-SW-LLB,1,16401,0,,
10000961,10000961,M221ULAWIAC-SW-LLB,1,13601,0,,
10000961,10000961,N100UBUSACC-FT-BSC,1,03701,1,http://www.cipfa.org/Home/Students/Exemptions/exemption%20matrix/Brunel%20University,
10000961,10000961,N100UBUSACC-FT-BSC,1,03401,1,http://www.cimaglobal.com/Study-with-us/Exemptions/Exemption-search/Brunel-University-London/,
10000961,10000961,N100UBUSACC-FT-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,N100UBUSACC-FT-BSC,1,07501,1,https://apps.icaew.com/cpldirectory/Search/AcademicCreditsAvailable?id=89&cplName=BSc+Business+and+Management+(Accounting+Pathway),
10000961,10000961,N100UBUSACC-SW-BSC,1,03701,1,http://www.cipfa.org/Home/Students/Exemptions/exemption%20matrix/Brunel%20University,
10000961,10000961,N100UBUSACC-SW-BSC,1,03401,1,http://www.cimaglobal.com/Study-with-us/Exemptions/Exemption-search/Brunel-University-London/,
10000961,10000961,N100UBUSACC-SW-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,N100UBUSACC-SW-BSC,1,07501,1,https://apps.icaew.com/cpldirectory/Search/AcademicCreditsAvailable?id=89&cplName=BSc+Business+and+Management+(Accounting+Pathway),
10000961,10000961,N300UFINACC-FT-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,N300UFINACC-SW-BSC,1,00601,1,https://portal.accaglobal.com/accrweb/faces/page/public/accreditations/enquiry/main/EnqInstitutionsTable.jspx,
10000961,10000961,P500UJOURNAL-FT-BA,1,10801,0,,
10000961,10000961,W200UADESTCH-FT-BA,1,09504,0,,
10000961,10000961,W200UADESTCH-SW-BA,1,09504,0,,
10000961,10000961,W280UDIGDES-FT-BSC,1,13101,0,,
10000961,10000961,W280UDIGDES-SW-BSC,1,13101,0,,
10000975,10000975,KBB1AAF1,1,00601,0,,
10000975,10000975,KBB1ADC1,1,03501,0,,
10000975,10000975,KBB1BAF1,1,00601,0,,
10000975,10000975,KBB1BAM1,1,04401,0,,
10000975,10000975,KBB1BHR1,1,04401,0,,
10000975,10000975,KBB1MKT1,1,03501,0,,
10000975,10000975,KBC2SWK1,1,06914,0,,
10000975,10000975,KBD3PRA1,1,09504,0,,
10000975,10000975,KBD3PRS1,1,09504,0,,
10000975,10000975,KBG1AMP1,1,10101,0,,
10000975,10000975,KBG1FTV1,1,13101,0,,
10000975,10000975,KBH1CMP1,1,02001,0,,
10000975,10000975,KBH1CMP2,2,02001,0,,
10000975,10000975,KBH1PAC1,1,02001,0,,
10000975,10000975,KBH1PAC2,2,02001,0,,
10000975,10000975,KBH1PSY1,1,02001,0,,
10000975,10000975,KBH1PSY2,2,02001,0,,
10000975,10000975,KBH1SPP1,1,02001,0,,
10000975,10000975,KBH1SPP2,2,02001,0,,
10000975,10000975,KBL1BLW1,1,13601,0,,
10000975,10000975,KBL1BLW1,1,16401,0,,
10000975,10000975,KBL1BLW2,2,13601,0,,
10000975,10000975,KBL1BLW2,2,16401,0,,
10000975,10000975,KBL1LAW1,1,13601,0,,
10000975,10000975,KBL1LAW1,1,16401,0,,
10000975,10000975,KBL1LAW2,2,13601,0,,
10000975,10000975,KBL1LAW2,2,16401,0,,
10000975,10000975,KBN1ADN1,1,11102,0,,
10000975,10000975,KBN1CHN1,1,11105,0,,
10000975,10000975,KBN1MHN1,1,11103,0,,
10000975,10000975,KBS1DAF1,1,15301,0,,
10000975,10000975,KBS1SES1,1,01801,0,,
10000975,10000975,KBS1SPT1,1,16101,0,,
10000975,10000975,KDP2ODP1,1,04701,0,,
10000975,10000975,KDP2ODP1,1,06907,0,,
10001143,10001143,PFDDGBU2SB2,1,04401,0,,
10001143,10001143,PFDDGBU2SB2,2,04401,0,,
10001143,10001143,PHSDGAPRPAR,1,06909,0,,
10001143,10001143,PHSDGSEPADU,1,11102,0,,
10001143,10001143,PHSDGSEPCHI,1,11105,0,,
10001143,10001143,PHSDGSEPMEN,1,11103,0,,
10001143,10001143,PHSDGSEPMID,1,11106,0,,
10001143,10001143,PHSDGSEPOCC,1,06906,0,,
10001143,10001143,PHSDGSEPODP,1,06907,0,,
10001143,10001143,PHSDGSEPRAD,1,06913,0,,
10001143,10001143,PHSDGSEPSOC,1,06914,0,,
10001143,10001143,PMDDGAC2BU2,1,04401,0,,
10001143,10001143,PMDDGAC2BU2,2,04401,0,,
10001143,10001143,PMDDGAC2BU2_P,1,04401,0,,
10001143,10001143,PMDDGAC2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGAC2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGAL2BU2,1,04401,0,,
10001143,10001143,PMDDGAL2BU2,2,04401,0,,
10001143,10001143,PMDDGAL2BU2_P,1,04401,0,,
10001143,10001143,PMDDGAM2BU2,1,04401,0,,
10001143,10001143,PMDDGAM2BU2,2,04401,0,,
10001143,10001143,PMDDGAM2BU2_P,1,04401,0,,
10001143,10001143,PMDDGAM2MR2,1,03501,0,,
10001143,10001143,PMDDGAM2MR2,2,03501,0,,
10001143,10001143,PMDDGAO2BU2,1,04401,0,,
10001143,10001143,PMDDGAO2BU2,2,04401,0,,
10001143,10001143,PMDDGAO2BU2_P,1,04401,0,,
10001143,10001143,PMDDGAO2FN2,1,00601,0,,
10001143,10001143,PMDDGAO2FN2,2,00601,0,,
10001143,10001143,PMDDGAO2FN2_P,1,00601,0,,
10001143,10001143,PMDDGAO2MR2,1,03501,0,,
10001143,10001143,PMDDGAO2MR2,2,03501,0,,
10001143,10001143,PMDDGAO2MR2_P,1,03501,0,,
10001143,10001143,PMDDGAV2BU2,1,04401,0,,
10001143,10001143,PMDDGAV2BU2,2,04401,0,,
10001143,10001143,PMDDGAV2BU2_P,1,04401,0,,
10001143,10001143,PMDDGAV2DG2,1,03501,0,,
10001143,10001143,PMDDGAV2DG2,2,03501,0,,
10001143,10001143,PMDDGAV2DG2_P,1,03501,0,,
10001143,10001143,PMDDGAV2EP2,1,03501,0,,
10001143,10001143,PMDDGAV2EP2,2,03501,0,,
10001143,10001143,PMDDGAV2EP2_P,1,03501,0,,
10001143,10001143,PMDDGAV2MC2,1,03501,0,,
10001143,10001143,PMDDGAV2MC2,2,03501,0,,
10001143,10001143,PMDDGAV2MC2_P,1,03501,0,,
10001143,10001143,PMDDGAV2MR2,1,03501,0,,
10001143,10001143,PMDDGAV2MR2,2,03501,0,,
10001143,10001143,PMDDGAV2MR2_P,1,03501,0,,
10001143,10001143,PMDDGAV2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGAV2PS2,1,03501,0,,
10001143,10001143,PMDDGAV2PS2,2,03501,0,,
10001143,10001143,PMDDGAV2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGAV2PS2_P,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGAV2PS2_P,1,03501,0,,
10001143,10001143,PMDDGAV2SG2,1,03501,0,,
10001143,10001143,PMDDGAV2SG2,2,03501,0,,
10001143,10001143,PMDDGAV2SG2_P,1,03501,0,,
10001143,10001143,PMDDGAV4,1,03501,0,,
10001143,10001143,PMDDGAV4,2,03501,0,,
10001143,10001143,PMDDGAV4_P,1,03501,0,,
10001143,10001143,PMDDGBR4,1,04401,0,,
10001143,10001143,PMDDGBR4,2,04401,0,,
10001143,10001143,PMDDGBR4_P,1,04401,0,,
10001143,10001143,PMDDGBT4,1,04401,0,,
10001143,10001143,PMDDGBT4,2,04401,0,,
10001143,10001143,PMDDGBU2CO2,1,04401,0,,
10001143,10001143,PMDDGBU2CO2,2,04401,0,,
10001143,10001143,PMDDGBU2CO2_P,1,04401,0,,
10001143,10001143,PMDDGBU2DC2,1,04401,0,,
10001143,10001143,PMDDGBU2DC2,2,04401,0,,
10001143,10001143,PMDDGBU2DC2_P,1,04401,0,,
10001143,10001143,PMDDGBU2DG2,1,04401,0,,
10001143,10001143,PMDDGBU2DG2,2,04401,0,,
10001143,10001143,PMDDGBU2DG2_P,1,04401,0,,
10001143,10001143,PMDDGBU2EC2,1,04401,0,,
10001143,10001143,PMDDGBU2EC2,2,04401,0,,
10001143,10001143,PMDDGBU2EC2_P,1,04401,0,,
10001143,10001143,PMDDGBU2ED2,1,04401,0,,
10001143,10001143,PMDDGBU2ED2,2,04401,0,,
10001143,10001143,PMDDGBU2ED2_P,1,04401,0,,
10001143,10001143,PMDDGBU2EL2,1,04401,0,,
10001143,10001143,PMDDGBU2EL2,2,04401,0,,
10001143,10001143,PMDDGBU2EL2_P,1,04401,0,,
10001143,10001143,PMDDGBU2EU2,1,04401,0,,
10001143,10001143,PMDDGBU2EU2,2,04401,0,,
10001143,10001143,PMDDGBU2EU2_P,1,04401,0,,
10001143,10001143,PMDDGBU2FN2,1,04401,0,,
10001143,10001143,PMDDGBU2FN2,1,00601,0,,
10001143,10001143,PMDDGBU2FN2,2,04401,0,,
10001143,10001143,PMDDGBU2FN2,2,00601,0,,
10001143,10001143,PMDDGBU2FN2_P,1,00601,0,,
10001143,10001143,PMDDGBU2FN2_P,1,04401,0,,
10001143,10001143,PMDDGBU2FR2,1,04401,0,,
10001143,10001143,PMDDGBU2FR2,2,04401,0,,
10001143,10001143,PMDDGBU2FR2_P,1,04401,0,,
10001143,10001143,PMDDGBU2FT2,1,04401,0,,
10001143,10001143,PMDDGBU2FT2,2,04401,0,,
10001143,10001143,PMDDGBU2FT2_P,1,04401,0,,
10001143,10001143,PMDDGBU2GE2,1,04401,0,,
10001143,10001143,PMDDGBU2GE2,2,04401,0,,
10001143,10001143,PMDDGBU2GE2_P,1,04401,0,,
10001143,10001143,PMDDGBU2HI2,1,04401,0,,
10001143,10001143,PMDDGBU2HI2,2,04401,0,,
10001143,10001143,PMDDGBU2HI2_P,1,04401,0,,
10001143,10001143,PMDDGBU2HR2,1,03601,0,,
10001143,10001143,PMDDGBU2HR2,1,04401,0,,
10001143,10001143,PMDDGBU2HR2,2,03601,0,,
10001143,10001143,PMDDGBU2HR2,2,04401,0,,
10001143,10001143,PMDDGBU2HS2,1,04401,0,,
10001143,10001143,PMDDGBU2HS2,2,04401,0,,
10001143,10001143,PMDDGBU2HS2_P,1,04401,0,,
10001143,10001143,PMDDGBU2LT2,1,04401,0,,
10001143,10001143,PMDDGBU2LT2,2,04401,0,,
10001143,10001143,PMDDGBU2LT2_P,1,04401,0,,
10001143,10001143,PMDDGBU2MC2,1,04401,0,,
10001143,10001143,PMDDGBU2MC2,2,04401,0,,
10001143,10001143,PMDDGBU2MC2_P,1,04401,0,,
10001143,10001143,PMDDGBU2MR2,1,03501,0,,
10001143,10001143,PMDDGBU2MR2,1,04401,0,,
10001143,10001143,PMDDGBU2MR2,2,03501,0,,
10001143,10001143,PMDDGBU2MR2,2,04401,0,,
10001143,10001143,PMDDGBU2MR2_P,1,03501,0,,
10001143,10001143,PMDDGBU2MR2_P,1,04401,0,,
10001143,10001143,PMDDGBU2MU2,1,04401,0,,
10001143,10001143,PMDDGBU2MU2,2,04401,0,,
10001143,10001143,PMDDGBU2MU2_P,1,04401,0,,
10001143,10001143,PMDDGBU2PL2,1,04401,0,,
10001143,10001143,PMDDGBU2PL2,2,04401,0,,
10001143,10001143,PMDDGBU2PL2_P,1,04401,0,,
10001143,10001143,PMDDGBU2PN2,1,04401,0,,
10001143,10001143,PMDDGBU2PN2,2,04401,0,,
10001143,10001143,PMDDGBU2PN2_P,1,04401,0,,
10001143,10001143,PMDDGBU2PS2,1,04401,0,,
10001143,10001143,PMDDGBU2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGBU2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGBU2PS2,2,04401,0,,
10001143,10001143,PMDDGBU2PS2_P,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGBU2PS2_P,1,04401,0,,
10001143,10001143,PMDDGBU2RP2,1,04401,0,,
10001143,10001143,PMDDGBU2RP2,2,04401,0,,
10001143,10001143,PMDDGBU2RP2_P,1,04401,0,,
10001143,10001143,PMDDGBU2SB2_P,1,04401,0,,
10001143,10001143,PMDDGBU2SG2,1,04401,0,,
10001143,10001143,PMDDGBU2SG2,2,04401,0,,
10001143,10001143,PMDDGBU2SG2_P,1,04401,0,,
10001143,10001143,PMDDGBU2SJ2,1,04401,0,,
10001143,10001143,PMDDGBU2SJ2,2,04401,0,,
10001143,10001143,PMDDGBU2SP2,1,04401,0,,
10001143,10001143,PMDDGBU2SP2,2,04401,0,,
10001143,10001143,PMDDGBU2SP2_P,1,04401,0,,
10001143,10001143,PMDDGBU2TO2,1,04401,0,,
10001143,10001143,PMDDGBU2TO2,2,04401,0,,
10001143,10001143,PMDDGBU2TO2_P,1,04401,0,,
10001143,10001143,PMDDGBU4,1,04401,0,,
10001143,10001143,PMDDGBU4,2,04401,0,,
10001143,10001143,PMDDGBU4_P,1,04401,0,,
10001143,10001143,PMDDGCO2MR2,1,03501,0,,
10001143,10001143,PMDDGCO2MR2,2,03501,0,,
10001143,10001143,PMDDGCO2MR2_P,1,03501,0,,
10001143,10001143,PMDDGCO2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGCO2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGDA2SY2,1,02001,0,,
10001143,10001143,PMDDGDA2SY2,1,16701,0,,
10001143,10001143,PMDDGDC2MR2,1,03501,0,,
10001143,10001143,PMDDGDC2MR2,2,03501,0,,
10001143,10001143,PMDDGDC2MR2_P,1,03501,0,,
10001143,10001143,PMDDGDG2MR2,1,03501,0,,
10001143,10001143,PMDDGDG2MR2,2,03501,0,,
10001143,10001143,PMDDGDG2MR2_P,1,03501,0,,
10001143,10001143,PMDDGDR2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGDR2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGEC2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGEC2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGEC2SY2,1,16701,0,,
10001143,10001143,PMDDGEC2SY2,2,16701,0,,
10001143,10001143,PMDDGED2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGEL2MR2,1,03501,0,,
10001143,10001143,PMDDGEL2MR2,2,03501,0,,
10001143,10001143,PMDDGEL2MR2_P,1,03501,0,,
10001143,10001143,PMDDGEL2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGEL2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGFI2PS2,1,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
10001143,10001143,PMDDGFI2PS2,2,02001,1,http://www.canterbury.ac.uk/study-here/courses/undergraduate/psychology.aspx,
