PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,JOBPOP,JOBRESP_RATE,JOBAGG,JOBSBJ,PROFMAN,OTHERJOB,UNKWN
10000721,10000721,BScEqBM,2,10,85,23,024,25,75,0
10000721,10000721,BScEqSc,1,35,86,13,024,25,75,5
10000721,10000721,BScEqSc,2,10,85,23,024,25,75,0
10000721,10000721,BScEqSpC,1,35,86,13,024,25,75,5
10000721,10000721,BScEqSpC,2,10,85,23,024,25,75,0
10000721,10000721,BScEqTR,1,10,80,14,,20,80,0
10000721,10000721,BScEqTR,2,10,85,23,024,25,75,0
10000721,10000721,BScSpC,1,10,71,13,018,50,50,0
10000721,10000721,FDACBT,1,35,86,13,024,25,75,5
10000721,10000721,FDACBT,2,10,85,23,024,25,75,0
10000721,10000721,FDAG,1,10,91,24,,35,65,0
10000721,10000721,FDAG,2,15,94,13,024,40,60,0
10000721,10000721,FDAMB,1,10,85,13,024,15,85,0
10000721,10000721,FDAMB,2,15,94,13,024,40,60,0
10000721,10000721,FDCM,2,15,94,13,024,40,60,0
10000721,10000721,FDDes,2,15,80,23,096,55,45,0
10000721,10000721,FDEqBM,1,10,85,13,024,15,85,0
10000721,10000721,FDEqBM,2,15,94,13,024,40,60,0
10000721,10000721,FDEqSc,1,10,85,13,024,15,85,0
10000721,10000721,FDEqSc,2,15,94,13,024,40,60,0
10000721,10000721,FDEqSpC,1,10,85,13,024,15,85,0
10000721,10000721,FDEqSpC,2,15,94,13,024,40,60,0
10000721,10000721,FDEqTR,1,10,85,13,024,15,85,0
10000721,10000721,FDEqTR,2,15,94,13,024,40,60,0
10000721,10000721,FDFlor,1,10,85,13,024,15,85,0
10000721,10000721,FDPT,1,10,71,13,018,50,50,0
10000747,10000747,BS3001B15,1,10,61,13,061,20,60,20
10000747,10000747,BS3001B15P,1,10,61,13,061,20,60,20
10000747,10000747,BS3001B15Z,1,10,61,13,061,20,60,20
10000747,10000747,BS3030A14,1,20,79,14,,50,35,15
10000747,10000747,BS3060A15,1,10,61,11,D,20,60,20
10000747,10000747,BS3060A15P,1,10,61,11,D,20,60,20
10000747,10000747,BS3060A15Z,1,10,61,11,D,20,60,20
10000747,10000747,BS3310A14,1,20,79,14,,50,35,15
10000747,10000747,EH2502A12,1,15,71,11,I,5,80,15
10000747,10000747,EH3101A11,1,15,72,24,,25,75,0
10000747,10000747,IA3020A10Z,1,10,47,23,095,10,90,0
10000747,10000747,IA3020A15,1,10,47,24,,10,90,0
10000747,10000747,IA3070A13,1,15,75,14,,65,35,0
10000747,10000747,IA3070A13Z,1,15,75,13,096,65,35,0
10000747,10000747,IA3070B13,1,15,75,14,,65,35,0
10000747,10000747,IA3070B13Z,1,10,47,23,095,10,90,0
10000747,10000747,IA3100C12Z,1,20,65,13,054,10,70,25
10000747,10000747,IA3120A12,1,15,74,24,,5,70,20
10000747,10000747,IA3120A12Z,1,20,65,13,054,10,70,25
10000747,10000747,SS2501A09,1,10,65,24,,0,100,0
10000747,10000747,SS2511A13,1,10,67,11,B,10,65,25
10000747,10000747,SS2511B13,1,10,67,11,B,10,65,25
10000747,10000747,SS2511C13,1,10,67,11,B,10,65,25
10000747,10000747,SS2521A14,1,15,60,23,058,40,40,25
10000747,10000747,SS2541A15,1,15,60,23,058,40,40,25
10000747,10000747,SS2588A13,1,15,71,11,I,5,80,15
10000747,10000747,SS2599A11,1,15,72,14,,5,85,5
10000747,10000747,ST2225A12,2,15,62,13,040,80,15,5
10000747,10000747,ST2225C12,2,25,61,23,037,60,40,0
10000747,10000747,ST2225E12,2,25,61,23,037,60,40,0
10000747,10000747,ST2290A15,2,15,62,13,040,80,15,5
10000747,10000747,ST3023B12Z,1,20,53,11,H,55,45,0
10000747,10000747,ST3070A13,1,15,47,24,,25,60,15
10000747,10000747,ST3070A13Z,1,15,47,23,019,25,60,15
10000747,10000747,ST3323B12,1,20,53,11,H,55,45,0
10000754,10000754,BH1HE55,1,10,58,11,D,40,40,20
10000754,10000754,BH1HE55,2,20,81,23,063,100,0,0
10000754,10000754,BH1HE61,1,20,60,22,28,40,50,10
10000754,10000754,BH1HE68,1,10,60,13,075,35,65,0
10000754,10000754,EA1HE114,1,30,78,13,037,65,20,15
10000754,10000754,EA1HE115,1,30,78,13,037,65,20,15
10000754,10000754,EA1HE116,1,30,78,13,037,65,20,15
10000754,10000754,EA1HE117,1,30,78,13,037,65,20,15
10000754,10000754,EM1HE508,1,10,58,11,D,40,40,20
10000754,10000754,EM1HE508,2,20,81,23,063,100,0,0
10000754,10000754,ET1HE548,1,10,50,13,037,50,40,10
10000754,10000754,ET1HE548,2,10,59,23,037,90,0,10
10000754,10000754,ET1HE549,1,10,63,24,,40,50,10
10000754,10000754,ET1HE549,2,10,59,23,037,90,0,10
10000754,10000754,ET1HE567,1,30,78,12,14,65,20,15
10000754,10000754,IH1HE03,1,10,70,23,035,35,65,0
10000754,10000754,IH1HE07,1,10,70,23,035,35,65,0
10000754,10000754,IH1HE08,1,10,70,23,035,35,65,0
10000754,10000754,MH1HE46,1,15,74,14,,75,0,25
10000754,10000754,MH1HE47,1,20,85,14,,95,5,0
10000754,10000754,SM1HE50,1,15,50,24,,40,45,15
10000754,10000754,SM1HE77,1,15,72,24,,5,95,0
10000754,10000754,SM1HE89,1,20,60,22,28,40,50,10
10000754,10000754,SM1HE90,1,10,58,23,011,45,45,10
10000754,10000754,SM1HE92,1,10,58,23,011,45,45,10
10000754,10000754,SM1HE93,1,10,58,23,011,45,45,10
10000754,10000754,TH1HE144,1,20,60,23,067,40,50,10
10000754,10000754,TH1HE146,1,20,60,23,067,40,50,10
10000754,10000754,VA1HE12,1,15,77,23,102,15,85,0
10000754,10000754,VA1HE13,1,15,77,23,102,15,85,0
10000754,10000754,VA1HE14,1,15,75,14,,25,70,10
10000754,10000754,VG1HE13,1,10,88,14,,65,25,10
10000754,10000754,VL1HE13,1,40,70,24,,30,70,0
10000754,10000754,VM1HE01,1,45,67,23,100,35,65,0
10000754,10000754,VP1HE50,1,15,77,24,,55,45,0
10000754,10000754,VP1HE51,1,20,66,14,,70,20,5
10000812,10000812,564226,1,10,69,24,,10,70,20
10000820,10000820,FDEDF,2,10,86,13,040,75,25,0
10000820,10000820,FDMDF,2,15,80,13,037,70,30,0
10000820,10000820,FDMMF,2,15,80,13,037,70,30,0
10000824,10000824,BAAAF_VL46,1,15,80,12,21,60,40,0
10000824,10000824,BAAAF_VL46,1,25,70,23,091,55,45,0
10000824,10000824,BAAFFS_L100,1,105,77,14,,63,37,0
10000824,10000824,BAAFFS_N420,1,105,77,14,,63,37,0
10000824,10000824,BAAFFS_NL31,1,105,77,14,,63,37,0
10000824,10000824,BAAFFS_NM41,1,105,77,14,,63,37,0
10000824,10000824,BAAFFS_NN13,1,105,77,14,,63,37,0
10000824,10000824,BAAFFS_NN41,1,105,77,14,,63,37,0
10000824,10000824,BAAFFS_NN43,1,105,77,14,,63,37,0
10000824,10000824,BAARCF_C786,1,25,70,23,091,55,45,0
10000824,10000824,BAAS_N590,1,140,77,13,062,76,24,0
10000824,10000824,BABSS_N100,1,125,81,14,,79,21,0
10000824,10000824,BACAAF_GW4F,1,25,80,14,,75,25,0
10000824,10000824,BACOMMF_P900,1,15,80,14,,70,30,0
10000824,10000824,BACVAF_W280,1,15,75,14,,90,10,0
10000824,10000824,BAEF_Q300,1,35,80,14,,55,45,0
10000824,10000824,BAELMS_N506,1,30,70,14,,70,30,0
10000824,10000824,BAEMS_N820,1,55,74,14,,74,26,0
10000824,10000824,BAFF_T6H3,1,85,76,13,069,66,34,0
10000824,10000824,BAHF_H4F5,1,25,70,22,34,55,45,0
10000824,10000824,BAIBMP_BAIBMEP,2,15,60,24,,70,30,0
10000824,10000824,BAIHMS_N863,1,40,75,14,,50,55,0
10000824,10000824,BAINDS_W242,1,25,70,14,,75,25,0
10000824,10000824,BAMCS_N591,1,140,77,13,062,76,24,0
10000824,10000824,BAMMJF_P500,1,40,80,14,,80,20,0
10000824,10000824,BAMPF_PH10,1,85,76,13,069,66,34,0
10000824,10000824,BAMSWF_W620,1,30,70,24,,40,60,0
10000824,10000824,BAPOF_P486,1,40,80,11,B,80,20,0
10000824,10000824,BAPRS_P210,1,45,75,14,,85,15,0
10000824,10000824,BARMS_N240,1,35,80,14,,55,45,0
10000824,10000824,BASAF_LL36,1,10,70,13,054,60,40,0
10000824,10000824,BASCF_H2L9,1,10,70,13,054,60,40,0
10000824,10000824,BASF_18J3,1,10,70,13,054,60,40,0
10000824,10000824,BASPDS_H101,1,40,85,14,,85,15,0
10000824,10000824,BASPDS_W240,1,40,85,14,,85,15,0
10000824,10000824,BASWF_L500,1,20,75,14,,90,10,0
10000824,10000824,BATMS_N800,1,30,75,14,,35,65,0
10000824,10000824,BATPF_W621,1,55,81,14,,69,31,0
10000824,10000824,BSAAFSF_4K2M,1,15,80,12,21,60,40,0
10000824,10000824,BSAAFSF_4K2M,1,25,70,23,091,55,45,0
10000824,10000824,BSAAFSF_4K2M,1,40,80,13,027,50,50,0
10000824,10000824,BSAF_J21B,1,15,80,12,21,60,40,0
10000824,10000824,BSANF_B700,1,70,71,14,,97,3,0
10000824,10000824,BSANF_B740,1,135,71,13,005,98,2,0
10000824,10000824,BSARCF_F400,1,25,70,23,091,55,45,0
10000824,10000824,BSBSF_C100,1,15,75,14,,25,75,0
10000824,10000824,BSCESF_CB69,1,35,80,13,011,85,15,0
10000824,10000824,BSCOFS_G503,1,95,74,14,,89,11,0
10000824,10000824,BSCOFS_G506,1,95,74,14,,89,11,0
10000824,10000824,BSCOFS_G550,1,95,74,14,,89,11,0
10000824,10000824,BSCOFS_G602,1,95,74,14,,89,11,0
10000824,10000824,BSCOFS_G610,1,95,74,14,,89,11,0
10000824,10000824,BSCOFS_I120,1,95,74,14,,89,11,0
10000824,10000824,BSCSMF_2DA6,1,130,73,13,035,86,14,0
10000824,10000824,BSCYNF_B702,1,135,71,13,005,98,2,0
10000824,10000824,BSCYNF_B730,1,135,71,13,005,98,2,0
10000824,10000824,BSDES_H100,1,15,60,14,,90,10,0
10000824,10000824,BSEVSF_D449,1,15,75,24,,55,45,0
10000824,10000824,BSEWCF_CD14,1,10,90,14,,60,40,0
10000824,10000824,BSFBF_F3B7,1,15,95,13,012,60,40,0
10000824,10000824,BSFBF_F3B7,1,40,80,13,027,50,50,0
10000824,10000824,BSFIF_F401,1,10,80,14,,30,70,0
10000824,10000824,BSFSCF_F413,1,25,85,14,,55,45,0
10000824,10000824,BSGF_F800,1,30,80,23,059,50,50,0
10000824,10000824,BSGPS_I610,1,130,73,13,035,86,14,0
10000824,10000824,BSGTS_G601,1,15,75,14,,75,25,0
10000824,10000824,BSMATS_J932,1,20,75,14,,65,35,0
10000824,10000824,BSMNF_B701,1,10,60,14,,100,0,0
10000824,10000824,BSMNF_B761,1,135,71,13,005,98,2,0
10000824,10000824,BSMSPS_W390,1,10,70,13,097,65,35,0
10000824,10000824,BSMS_N504,1,140,77,13,062,76,24,0
10000824,10000824,BSMWF_B720,1,45,70,14,,100,0,0
10000824,10000824,BSNF_B400,1,15,70,14,,45,55,0
10000824,10000824,BSOTF_B930,1,25,85,14,,90,10,0
10000824,10000824,BSPF_C800,1,70,78,14,,36,64,0
10000824,10000824,BSPSF_86G3,1,135,71,13,005,98,2,0
10000824,10000824,BSPTF_B160,1,20,85,14,,100,0,0
10000824,10000824,BSSDAGF_GG74,1,130,73,13,035,86,14,0
10000824,10000824,BSSDCSS_C600,1,35,80,14,,70,30,0
10000824,10000824,BSSMGS_N2C6,1,15,70,24,,95,5,0
10000824,10000824,BSSMS_N290,1,20,80,14,,60,40,0
10000824,10000824,BSSPCSS_CX81,1,10,60,14,,75,25,0
10000824,10000824,BSSTF_846W,1,55,76,13,018,72,28,0
10000824,10000824,DHODPF_B991,1,15,70,14,,100,0,0
10000824,10000824,LLBLFS_M100,1,40,75,14,,55,45,0
10000824,10000824,MAFAFF_N420,1,55,77,13,066,64,36,0
10000824,10000824,MAFAFF_N420,1,70,74,13,065,62,38,0
10000824,10000824,MDPDF_3LD4,1,105,78,13,096,82,18,0
10000824,10000824,MEES_H105,1,10,65,23,036,90,10,0
10000824,10000824,MLEF_K284,1,35,80,13,075,55,45,0
10000824,10000824,MNNF_R421,1,15,70,13,007,45,55,0
10000840,10000840,BAAD5000,1,30,92,21,H,15,85,0
10000840,10000840,BAAT6001,1,10,85,23,095,25,75,0
10000840,10000840,BAAT6001AD,1,10,85,23,095,25,75,0
10000840,10000840,BAAT6001FA,1,10,85,23,095,25,75,0
10000840,10000840,BAAT6004A,1,25,84,13,096,40,60,0
10000840,10000840,BAAT6005A,1,25,84,13,096,40,60,0
10000840,10000840,BAAT6007B,1,25,84,13,096,40,60,0
10000840,10000840,BAAT6008B,1,10,100,14,,0,100,0
10000840,10000840,BAAT6009,1,20,93,22,38,60,40,0
10000840,10000840,BAMP5MED,1,30,92,21,H,15,85,0
10000840,10000840,BAMP5MUS,1,25,92,22,37,10,90,0
10000840,10000840,BAMP5PER,1,10,90,24,,10,90,0
10000840,10000840,BAMP5PRD,1,10,90,24,,10,90,0
10000840,10000840,BBAT6001A,1,10,86,11,D,35,65,0
10000840,10000840,BBAT6005A,1,20,91,23,066,50,50,0
10000840,10000840,BDAT6001A,1,20,86,13,060,40,60,0
10000840,10000840,BDAT6001B,2,10,90,23,060,40,60,0
10000840,10000840,BDAT6002,2,10,90,23,060,40,60,0
10000840,10000840,BDAT6002B,1,20,86,13,060,40,60,0
10000840,10000840,BDAT6003,2,10,90,23,060,40,60,0
10000840,10000840,BDAT6003B,1,20,86,13,060,40,60,0
10000840,10000840,BDAT6004A,1,20,86,13,060,40,60,0
10000840,10000840,BDAT6004B,2,10,90,23,060,40,60,0
10000840,10000840,BFAT6002A,1,25,86,13,035,65,35,0
10000840,10000840,BFAT6003A,1,25,84,13,096,40,60,0
10000840,10000840,BFAT6003A,1,25,86,13,035,65,35,0
10000840,10000840,BFAT6004A,1,25,86,13,035,65,35,0
10000840,10000840,FSAH5002,1,30,92,21,H,15,85,0
10000840,10000840,FSAT6001A,1,20,93,23,100,60,40,0
10000840,10000840,FSAT6002A,1,20,93,23,100,60,40,0
10000840,10000840,TAAT5001,1,10,93,23,105,20,80,0
10000840,10000840,TAAT6001,1,20,86,13,105,40,60,0
10000840,10000840,TAAT6003,1,20,92,13,011,35,65,0
10000840,10000840,TAAT6004,1,20,92,13,011,35,65,0
10000840,10000840,TAAT6005,1,20,86,13,105,40,60,0
10000840,10000840,TBAT6001,1,20,92,13,011,35,65,0
10000840,10000840,TBAT6002,1,25,87,13,058,75,25,0
10000840,10000840,TBAT6003,1,25,87,13,058,75,25,0
10000840,10000840,TEAT5001A,1,20,90,21,I,10,90,0
10000840,10000840,TEAT6002A,1,20,86,13,105,40,60,0
10000840,10000840,TEAT6003,1,20,86,12,40,40,60,0
10000840,10000840,YBAH500A,1,10,90,24,,35,65,0
10000840,10000840,YDAT5001B,2,25,83,13,008,100,0,0
10000840,10000840,YDAT6001A,1,20,95,13,008,95,5,0
10000878,10000878,00245988,1,10,68,23,035,40,60,0
10000878,10000878,00245989,1,10,68,23,035,40,60,0
10000878,10000878,00246152,1,10,67,21,D,70,30,0
10000878,10000878,00246454,1,15,67,13,035,60,35,5
10000878,10000878,00300114,1,15,67,13,035,60,35,5
10000878,10000878,00300116,1,10,68,23,035,40,60,0
10000878,10000878,00301490,1,25,87,13,096,25,65,10
10000878,10000878,00301499,1,25,87,13,096,25,65,10
10000878,10000878,1847,2,10,76,13,037,60,35,10
10000878,10000878,1917,2,10,76,11,9,60,35,10
10000878,10000878,2208,2,10,76,13,037,60,35,10
10000878,10000878,2257,1,10,68,23,035,40,60,0
10000878,10000878,296,1,10,67,21,D,70,30,0
10000878,10000878,OU018-FD,1,10,67,21,D,70,30,0
10000878,10000878,OU019-BA,1,25,87,13,096,25,65,10
10000886,10000886,H1CC008GUU,1,120,70,13,096,63,37,0
10000886,10000886,H1CC008GUU,1,195,76,13,061,68,32,0
10000886,10000886,H1CC009GUU,1,120,70,13,096,63,37,0
10000886,10000886,H1CC009GUU,1,195,76,13,061,68,32,0
10000886,10000886,H1EA007MAU,1,25,60,24,,65,35,0
10000886,10000886,H1EA008MUU,1,30,75,14,,95,5,0
10000886,10000886,H1EA017GUU,1,20,80,14,,75,25,0
10000886,10000886,H1EA018GUU,1,15,70,14,,55,45,0
10000886,10000886,H2EA004GAU,1,10,70,14,,65,35,0
10000886,10000886,H2EA006GAU,1,20,85,24,,50,50,0
10000886,10000886,H2EA007GAU,1,20,75,24,,45,55,0
10000886,10000886,H2EA008GAU,1,20,70,14,,60,40,0
10000886,10000886,H2EA009GAU,1,15,55,14,,95,5,0
10000886,10000886,H2EA020GUU,1,30,60,13,100,55,45,0
10000886,10000886,H2EA021GUU,1,20,70,14,,60,40,0
10000886,10000886,H2EA023GAU,1,10,70,14,,50,50,0
10000886,10000886,H3EA001GUU,1,10,55,23,092,40,60,0
10000886,10000886,H3EA001GUU,1,25,65,13,093,40,60,0
10000886,10000886,H3EA004GUU,1,10,65,24,,35,65,0
10000886,10000886,H3EA008GUU,1,10,70,24,,25,75,0
10000886,10000886,H3EA010GUU,1,15,75,14,,55,45,0
10000886,10000886,H3EA011GUU,1,10,60,24,,45,55,0
10000886,10000886,H3EA014GUU,1,30,60,13,100,55,45,0
10000886,10000886,H6EA003GUU,1,15,65,24,,65,35,0
10000886,10000886,H6FS001MUU,1,10,80,13,069,25,75,0
10000886,10000886,H7EA001GUU,1,10,55,24,,35,65,0
10000886,10000886,H7EA002FUU,1,50,65,13,075,60,40,0
10000886,10000886,H7EA003FUU,1,10,65,23,084,50,50,0
10000886,10000886,H7EA004GUU,1,10,65,24,,40,60,0
10000886,10000886,H7EA005GUU,1,20,70,13,090,50,50,0
10000886,10000886,H7EA006GUU,1,20,70,13,090,50,50,0
10000886,10000886,H7EA006GUU,1,25,65,13,093,40,60,0
10000886,10000886,H7EA007FUU,1,30,60,12,38,55,45,0
10000886,10000886,H7EA007FUU,1,50,65,13,075,60,40,0
10000886,10000886,H7EA008FUU,1,30,60,12,38,55,45,0
10000886,10000886,H7EA008FUU,1,50,65,13,075,60,40,0
10000886,10000886,H7EA009FUU,1,10,50,14,,30,70,0
10000886,10000886,H8CC002GUU,1,120,70,13,096,63,37,0
10000886,10000886,H8EA004EUU,1,55,67,13,069,56,44,0
10000886,10000886,H8EA005EUU,1,15,80,13,073,75,25,0
10000886,10000886,H8EA007EUU,1,55,67,13,069,56,44,0
10000886,10000886,H8EA008GUU,1,20,80,14,,40,60,0
10000886,10000886,H8EA009GUU,1,120,70,13,096,63,37,0
10000886,10000886,H8EA009GUU,1,195,76,13,061,68,32,0
10000886,10000886,H8EA010EUU,1,120,70,13,096,63,37,0
10000886,10000886,H8EA011EUU,1,120,70,13,096,63,37,0
10000886,10000886,H8EA013EUU,1,55,67,13,069,56,44,0
10000886,10000886,H8EA015MUU,1,60,80,12,18,95,5,0
10000886,10000886,J1EG003MUU,1,10,75,14,,85,15,0
10000886,10000886,J1EG004MUU,1,35,75,14,,75,25,0
10000886,10000886,J1EG005MUU,1,65,75,14,,72,28,0
10000886,10000886,J1EG007MUU,1,45,80,14,,80,20,0
10000886,10000886,J1EG008MUU,1,20,75,24,,50,50,0
10000886,10000886,J1EG009MUU,1,15,75,14,,70,30,0
10000886,10000886,J1EG011MUU,1,15,80,14,,55,45,0
10000886,10000886,J1EG012MUU,1,195,76,13,061,68,32,0
10000886,10000886,J1EG013MUU,1,195,76,13,061,68,32,0
10000886,10000886,J1EG014MUU,1,195,76,13,061,68,32,0
10000886,10000886,J1EG015MUU,1,195,76,13,061,68,32,0
10000886,10000886,J1EG016MUU,1,195,76,13,061,68,32,0
10000886,10000886,J1EG017MUU,1,195,76,13,061,68,32,0
10000886,10000886,J1EG018MUU,1,15,55,23,062,25,75,0
10000886,10000886,J1EG020MUU,1,15,55,23,062,25,75,0
10000886,10000886,J1EG021MUU,1,85,71,11,B,46,54,0
10000886,10000886,J1EL001MUU,1,35,80,14,,60,40,0
10000886,10000886,J1EL002MUU,1,10,65,13,056,35,65,0
10000886,10000886,J1EL002MUU,1,20,80,13,060,60,40,0
10000886,10000886,J1EL003MUU,1,20,80,13,060,60,40,0
10000886,10000886,J2EA001EUU,1,25,70,24,,30,70,0
10000886,10000886,J2EA002EUU,1,15,55,24,,45,55,0
10000886,10000886,J2EA015EUU,1,15,60,24,,25,75,0
10000886,10000886,J2EA017EUU,1,315,73,11,D,65,35,0
10000886,10000886,J2EA028EUU,1,20,65,14,,90,10,0
10000886,10000886,J4CA003MUU,1,25,65,23,040,80,20,0
10000886,10000886,J4CE001MUU,1,65,69,13,035,82,18,0
10000886,10000886,J4CE002MUU,1,65,69,13,035,82,18,0
10000886,10000886,J4CE003MUU,1,65,69,13,035,82,18,0
10000886,10000886,J4EA008MUU,1,15,65,24,,95,5,0
10000886,10000886,J4EA014MUU,1,30,70,14,,55,45,0
10000886,10000886,J4ED003MUU,1,25,65,23,040,80,20,0
10000886,10000886,J4ED004MUU,1,25,65,23,040,80,20,0
10000886,10000886,J4EG006MUU,1,10,75,14,,70,30,0
10000886,10000886,J4EG007MUU,1,15,85,24,,85,15,0
10000886,10000886,J4EG011MUU,1,15,75,14,,90,10,0
10000886,10000886,J4EG018MUU,1,15,65,24,,85,15,0
10000886,10000886,J4EG024MUU,1,15,80,13,032,70,30,0
10000886,10000886,J4EG025MUU,1,15,80,13,032,70,30,0
10000886,10000886,J4EG027MUU,1,10,65,14,,75,25,0
10000886,10000886,J4EG028MUU,1,65,69,13,035,82,18,0
10000886,10000886,J4EG029MUU,1,65,69,13,035,82,18,0
10000886,10000886,J4EG030MUU,1,65,69,13,035,82,18,0
10000886,10000886,J4EG031MUU,1,15,80,13,032,70,30,0
10000886,10000886,J4EG031MUU,1,85,71,11,B,46,54,0
10000886,10000886,J4EG039MUU,1,20,80,24,,85,15,0
10000886,10000886,J4FS001MUU,1,10,80,13,069,25,75,0
10000886,10000886,K1DA001EUU,1,35,90,14,,100,0,0
10000886,10000886,K1EA006EUU,1,15,80,14,,80,20,0
10000886,10000886,K1EA011EUU,1,60,64,13,067,50,50,0
10000886,10000886,K1EA014EUU,1,70,79,13,018,54,46,0
10000886,10000886,K1EG003EUU,1,40,80,14,,55,45,0
10000886,10000886,K1EG009EUU,1,15,80,14,,55,45,0
10000886,10000886,K2DA006FUU,1,20,90,24,,95,5,0
10000886,10000886,K2DA053FUU,1,30,80,14,,90,10,0
10000886,10000886,K2DA054FUU,1,65,86,14,,95,5,0
10000886,10000886,K2DA079FUU,1,290,88,13,108,95,5,0
10000886,10000886,K2DA080FUU,1,290,88,13,108,95,5,0
10000886,10000886,K2EA014FUU,1,10,80,14,,30,70,0
10000886,10000886,K2EA019FDU,2,15,70,24,,100,0,0
10000886,10000886,K2EA048FUU,1,15,80,13,105,40,60,0
10000886,10000886,K3EA019FUU,1,25,70,24,,40,65,0
10000886,10000886,K3EA020FUU,1,10,50,14,,30,70,0
10000886,10000886,K3EA021FUU,1,10,70,14,,90,10,0
10000886,10000886,K3EA031FUU,1,15,60,24,,45,55,0
10000886,10000886,K3EA032FUU,1,20,70,14,,55,45,0
10000886,10000886,K7EA004EUU,1,15,80,13,073,75,25,0
10000886,10000886,K7EG003EUU,1,60,64,13,067,50,50,0
10000886,10000886,L1EA005FUU,1,10,75,24,,35,65,0
10000886,10000886,L1EA006FUU,1,20,65,14,,35,65,0
10000886,10000886,L1EA012FUU,1,10,45,14,,30,70,0
10000886,10000886,L1EA023FUU,1,35,75,14,,55,45,0
10000886,10000886,L1EA027FUU,1,10,65,13,056,35,65,0
10000886,10000886,L1EA028FUU,1,25,65,13,054,35,65,0
10000886,10000886,L1EA029FUU,1,10,80,23,053,55,45,0
10000886,10000886,L1EA032MUU,1,85,71,11,B,46,54,0
10000886,10000886,L1EG001FUU,1,15,70,24,,100,0,0
10000886,10000886,L1EG002FUU,1,15,75,13,058,80,20,0
10000886,10000886,L1EG003FUU,1,30,75,13,055,40,60,0
10000886,10000886,L2EG001EUU,1,45,90,14,,95,5,0
10000886,10000886,L2EG002EUU,1,20,80,14,,95,5,0
10000886,10000886,L2EG015EDU,2,20,95,14,,100,0,0
10000886,10000886,L3EG021IUU,1,25,75,24,,95,5,0
10000886,10000886,L3EG029IUU,1,20,85,14,,95,5,0
10000886,10000886,L3EG032EUU,1,60,67,14,,98,2,0
10000886,10000886,L3EG033EUU,1,10,65,14,,100,0,0
10000886,10000886,L3EG034EUU,1,10,90,14,,90,10,0
10000886,10000886,L3FR007FUU,1,15,65,24,,90,10,0
10000886,10000886,L7EG001EUU,1,30,75,13,055,40,60,0
10000886,10000886,P1CA001MUU,1,25,65,23,040,80,20,0
10000886,10000886,P1CA008MUU,1,10,75,13,038,65,35,0
10000886,10000886,P1CA011MUU,1,10,85,14,,90,10,0
10000886,10000886,P1CA026MUU,1,45,75,13,037,80,20,0
10000886,10000886,P1ED001MUU,1,25,65,23,040,80,20,0
10000886,10000886,P1ED011MUU,1,45,75,13,037,80,20,0
10000886,10000886,P1ED026MUU,1,45,75,13,037,80,20,0
10000886,10000886,P1ED027MUU,1,10,75,13,038,65,35,0
10000886,10000886,P1EG028MAU,1,15,85,14,,80,20,0
10000886,10000886,P1EG029MUU,1,10,85,24,,90,10,0
10000886,10000886,P1EG031MUU,1,45,75,13,037,80,20,0
10000886,10000886,P2CA001MUU,1,20,80,14,,100,0,0
10000886,10000886,P2EA001MUU,1,10,75,14,,60,40,0
10000886,10000886,P2EA002MUU,1,55,67,13,069,56,44,0
10000886,10000886,P2EA002MUU,1,45,80,13,031,45,55,0
10000886,10000886,P2ED001MUU,1,10,70,24,,90,10,0
10000886,10000886,P2ED008MUU,1,25,80,13,041,100,0,0
10000886,10000886,P2EG001MUU,1,15,75,24,,50,50,0
10000886,10000886,P2EG002MUU,1,25,90,14,,50,50,0
10000886,10000886,P2EG003MUU,1,15,95,14,,95,5,0
10000886,10000886,P2EG003MUU,2,10,70,13,048,60,40,0
10000886,10000886,P2EG004MUU,1,35,85,13,048,95,5,0
10000886,10000886,P2EG005MUU,1,15,80,24,,100,0,0
10000886,10000886,P2EG005MUU,2,10,70,13,048,60,40,0
10000886,10000886,P2EG008MUU,1,15,70,24,,95,5,0
10000886,10000886,P2EG008MUU,2,10,70,13,048,60,40,0
10000886,10000886,P2EG010MUU,1,15,80,24,,70,30,0
10000886,10000886,P2EG013MUU,1,20,75,23,028,75,25,0
10000886,10000886,P3CB001MUU,1,80,90,14,,99,1,0
10000886,10000886,P3CF001MUU,1,20,80,13,025,60,40,0
10000886,10000886,P3EG003MUU,1,25,70,14,,45,55,0
10000886,10000886,P3EG006MUU,1,10,65,24,,60,40,0
10000886,10000886,P3EG020MUU,1,25,80,14,,55,45,0
10000886,10000886,P3EG021MUU,1,15,75,24,,65,35,0
10000886,10000886,P3EG022MUU,1,20,80,13,025,60,40,0
10000886,10000886,P8CA002MUU,1,25,80,13,041,100,0,0
10000886,10000886,P8CA002MUU,1,25,75,12,10,60,40,0
10000886,10000886,P8CA003MUU,1,25,80,13,041,100,0,0
10000886,10000886,P8CA003MUU,1,35,85,13,048,95,5,0
10000886,10000886,P8CG001MDU,1,20,75,23,028,75,25,0
10000886,10000886,P8CH001MUU,1,45,80,13,031,45,55,0
10000886,10000886,P8ED001MUU,1,10,70,24,,90,10,0
10000886,10000886,P8ED002MUU,1,45,75,13,037,80,20,0
10000886,10000886,P8ED003MUU,1,10,75,13,038,65,35,0
10000886,10000886,P8ED004MUU,1,25,65,23,040,80,20,0
10000886,10000886,P8ED006MUU,1,45,75,13,037,80,20,0
