PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,DEGPOP,DEGAGG,DEGSBJ,UFIRST,UUPPER,ULOWER,UOTHER,UORDINARY,UDISTINCTION,UMERIT,UPASS,UNA
10000712,10000712,BA_BEN,2,25,24,,15,20,40,20,0,0,0,0,0
10000712,10000712,BA_BTM,1,295,13,067,21,33,33,13,0,0,0,0,0
10000712,10000712,BA_CAMM,1,25,14,,55,15,25,5,0,0,0,0,0
10000712,10000712,BA_CHI,1,145,13,105,22,27,36,15,0,0,0,0,0
10000712,10000712,BA_CHIE,1,145,13,105,22,27,36,15,0,0,0,0,0
10000712,10000712,BA_DMK,1,70,13,062,17,35,36,12,0,0,0,0,0
10000712,10000712,BA_EVE,1,55,14,,32,40,23,6,0,0,0,0,0
10000712,10000712,BA_HBMM,1,50,14,,30,20,40,15,0,0,0,0,0
10000712,10000712,BA_HEV,1,10,14,,25,45,10,20,0,0,0,0,0
10000712,10000712,BA_HMM,1,40,14,,30,35,30,5,0,0,0,0,0
10000712,10000712,BA_HRM,1,50,13,023,45,30,20,0,0,0,0,0,0
10000712,10000712,BA_HTM,1,35,14,,10,35,40,15,0,0,0,0,0
10000712,10000712,BA_ITB,1,35,14,,15,55,25,5,0,0,0,0,0
10000712,10000712,BA_ITB,2,10,24,,15,15,40,25,0,0,0,0,0
10000712,10000712,BA_MKT,1,45,14,,10,35,40,15,0,0,0,0,0
10000712,10000712,BA_MKT,2,15,24,,15,15,55,15,0,0,0,0,0
10000712,10000712,BA_MWE,1,20,14,,30,35,30,0,0,0,0,0,0
10000712,10000712,BA_MWE,2,20,23,062,10,15,50,20,0,0,0,0,0
10000712,10000712,BA_SFS,1,295,13,067,21,33,33,13,0,0,0,0,0
10000712,10000712,BA_SM_,1,25,14,,20,20,45,15,0,0,0,0,0
10000712,10000712,BA_SPA,1,295,13,067,21,33,33,13,0,0,0,0,0
10000712,10000712,BSCAFN,1,50,13,023,45,30,20,0,0,0,0,0,0
10000712,10000712,BSCBPT,1,50,13,023,45,30,20,0,0,0,0,0,0
10000712,10000712,BSCCSC,1,50,13,023,45,30,20,0,0,0,0,0,0
10000712,10000712,BSCFDI,1,50,13,023,45,30,20,0,0,0,0,0,0
10000712,10000712,BSCITM,1,20,14,,15,50,20,20,0,0,0,0,0
10000712,10000712,BSCSPT,1,85,14,,4,20,49,27,0,0,0,0,0
10000721,10000721,BScAABT,1,25,24,,5,25,35,25,10,0,0,0,0
10000721,10000721,BScBIO,1,50,12,09,5,30,55,10,0,0,0,0,0
10000721,10000721,BScEqBM,1,50,13,024,5,30,55,10,0,0,0,0,0
10000721,10000721,BScEqBM,2,10,23,024,10,40,40,0,10,0,0,0,0
10000721,10000721,BScEqSc,1,20,24,,5,45,45,0,0,0,0,0,0
10000721,10000721,BScEqSc,2,10,23,024,10,40,40,0,10,0,0,0,0
10000721,10000721,BScEqSpC,1,50,13,024,5,30,55,10,0,0,0,0,0
10000721,10000721,BScEqSpC,2,10,23,024,10,40,40,0,10,0,0,0,0
10000721,10000721,BScEqTR,1,15,14,,5,40,40,15,0,0,0,0,0
10000721,10000721,BScEqTR,2,10,23,024,10,40,40,0,10,0,0,0,0
10000721,10000721,BScSpC,1,20,13,018,15,60,5,20,0,0,0,0,0
10000721,10000721,FDACBT,1,50,13,024,5,30,55,10,0,0,0,0,0
10000721,10000721,FDACBT,2,10,23,024,10,40,40,0,10,0,0,0,0
10000721,10000721,FDPT,1,20,13,018,15,60,5,20,0,0,0,0,0
10000747,10000747,BS3001B15,1,25,13,061,0,30,50,15,0,0,0,0,0
10000747,10000747,BS3001B15P,1,25,13,061,0,30,50,15,0,0,0,0,0
10000747,10000747,BS3001B15Z,1,25,13,061,0,30,50,15,0,0,0,0,0
10000747,10000747,BS3030A14,1,40,14,,10,45,40,0,0,0,0,5,0
10000747,10000747,BS3030A14,2,10,23,060,0,20,70,10,0,0,0,0,0
10000747,10000747,BS3060A15,1,25,11,D,0,30,50,15,0,0,0,0,0
10000747,10000747,BS3060A15P,1,25,11,D,0,30,50,15,0,0,0,0,0
10000747,10000747,BS3060A15Z,1,25,11,D,0,30,50,15,0,0,0,0,0
10000747,10000747,BS3310A14,1,40,14,,10,45,40,0,0,0,0,5,0
10000747,10000747,BS3310A14,2,10,23,060,0,20,70,10,0,0,0,0,0
10000747,10000747,EH3101A11,1,20,14,,25,45,25,5,0,0,0,0,0
10000747,10000747,IA3000A12,1,20,24,,0,30,65,5,0,0,0,0,0
10000747,10000747,IA3000A12Z,1,20,23,075,0,30,65,5,0,0,0,0,0
10000747,10000747,IA3020A10Z,1,20,13,095,15,25,55,5,0,0,0,0,0
10000747,10000747,IA3020A15,1,20,14,,15,25,55,5,0,0,0,0,0
10000747,10000747,IA3070A13,1,25,14,,15,40,40,10,0,0,0,0,0
10000747,10000747,IA3070A13Z,1,25,13,096,15,40,40,10,0,0,0,0,0
10000747,10000747,IA3070B13,1,25,14,,15,40,40,10,0,0,0,0,0
10000747,10000747,IA3070B13Z,1,20,13,095,15,25,55,5,0,0,0,0,0
10000747,10000747,IA3100C12Z,1,45,13,054,10,25,50,15,0,0,0,0,0
10000747,10000747,IA3100G07,1,15,13,092,15,30,45,15,0,0,0,0,0
10000747,10000747,IA3120A12,1,15,14,,20,35,40,5,0,0,0,0,0
10000747,10000747,IA3120A12Z,1,45,13,054,10,25,50,15,0,0,0,0,0
10000747,10000747,ST3023B12Z,1,50,11,H,10,35,45,5,0,0,0,0,0
10000747,10000747,ST3023C12Z,1,15,13,037,25,65,5,5,0,0,0,0,0
10000747,10000747,ST3070A13,1,15,14,,15,40,30,15,0,0,0,0,0
10000747,10000747,ST3070A13Z,1,15,13,019,15,40,30,15,0,0,0,0,0
10000747,10000747,ST3323B12,1,50,11,H,10,35,45,5,0,0,0,0,0
10000747,10000747,ST3323C12,1,15,13,037,25,65,5,5,0,0,0,0,0
10000754,10000754,BH1HE68,1,35,13,075,20,40,35,0,0,0,0,5,0
10000754,10000754,ET1HE548,1,10,24,,20,40,30,0,0,0,10,0,0
10000754,10000754,ET1HE548,2,20,23,037,50,40,5,5,0,0,5,0,0
10000754,10000754,ET1HE549,1,15,14,,45,45,0,0,0,0,10,0,0
10000754,10000754,ET1HE549,2,10,24,,40,50,0,10,0,0,0,0,0
10000754,10000754,VA1HE12,1,10,13,102,30,30,40,0,0,0,0,0,0
10000754,10000754,VA1HE13,1,10,13,102,30,30,40,0,0,0,0,0,0
10000754,10000754,VA1HE14,1,25,14,,15,50,30,5,0,0,0,0,0
10000754,10000754,VG1HE13,1,15,14,,20,70,10,0,0,0,0,0,0
10000754,10000754,VL1HE13,1,25,14,,15,50,20,15,0,0,0,0,0
10000754,10000754,VM1HE01,1,25,13,100,15,50,20,15,0,0,0,0,0
10000754,10000754,VM1HE03,1,20,23,074,75,15,10,0,0,0,0,0,0
10000754,10000754,VP1HE50,1,10,14,,25,65,10,0,0,0,0,0,0
10000754,10000754,VP1HE51,1,35,14,,25,75,0,0,0,0,0,0,0
10000824,10000824,BAAAF_VL46,1,15,23,056,30,50,20,0,0,0,0,0,0
10000824,10000824,BAAAF_VL46,1,15,13,091,15,50,35,0,0,0,0,0,0
10000824,10000824,BAAFFS_L100,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAAFFS_N420,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAAFFS_NL31,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAAFFS_NM41,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAAFFS_NN13,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAAFFS_NN41,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAAFFS_NN43,1,175,14,,14,63,23,1,0,0,0,0,0
10000824,10000824,BAARCF_C786,1,15,13,091,15,50,35,0,0,0,0,0,0
10000824,10000824,BAAS_N590,1,210,13,062,8,79,13,0,0,0,0,0,0
10000824,10000824,BABSS_N100,1,180,14,,24,61,12,3,0,0,0,0,0
10000824,10000824,BACAAF_GW4F,1,45,14,,5,60,30,5,0,0,0,0,0
10000824,10000824,BACOMMF_P900,1,25,14,,15,70,10,5,0,0,0,0,0
10000824,10000824,BACVAF_W280,1,40,14,,40,40,20,0,0,0,0,0,0
10000824,10000824,BAEF_Q300,1,50,14,,5,75,20,0,0,0,0,0,0
10000824,10000824,BAELMS_N506,1,45,14,,5,85,10,0,0,0,0,0,0
10000824,10000824,BAEMS_N820,1,80,14,,21,65,11,3,0,0,0,0,0
10000824,10000824,BAFF_T6H3,1,135,13,069,17,54,23,5,0,0,0,0,0
10000824,10000824,BAHF_H4F5,1,15,12,34,15,50,35,0,0,0,0,0,0
10000824,10000824,BAIBMP_BAIBMEP,2,15,24,,0,70,30,0,0,0,0,0,0
10000824,10000824,BAIHMS_N863,1,55,14,,5,80,13,2,0,0,0,0,0
10000824,10000824,BAINDS_W242,1,35,14,,5,65,35,0,0,0,0,0,0
10000824,10000824,BAMCS_N591,1,210,13,062,8,79,13,0,0,0,0,0,0
10000824,10000824,BAMMJF_P500,1,50,14,,10,90,5,0,0,0,0,0,0
10000824,10000824,BAMPF_PH10,1,135,13,069,17,54,23,5,0,0,0,0,0
10000824,10000824,BAMSWF_W620,1,20,14,,5,70,10,15,0,0,0,0,0
10000824,10000824,BAPOF_P486,1,60,11,B,10,62,25,3,0,0,0,0,0
10000824,10000824,BAPRS_P210,1,75,14,,11,70,19,0,0,0,0,0,0
10000824,10000824,BARMS_N240,1,45,14,,30,70,0,0,0,0,0,0,0
10000824,10000824,BASAF_LL36,1,15,13,054,0,75,25,0,0,0,0,0,0
10000824,10000824,BASCF_H2L9,1,15,13,054,0,75,25,0,0,0,0,0,0
10000824,10000824,BASF_18J3,1,15,13,054,0,75,25,0,0,0,0,0,0
10000824,10000824,BASPDS_H101,1,55,14,,20,54,21,5,0,0,0,0,0
10000824,10000824,BASPDS_W240,1,55,14,,20,54,21,5,0,0,0,0,0
10000824,10000824,BASWF_L500,1,25,14,,5,55,35,5,0,0,0,0,0
10000824,10000824,BATMS_N800,1,45,14,,5,80,15,0,0,0,0,0,0
10000824,10000824,BATPF_W621,1,75,14,,17,60,21,1,0,0,0,0,0
10000824,10000824,BSAAFSF_4K2M,1,15,13,091,15,50,35,0,0,0,0,0,0
10000824,10000824,BSAAFSF_4K2M,1,15,23,056,30,50,20,0,0,0,0,0,0
10000824,10000824,BSAAFSF_4K2M,1,70,13,027,28,41,28,3,0,0,0,0,0
10000824,10000824,BSAF_J21B,1,15,23,056,30,50,20,0,0,0,0,0,0
10000824,10000824,BSANF_B700,1,95,14,,26,59,14,1,0,0,0,0,0
10000824,10000824,BSANF_B740,1,180,13,005,25,63,10,2,0,0,0,0,0
10000824,10000824,BSARCF_F400,1,20,24,,20,65,10,10,0,0,0,0,0
10000824,10000824,BSBSF_C100,1,30,14,,15,65,15,5,0,0,0,0,0
10000824,10000824,BSCESF_CB69,1,50,13,011,10,70,20,0,0,0,0,0,0
10000824,10000824,BSCOFS_G503,1,140,14,,29,52,18,1,0,0,0,0,0
10000824,10000824,BSCOFS_G506,1,140,14,,29,52,18,1,0,0,0,0,0
10000824,10000824,BSCOFS_G550,1,140,14,,29,52,18,1,0,0,0,0,0
10000824,10000824,BSCOFS_G602,1,140,14,,29,52,18,1,0,0,0,0,0
10000824,10000824,BSCOFS_G610,1,140,14,,29,52,18,1,0,0,0,0,0
10000824,10000824,BSCOFS_I120,1,140,14,,29,52,18,1,0,0,0,0,0
10000824,10000824,BSCSMF_2DA6,1,205,13,035,29,50,19,2,0,0,0,0,0
10000824,10000824,BSCYNF_B702,1,180,13,005,25,63,10,2,0,0,0,0,0
10000824,10000824,BSCYNF_B730,1,180,13,005,25,63,10,2,0,0,0,0,0
10000824,10000824,BSDES_H100,1,25,14,,40,40,20,0,0,0,0,0,0
10000824,10000824,BSEVSF_D449,1,15,14,,10,30,55,10,0,0,0,0,0
10000824,10000824,BSEWCF_CD14,1,20,14,,15,60,25,0,0,0,0,0,0
10000824,10000824,BSFBF_F3B7,1,25,13,012,15,65,20,0,0,0,0,0,0
10000824,10000824,BSFBF_F3B7,1,70,13,027,28,41,28,3,0,0,0,0,0
10000824,10000824,BSFIF_F401,1,20,14,,5,50,45,0,0,0,0,0,0
10000824,10000824,BSFSCF_F413,1,45,14,,40,35,25,0,0,0,0,0,0
10000824,10000824,BSGF_F800,1,15,13,059,0,65,35,0,0,0,0,0,0
10000824,10000824,BSGPS_I610,1,205,13,035,29,50,19,2,0,0,0,0,0
10000824,10000824,BSGTS_G601,1,25,14,,35,40,20,5,0,0,0,0,0
10000824,10000824,BSMATS_J932,1,30,14,,15,55,20,10,0,0,0,0,0
10000824,10000824,BSMNF_B701,1,20,14,,20,70,5,0,0,0,0,0,0
10000824,10000824,BSMNF_B761,1,180,13,005,25,63,10,2,0,0,0,0,0
10000824,10000824,BSMSPS_W390,1,20,13,097,15,55,20,10,0,0,0,0,0
10000824,10000824,BSMS_N504,1,210,13,062,8,79,13,0,0,0,0,0,0
10000824,10000824,BSMWF_B720,1,55,14,,25,66,7,2,0,0,0,0,0
10000824,10000824,BSNF_B400,1,20,14,,15,70,10,0,0,0,0,0,0
10000824,10000824,BSOTF_B930,1,30,14,,15,70,15,0,0,0,0,0,0
10000824,10000824,BSPF_C800,1,120,14,,11,72,16,0,0,0,0,0,0
10000824,10000824,BSPSF_86G3,1,180,13,005,25,63,10,2,0,0,0,0,0
10000824,10000824,BSPTF_B160,1,25,14,,25,75,0,0,0,0,0,0,0
10000824,10000824,BSSDAGF_GG74,1,10,24,,30,50,20,0,0,0,0,0,0
10000824,10000824,BSSDCSS_C600,1,45,14,,0,60,35,5,0,0,0,0,0
10000824,10000824,BSSMGS_N2C6,1,15,14,,0,60,40,0,0,0,0,0,0
10000824,10000824,BSSMS_N290,1,30,14,,20,75,5,0,0,0,0,0,0
10000824,10000824,BSSPCSS_CX81,1,30,14,,20,55,30,0,0,0,0,0,0
10000824,10000824,BSSTF_846W,1,80,13,018,7,58,31,4,0,0,0,0,0
10000824,10000824,LLBLFS_M100,1,95,14,,13,68,19,0,0,0,0,0,0
10000824,10000824,MAFAFF_N420,1,90,13,066,14,63,22,1,0,0,0,0,0
10000824,10000824,MAFAFF_N420,1,125,13,065,12,62,24,2,0,0,0,0,0
10000824,10000824,MDPDF_3LD4,1,155,13,096,12,52,31,4,0,0,0,0,0
10000824,10000824,MEES_H105,1,15,13,036,30,35,25,5,0,0,0,0,0
10000824,10000824,MLEF_K284,1,50,13,075,5,75,20,0,0,0,0,0,0
10000824,10000824,MNNF_R421,1,20,13,007,15,70,10,0,0,0,0,0,0
10000840,10000840,BAAT6001,1,15,13,095,20,55,15,15,0,0,0,0,0
10000840,10000840,BAAT6001AD,1,15,13,095,20,55,15,15,0,0,0,0,0
10000840,10000840,BAAT6001B,2,10,22,36,60,35,10,0,0,0,0,0,0
10000840,10000840,BAAT6001FA,1,15,13,095,20,55,15,15,0,0,0,0,0
10000840,10000840,BAAT6004A,1,40,13,096,30,30,40,5,0,0,0,0,0
10000840,10000840,BAAT6004B,2,10,22,36,60,35,10,0,0,0,0,0,0
10000840,10000840,BAAT6005A,1,40,13,096,30,30,40,5,0,0,0,0,0
10000840,10000840,BAAT6005B,2,10,22,36,60,35,10,0,0,0,0,0,0
10000840,10000840,BAAT6007,2,10,22,36,60,35,10,0,0,0,0,0,0
10000840,10000840,BAAT6007B,1,40,13,096,30,30,40,5,0,0,0,0,0
10000840,10000840,BAAT6008,2,10,21,H,60,35,10,0,0,0,0,0,0
10000840,10000840,BAAT6008B,1,15,14,,40,25,10,25,0,0,0,10,0
10000840,10000840,BAAT6009,1,15,12,38,25,40,25,15,0,0,0,0,0
10000840,10000840,BAAT6009B,2,10,21,H,60,35,10,0,0,0,0,0,0
10000840,10000840,BBAT6001A,1,10,14,,0,65,25,10,0,0,0,0,0
10000840,10000840,BBAT6005A,1,20,13,066,30,30,40,5,0,0,0,0,0
10000840,10000840,BDAT6001A,1,30,13,060,15,35,40,15,0,0,0,0,0
10000840,10000840,BDAT6001B,2,15,13,060,0,50,35,15,0,0,0,0,0
10000840,10000840,BDAT6002,2,15,13,060,0,50,35,15,0,0,0,0,0
10000840,10000840,BDAT6002B,1,30,13,060,15,35,40,15,0,0,0,0,0
10000840,10000840,BDAT6003,2,15,13,060,0,50,35,15,0,0,0,0,0
10000840,10000840,BDAT6003B,1,30,13,060,15,35,40,15,0,0,0,0,0
10000840,10000840,BDAT6004A,1,30,13,060,15,35,40,15,0,0,0,0,0
10000840,10000840,BDAT6004B,2,15,13,060,0,50,35,15,0,0,0,0,0
10000840,10000840,BFAT6002A,1,54,13,035,11,37,39,13,0,0,0,0,0
10000840,10000840,BFAT6002B,2,15,23,035,10,10,40,40,0,0,0,10,0
10000840,10000840,BFAT6003A,1,40,13,096,30,30,40,5,0,0,0,0,0
10000840,10000840,BFAT6003A,1,54,13,035,11,37,39,13,0,0,0,0,0
10000840,10000840,BFAT6003B,2,10,22,36,60,35,10,0,0,0,0,0,0
10000840,10000840,BFAT6004A,1,15,14,,5,30,35,30,0,0,0,0,0
10000840,10000840,BFAT6004B,2,15,23,035,10,10,40,40,0,0,0,10,0
10000840,10000840,FSAT6001A,1,15,13,100,25,40,25,15,0,0,0,0,0
10000840,10000840,FSAT6001B,2,10,21,H,60,35,10,0,0,0,0,0,0
10000840,10000840,FSAT6002A,1,15,13,100,25,40,25,15,0,0,0,0,0
10000840,10000840,FSAT6002B,2,10,21,H,60,35,10,0,0,0,0,0,0
10000840,10000840,TAAT6001,1,15,24,,5,25,20,5,0,0,0,40,0
10000840,10000840,TAAT6003,1,35,13,011,10,30,55,5,0,0,0,0,0
10000840,10000840,TAAT6004,1,35,13,011,10,30,55,5,0,0,0,0,0
10000840,10000840,TAAT6005,1,40,13,105,5,35,45,15,0,0,0,0,0
10000840,10000840,TBAT6001,1,35,13,011,10,30,55,5,0,0,0,0,0
10000840,10000840,TBAT6002,1,40,13,058,15,40,40,10,0,0,0,0,0
10000840,10000840,TBAT6003,1,40,13,058,15,40,40,10,0,0,0,0,0
10000840,10000840,TEAT6002A,1,40,13,105,5,35,45,15,0,0,0,0,0
10000840,10000840,TEAT6003,1,40,12,40,5,35,45,15,0,0,0,0,0
10000840,10000840,YDAT6001A,1,20,13,008,35,60,5,0,0,0,0,0,0
10000878,10000878,00246454,1,25,13,035,20,40,30,5,5,0,0,0,0
10000878,10000878,00300114,1,25,13,035,20,40,30,5,5,0,0,0,0
10000878,10000878,00301490,1,35,13,096,10,50,35,5,0,0,0,0,0
10000878,10000878,00301499,1,35,13,096,10,50,35,5,0,0,0,0,0
10000878,10000878,OU019-BA,1,35,13,096,10,50,35,5,0,0,0,0,0
10000886,10000886,H1CC008GUU,1,240,13,096,23,40,28,4,1,2,2,0,0
10000886,10000886,H1CC008GUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,H1CC009GUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,H1CC009GUU,1,240,13,096,23,40,28,4,1,2,2,0,0
10000886,10000886,H1EA007MAU,1,30,14,,15,20,50,10,5,0,0,0,0
10000886,10000886,H1EA008MUU,1,55,14,,18,49,28,2,4,0,0,0,0
10000886,10000886,H1EA017GUU,1,30,14,,45,40,15,0,0,0,0,0,0
10000886,10000886,H1EA018GUU,1,25,14,,35,45,15,5,0,0,0,0,0
10000886,10000886,H2EA004GAU,1,25,14,,20,60,20,0,0,0,0,0,0
10000886,10000886,H2EA006GAU,1,15,14,,20,60,15,5,0,0,0,0,0
10000886,10000886,H2EA007GAU,1,10,14,,20,80,0,0,0,0,0,0,0
10000886,10000886,H2EA008GAU,1,45,14,,15,60,20,5,0,0,0,0,0
10000886,10000886,H2EA009GAU,1,35,14,,25,40,30,5,0,0,0,0,0
10000886,10000886,H2EA020GUU,1,20,24,,30,40,25,0,0,0,0,0,0
10000886,10000886,H2EA021GUU,1,30,14,,15,55,25,10,0,0,0,0,0
10000886,10000886,H2EA023GAU,1,25,14,,25,45,30,0,0,0,0,0,0
10000886,10000886,H3EA001GUU,1,15,13,092,35,40,20,0,5,0,0,0,0
10000886,10000886,H3EA001GUU,1,50,13,093,30,40,30,0,0,0,0,0,0
10000886,10000886,H3EA004GUU,1,10,14,,0,60,25,15,0,0,0,0,0
10000886,10000886,H3EA008GUU,1,10,14,,25,45,25,0,0,0,0,0,0
10000886,10000886,H3EA010GUU,1,30,14,,5,65,30,0,0,0,0,0,0
10000886,10000886,H3EA011GUU,1,15,14,,20,35,45,0,0,0,0,0,0
10000886,10000886,H3EA014GUU,1,20,14,,0,80,15,0,5,0,0,0,0
10000886,10000886,H6EA003GUU,1,15,14,,35,65,0,0,0,0,0,0,0
10000886,10000886,H7EA001GUU,1,15,14,,30,40,25,0,5,0,0,0,0
10000886,10000886,H7EA002FUU,1,110,13,075,17,60,21,2,1,0,0,0,0
10000886,10000886,H7EA003FUU,1,20,23,084,20,60,20,0,5,0,0,0,0
10000886,10000886,H7EA004GUU,1,15,14,,40,40,20,0,0,0,0,0,0
10000886,10000886,H7EA005GUU,1,20,24,,15,45,40,0,0,0,0,0,0
10000886,10000886,H7EA006GUU,1,50,13,093,30,40,30,0,0,0,0,0,0
10000886,10000886,H7EA006GUU,1,55,13,090,9,59,29,4,0,0,0,0,0
10000886,10000886,H7EA007FUU,1,65,12,38,14,56,24,5,2,0,0,0,0
10000886,10000886,H7EA007FUU,1,110,13,075,17,60,21,2,1,0,0,0,0
10000886,10000886,H7EA008FUU,1,110,13,075,17,60,21,2,1,0,0,0,0
10000886,10000886,H7EA008FUU,1,65,12,38,14,56,24,5,2,0,0,0,0
10000886,10000886,H7EA009FUU,1,25,14,,30,50,15,5,0,0,0,0,0
10000886,10000886,H8CC002GUU,1,240,13,096,23,40,28,4,1,2,2,0,0
10000886,10000886,H8EA004EUU,1,100,13,069,13,43,35,9,0,0,0,0,0
10000886,10000886,H8EA005EUU,1,15,24,,5,65,25,0,0,0,0,0,0
10000886,10000886,H8EA007EUU,1,100,13,069,13,43,35,9,0,0,0,0,0
10000886,10000886,H8EA008GUU,1,30,14,,20,45,30,5,5,0,0,0,0
10000886,10000886,H8EA009GUU,1,240,13,096,23,40,28,4,1,2,2,0,0
10000886,10000886,H8EA009GUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,H8EA010EUU,1,240,13,096,23,40,28,4,1,2,2,0,0
10000886,10000886,H8EA011EUU,1,240,13,096,23,40,28,4,1,2,2,0,0
10000886,10000886,H8EA013EUU,1,100,13,069,13,43,35,9,0,0,0,0,0
10000886,10000886,H8EA015MUU,1,100,12,18,22,48,24,2,3,0,0,0,0
10000886,10000886,J1EG003MUU,1,20,14,,30,60,10,0,0,0,0,0,0
10000886,10000886,J1EG004MUU,1,75,14,,11,29,41,15,4,0,0,0,0
10000886,10000886,J1EG005MUU,1,115,14,,15,48,26,5,3,0,0,0,3
10000886,10000886,J1EG007MUU,1,85,14,,30,37,23,6,4,0,0,0,1
10000886,10000886,J1EG008MUU,1,20,14,,15,70,15,0,0,0,0,0,0
10000886,10000886,J1EG009MUU,1,30,14,,5,85,10,0,5,0,0,0,0
10000886,10000886,J1EG011MUU,1,30,14,,5,70,15,5,0,0,0,0,0
10000886,10000886,J1EG012MUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,J1EG013MUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,J1EG014MUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,J1EG015MUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,J1EG016MUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,J1EG017MUU,1,350,13,061,19,51,22,4,3,0,0,0,1
10000886,10000886,J1EG018MUU,1,15,13,062,25,55,15,0,0,0,0,0,5
10000886,10000886,J1EG020MUU,1,15,13,062,25,55,15,0,0,0,0,0,5
10000886,10000886,J1EG021MUU,1,155,11,B,6,47,43,4,1,0,0,0,0
10000886,10000886,J1EL001MUU,1,55,14,,25,47,19,2,8,0,0,0,0
10000886,10000886,J1EL002MUU,1,20,13,056,10,45,45,10,0,0,0,0,0
10000886,10000886,J1EL002MUU,1,35,13,060,25,45,20,0,10,0,0,0,0
10000886,10000886,J1EL003MUU,1,35,13,060,25,45,20,0,10,0,0,0,0
10000886,10000886,J2EA001EUU,1,20,14,,20,50,30,0,0,0,0,0,0
10000886,10000886,J2EA002EUU,1,15,14,,20,40,25,20,0,0,0,0,0
10000886,10000886,J2EA015EUU,1,15,14,,25,60,5,0,0,0,0,0,5
10000886,10000886,J2EA017EUU,1,15,24,,30,50,20,0,0,0,0,0,0
10000886,10000886,J2EA028EUU,1,35,14,,20,30,35,10,0,0,0,0,5
10000886,10000886,J4CA003MUU,1,15,13,040,35,35,20,10,0,0,0,0,0
10000886,10000886,J4CE001MUU,1,105,13,035,22,37,30,4,0,3,0,1,4
10000886,10000886,J4CE002MUU,1,105,13,035,22,37,30,4,0,3,0,1,4
10000886,10000886,J4CE003MUU,1,105,13,035,22,37,30,4,0,3,0,1,4
10000886,10000886,J4EA008MUU,1,10,14,,25,25,40,10,0,0,0,0,0
10000886,10000886,J4EA014MUU,1,55,14,,13,50,33,4,0,0,0,0,0
10000886,10000886,J4ED003MUU,1,15,13,040,35,35,20,10,0,0,0,0,0
10000886,10000886,J4ED004MUU,1,15,13,040,35,35,20,10,0,0,0,0,0
10000886,10000886,J4EG006MUU,1,25,14,,15,50,35,5,0,0,0,0,0
10000886,10000886,J4EG007MUU,1,20,24,,25,55,15,5,0,0,0,0,0
10000886,10000886,J4EG011MUU,1,25,14,,15,45,35,0,0,0,0,0,10
10000886,10000886,J4EG018MUU,1,20,24,,15,65,20,0,5,0,0,0,0
10000886,10000886,J4EG024MUU,1,40,13,032,15,45,35,0,0,0,0,0,0
10000886,10000886,J4EG025MUU,1,15,24,,30,30,35,5,0,0,0,0,0
10000886,10000886,J4EG027MUU,1,15,14,,25,35,25,0,0,0,0,0,15
10000886,10000886,J4EG028MUU,1,15,24,,30,25,40,10,0,0,0,0,0
10000886,10000886,J4EG029MUU,1,10,24,,0,55,35,0,10,0,0,0,0
10000886,10000886,J4EG030MUU,1,105,13,035,22,37,30,4,0,3,0,1,4
10000886,10000886,J4EG031MUU,1,40,13,032,15,45,35,0,0,0,0,0,0
10000886,10000886,J4EG031MUU,1,155,11,B,6,47,43,4,1,0,0,0,0
10000886,10000886,J4EG039MUU,1,10,14,,40,20,40,0,0,0,0,0,0
10000886,10000886,K1DA001EUU,1,40,14,,20,60,20,0,0,0,0,0,0
10000886,10000886,K1EA006EUU,1,20,14,,25,70,5,0,0,0,0,0,0
10000886,10000886,K1EA011EUU,1,10,14,,0,70,20,10,0,0,0,0,0
10000886,10000886,K1EA014EUU,1,15,14,,15,45,40,0,0,0,0,0,0
10000886,10000886,K1EG003EUU,1,80,14,,12,52,30,5,0,0,0,0,0
10000886,10000886,K1EG009EUU,1,30,14,,5,45,35,15,0,0,0,0,0
10000886,10000886,K2DA006FUU,1,20,24,,25,50,20,0,5,0,0,0,0
10000886,10000886,K2DA053FUU,1,40,14,,15,60,20,5,0,0,0,0,0
10000886,10000886,K2DA054FUU,1,80,14,,23,59,17,1,0,0,0,0,0
10000886,10000886,K2DA079FUU,1,335,13,108,17,62,19,2,0,0,0,0,0
10000886,10000886,K2DA080FUU,1,335,13,108,17,62,19,2,0,0,0,0,0
10000886,10000886,K2EA014FUU,1,25,14,,35,50,15,0,0,0,0,0,0
10000886,10000886,K2EA019FDU,2,10,14,,30,10,40,10,10,0,0,0,0
