PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10007788,10007788,UG_NSTX_KIS,1,UC,1898
10007788,10007788,UG_NSTX_KIS,1,UC,1905
10007788,10007788,UG_NSTX_KIS,1,UC,1908
10007788,10007788,UG_NSTX_KIS,1,UC,1911
10007788,10007788,UG_NSTX_KIS,1,UC,1916
10007788,10007788,UG_NSTX_KIS,1,UC,1934
10007788,10007788,UG_NSTX_KIS,1,UC,1941
10007788,10007788,UG_NSTX_KIS,1,UC,1947
10007788,10007788,UG_NSTX_KIS,1,UC,1961
10007788,10007788,UG_NSTX_KIS,1,UC,1983
10007788,10007788,UG_NSTX_KIS,1,UC,2002
10007788,10007788,UG_NSTX_KIS,1,UC,2020
10007788,10007788,UG_NSTX_KIS,1,UC,2063
10007788,10007788,UG_NSTX_KIS,1,UC,2078
10007788,10007788,UG_NSTX_KIS,1,UC,2131
10007788,10007788,UG_NSTX_KIS,1,UC,2135
10007788,10007788,UG_NSTX_KIS,1,UC,0610
10007788,10007788,UG_NSTX_KIS,1,UC,0637
10007788,10007788,UG_NSTX_KIS,1,UC,0638
10007788,10007788,UG_NSTX_KIS,1,UC,0643
10007788,10007788,UG_NSTX_KIS,1,UC,0654
10007788,10007788,UG_NSTX_KIS,1,UC,0656
10007788,10007788,UG_NSTX_KIS,1,UC,0657
10007788,10007788,UG_NSTX_KIS,1,UC,0665
10007788,10007788,UG_NSTX_KIS,1,UC,0676
10007788,10007788,UG_NSTX_KIS,1,UC,0683
10007788,10007788,UG_NSTX_KIS,1,UC,0699
10007788,10007788,UG_NSTX_KIS,1,UC,0703
10007788,10007788,UG_NSTX_KIS,1,UC,0718
10007788,10007788,UG_NSTX_KIS,1,UC,0732
10007788,10007788,UG_NSTX_KIS,1,UC,0738
10007788,10007788,UG_NSTX_KIS,1,UC,0744
10007788,10007788,UG_NSTX_KIS,1,UC,0745
10007788,10007788,UG_NSTX_KIS,1,UC,0753
10007788,10007788,UG_NSTX_KIS,1,UC,0765
10007788,10007788,UG_NSTX_KIS,1,UC,0767
10007788,10007788,UG_NSTX_KIS,1,UC,0779
10007788,10007788,UG_NSTX_KIS,1,UC,0792
10007788,10007788,UG_NSTX_KIS,1,UC,0797
10007788,10007788,UG_NSTX_KIS,1,UC,0803
10007788,10007788,UG_NSTX_KIS,1,UC,0822
10007788,10007788,UG_NSTX_KIS,1,UC,0831
10007788,10007788,UG_NSTX_KIS,1,UC,0843
10007788,10007788,UG_NSTX_KIS,1,UC,0855
10007788,10007788,UG_NSTX_KIS,1,UC,0868
10007788,10007788,UG_NSTX_KIS,1,UC,0879
10007788,10007788,UG_NSTX_KIS,1,UC,0887
10007788,10007788,UG_NSTX_KIS,1,UC,0892
10007788,10007788,UG_NSTX_KIS,1,UC,0901
10007788,10007788,UG_NSTX_KIS,1,UC,0909
10007788,10007788,UG_NSTX_KIS,1,UC,0916
10007788,10007788,UG_NSTX_KIS,1,UC,0924
10007788,10007788,UG_NSTX_KIS,1,UC,0945
10007788,10007788,UG_NSTX_KIS,1,UC,0963
10007788,10007788,UG_NSTX_KIS,1,UC,0965
10007788,10007788,UG_NSTX_KIS,1,UC,0975
10007788,10007788,UG_NSTX_KIS,1,UC,1010
10007788,10007788,UG_NSTX_KIS,1,UC,1029
10007788,10007788,UG_NSTX_KIS,1,UC,1049
10007788,10007788,UG_NSTX_KIS,1,UC,2640
10007788,10007788,UG_NSTX_KIS,1,UC,2645
10007788,10007788,UG_NSTX_KIS,1,UC,2665
10007788,10007788,UG_NSTX_KIS,1,UC,2700
10007788,10007788,UG_NSTX_KIS,1,UC,2709
10007788,10007788,UG_NSTX_KIS,1,UC,2723
10007788,10007788,UG_NSTX_KIS,1,UC,2733
10007788,10007788,UG_NSTX_KIS,1,UC,2748
10007788,10007788,UG_NSTX_KIS,1,UC,2750
10007788,10007788,UG_NSTX_KIS,1,UC,2758
10007788,10007788,UG_NSTX_KIS,1,UC,2759
10007788,10007788,UG_NSTX_KIS,1,UC,2762
10007788,10007788,UG_NSTX_KIS,1,UC,2773
10007788,10007788,UG_NSTX_KIS,1,UC,2774
10007788,10007788,UG_NSTX_KIS,1,UC,2786
10007788,10007788,UG_NSTX_KIS,1,UC,2789
10007788,10007788,UG_NSTX_KIS,1,UC,2824
10007788,10007788,UG_NSTX_KIS,1,UC,2825
10007788,10007788,UG_NSTX_KIS,1,UC,2854
10007788,10007788,UG_NSTX_KIS,1,UC,2889
10007788,10007788,UG_NSTX_KIS,1,UC,2897
10007788,10007788,UG_NSTX_KIS,1,UC,1406
10007788,10007788,UG_NSTX_KIS,1,UC,1413
10007788,10007788,UG_NSTX_KIS,1,UC,1435
10007788,10007788,UG_NSTX_KIS,1,UC,1441
10007788,10007788,UG_NSTX_KIS,1,UC,1461
10007788,10007788,UG_NSTX_KIS,1,UC,1462
10007788,10007788,UG_NSTX_KIS,1,UC,1467
10007788,10007788,UG_NSTX_KIS,1,UC,1477
10007788,10007788,UG_NSTX_KIS,1,UC,1491
10007788,10007788,UG_NSTX_KIS,1,UC,1519
10007788,10007788,UG_NSTX_KIS,1,UC,1527
10007788,10007788,UG_NSTX_KIS,1,UC,1531
10007788,10007788,UG_NSTX_KIS,1,UC,1539
10007788,10007788,UG_NSTX_KIS,1,UC,1555
10007788,10007788,UG_NSTX_KIS,1,UC,1561
10007788,10007788,UG_NSTX_KIS,1,UC,1585
10007788,10007788,UG_NSTX_KIS,1,UC,1601
10007788,10007788,UG_NSTX_KIS,1,UC,1606
10007788,10007788,UG_NSTX_KIS,1,UC,1610
10007788,10007788,UG_NSTX_KIS,1,UC,1611
10007788,10007788,UG_NSTX_KIS,1,UC,1620
10007788,10007788,UG_NSTX_KIS,1,UC,1622
10007788,10007788,UG_NSTX_KIS,1,UC,1638
10007788,10007788,UG_NSTX_KIS,1,UC,1654
10007788,10007788,UG_NSTX_KIS,1,UC,1659
10007788,10007788,UG_NSTX_KIS,1,UC,1671
10007788,10007788,UG_NSTX_KIS,1,UC,1677
10007788,10007788,UG_NSTX_KIS,1,UC,1701
10007788,10007788,UG_NSTX_KIS,1,UC,1707
10007788,10007788,UG_NSTX_KIS,1,UC,1713
10007788,10007788,UG_NSTX_KIS,1,UC,1736
10007788,10007788,UG_NSTX_KIS,1,UC,1740
10007788,10007788,UG_NSTX_KIS,1,UC,1750
10007788,10007788,UG_NSTX_KIS,1,UC,1754
10007788,10007788,UG_NSTX_KIS,1,UC,1757
10007788,10007788,UG_NSTX_KIS,1,UC,1774
10007788,10007788,UG_NSTX_KIS,1,UC,1783
10007788,10007788,UG_NSTX_KIS,1,UC,1795
10007788,10007788,UG_NSTX_KIS,1,UC,1804
10007788,10007788,UG_NSTX_KIS,1,UC,1817
10007788,10007788,UG_NSTX_KIS,1,UC,1849
10007788,10007788,UG_NSTX_KIS,1,UC,1861
10007788,10007788,UG_NSTX_KIS,1,UC,1871
10007788,10007788,UG_NSTX_KIS,1,UC,3518
10007788,10007788,UG_NSTX_KIS,1,UC,3524
10007788,10007788,UG_NSTX_KIS,1,UC,3526
10007788,10007788,UG_NSTX_KIS,1,UC,3552
10007788,10007788,UG_NSTX_KIS,1,UC,3564
10007788,10007788,UG_NSTX_KIS,1,UC,3596
10007788,10007788,UG_NSTX_KIS,1,UC,3606
10007788,10007788,UG_NSTX_KIS,1,UC,3626
10007788,10007788,UG_NSTX_KIS,1,UC,3645
10007788,10007788,UG_NSTX_KIS,1,UC,3701
10007788,10007788,UG_NSTX_KIS,1,UC,3702
10007788,10007788,UG_NSTX_KIS,1,UC,3793
10007788,10007788,UG_NSTX_KIS,1,UC,3832
10007788,10007788,UG_NSTX_KIS,1,UC,3836
10007788,10007788,UG_NSTX_KIS,1,UC,3841
10007788,10007788,UG_NSTX_KIS,1,UC,3862
10007788,10007788,UG_NSTX_KIS,1,UC,3863
10007788,10007788,UG_NSTX_KIS,1,UC,3877
10007788,10007788,UG_NSTX_KIS,1,UC,3886
10007788,10007788,UG_NSTX_KIS,1,UC,3922
10007788,10007788,UG_NSTX_KIS,1,UC,3935
10007788,10007788,UG_NSTX_KIS,1,UC,2138
10007788,10007788,UG_NSTX_KIS,1,UC,2176
10007788,10007788,UG_NSTX_KIS,1,UC,2179
10007788,10007788,UG_NSTX_KIS,1,UC,2188
10007788,10007788,UG_NSTX_KIS,1,UC,2232
10007788,10007788,UG_NSTX_KIS,1,UC,2301
10007788,10007788,UG_NSTX_KIS,1,UC,2317
10007788,10007788,UG_NSTX_KIS,1,UC,2320
10007788,10007788,UG_NSTX_KIS,1,UC,2324
10007788,10007788,UG_NSTX_KIS,1,UC,2332
10007788,10007788,UG_NSTX_KIS,1,UC,2338
10007788,10007788,UG_NSTX_KIS,1,UC,2343
10007788,10007788,UG_NSTX_KIS,1,UC,2352
10007788,10007788,UG_NSTX_KIS,1,UC,2368
10007788,10007788,UG_NSTX_KIS,1,UC,2371
10007788,10007788,UG_NSTX_KIS,1,UC,2392
10007788,10007788,UG_NSTX_KIS,1,UC,2394
10007788,10007788,UG_NSTX_KIS,1,UC,2398
10007788,10007788,UG_NSTX_KIS,1,UC,2407
10007788,10007788,UG_NSTX_KIS,1,UC,2415
10007788,10007788,UG_NSTX_KIS,1,UC,2416
10007788,10007788,UG_NSTX_KIS,1,UC,2417
10007788,10007788,UG_NSTX_KIS,1,UC,2462
10007788,10007788,UG_NSTX_KIS,1,UC,2470
10007788,10007788,UG_NSTX_KIS,1,UC,2473
10007788,10007788,UG_NSTX_KIS,1,UC,2476
10007788,10007788,UG_NSTX_KIS,1,UC,2485
10007788,10007788,UG_NSTX_KIS,1,UC,2496
10007788,10007788,UG_NSTX_KIS,1,UC,2512
10007788,10007788,UG_NSTX_KIS,1,UC,2520
10007788,10007788,UG_NSTX_KIS,1,UC,2530
10007788,10007788,UG_NSTX_KIS,1,UC,2537
10007788,10007788,UG_NSTX_KIS,1,UC,2548
10007788,10007788,UG_NSTX_KIS,1,UC,2571
10007788,10007788,UG_NSTX_KIS,1,UC,2574
10007788,10007788,UG_NSTX_KIS,1,UC,2588
10007788,10007788,UG_NSTX_KIS,1,UC,2592
10007788,10007788,UG_NSTX_KIS,1,UC,2595
10007788,10007788,UG_NSTX_KIS,1,UC,2600
10007788,10007788,UG_NSTX_KIS,1,UC,2612
10007788,10007788,UG_NSTX_KIS,1,UC,2617
10007788,10007788,UG_NSTX_KIS,1,UC,2619
10007788,10007788,UG_NSTX_KIS,1,UC,2620
10007788,10007788,UG_NSTX_KIS,1,UC,4575
10007788,10007788,UG_NSTX_KIS,1,UC,4582
10007788,10007788,UG_NSTX_KIS,1,UC,4602
10007788,10007788,UG_NSTX_KIS,1,UC,4606
10007788,10007788,UG_NSTX_KIS,1,UC,4611
10007788,10007788,UG_NSTX_KIS,1,UC,4642
10007788,10007788,UG_NSTX_KIS,1,UC,4644
10007788,10007788,UG_NSTX_KIS,1,UC,4650
10007788,10007788,UG_NSTX_KIS,1,UC,4652
10007788,10007788,UG_NSTX_KIS,1,UC,4671
10007788,10007788,UG_NSTX_KIS,1,UC,4687
10007788,10007788,UG_NSTX_KIS,1,UC,4706
10007788,10007788,UG_NSTX_KIS,1,UC,4711
10007788,10007788,UG_NSTX_KIS,1,UC,4715
10007788,10007788,UG_NSTX_KIS,1,UC,4748
10007788,10007788,UG_NSTX_KIS,1,UC,4750
10007788,10007788,UG_NSTX_KIS,1,UC,4751
10007788,10007788,UG_NSTX_KIS,1,UC,4757
10007788,10007788,UG_NSTX_KIS,1,UC,4762
10007788,10007788,UG_NSTX_KIS,1,UC,4764
10007788,10007788,UG_NSTX_KIS,1,UC,4775
10007788,10007788,UG_NSTX_KIS,1,UC,2933
10007788,10007788,UG_NSTX_KIS,1,UC,2962
10007788,10007788,UG_NSTX_KIS,1,UC,2965
10007788,10007788,UG_NSTX_KIS,1,UC,2979
10007788,10007788,UG_NSTX_KIS,1,UC,2980
10007788,10007788,UG_NSTX_KIS,1,UC,2982
10007788,10007788,UG_NSTX_KIS,1,UC,2988
10007788,10007788,UG_NSTX_KIS,1,UC,2995
10007788,10007788,UG_NSTX_KIS,1,UC,2996
10007788,10007788,UG_NSTX_KIS,1,UC,3024
10007788,10007788,UG_NSTX_KIS,1,UC,3051
10007788,10007788,UG_NSTX_KIS,1,UC,3063
10007788,10007788,UG_NSTX_KIS,1,UC,3067
10007788,10007788,UG_NSTX_KIS,1,UC,3114
10007788,10007788,UG_NSTX_KIS,1,UC,3121
10007788,10007788,UG_NSTX_KIS,1,UC,3143
10007788,10007788,UG_NSTX_KIS,1,UC,3145
10007788,10007788,UG_NSTX_KIS,1,UC,3179
10007788,10007788,UG_NSTX_KIS,1,UC,3209
10007788,10007788,UG_NSTX_KIS,1,UC,3221
10007788,10007788,UG_NSTX_KIS,1,UC,3230
10007788,10007788,UG_NSTX_KIS,1,UC,3286
10007788,10007788,UG_NSTX_KIS,1,UC,3289
10007788,10007788,UG_NSTX_KIS,1,UC,3291
10007788,10007788,UG_NSTX_KIS,1,UC,3322
10007788,10007788,UG_NSTX_KIS,1,UC,3326
10007788,10007788,UG_NSTX_KIS,1,UC,3333
10007788,10007788,UG_NSTX_KIS,1,UC,3334
10007788,10007788,UG_NSTX_KIS,1,UC,3338
10007788,10007788,UG_NSTX_KIS,1,UC,3342
10007788,10007788,UG_NSTX_KIS,1,UC,3364
10007788,10007788,UG_NSTX_KIS,1,UC,3368
10007788,10007788,UG_NSTX_KIS,1,UC,3376
10007788,10007788,UG_NSTX_KIS,1,UC,3388
10007788,10007788,UG_NSTX_KIS,1,UC,3389
10007788,10007788,UG_NSTX_KIS,1,UC,3418
10007788,10007788,UG_NSTX_KIS,1,UC,3451
10007788,10007788,UG_NSTX_KIS,1,UC,3465
10007788,10007788,UG_NSTX_KIS,1,UC,3476
10007788,10007788,UG_NSTX_KIS,1,UC,3483
10007788,10007788,UG_NSTX_KIS,1,UC,3492
10007788,10007788,UG_NSTX_KIS,1,UC,3497
10007788,10007788,UG_NSTX_KIS,1,UC,3514
10007788,10007788,UG_NSTX_KIS,1,UC,5217
10007788,10007788,UG_NSTX_KIS,1,UC,5220
10007788,10007788,UG_NSTX_KIS,1,UC,5227
10007788,10007788,UG_NSTX_KIS,1,UC,5248
10007788,10007788,UG_NSTX_KIS,1,UC,5254
10007788,10007788,UG_NSTX_KIS,1,UC,5257
10007788,10007788,UG_NSTX_KIS,1,UC,5264
10007788,10007788,UG_NSTX_KIS,1,UC,5282
10007788,10007788,UG_NSTX_KIS,1,UC,5285
10007788,10007788,UG_NSTX_KIS,1,UC,5287
10007788,10007788,UG_NSTX_KIS,1,UC,5290
10007788,10007788,UG_NSTX_KIS,1,UC,5292
10007788,10007788,UG_NSTX_KIS,1,UC,5296
10007788,10007788,UG_NSTX_KIS,1,UC,5297
10007788,10007788,UG_NSTX_KIS,1,UC,5312
10007788,10007788,UG_NSTX_KIS,1,UC,5345
10007788,10007788,UG_NSTX_KIS,1,UC,5367
10007788,10007788,UG_NSTX_KIS,1,UC,5387
10007788,10007788,UG_NSTX_KIS,1,UC,5398
10007788,10007788,UG_NSTX_KIS,1,UC,5440
10007788,10007788,UG_NSTX_KIS,1,UC,5448
10007788,10007788,UG_NSTX_KIS,1,UC,3954
10007788,10007788,UG_NSTX_KIS,1,UC,3968
10007788,10007788,UG_NSTX_KIS,1,UC,3978
10007788,10007788,UG_NSTX_KIS,1,UC,4009
10007788,10007788,UG_NSTX_KIS,1,UC,4024
10007788,10007788,UG_NSTX_KIS,1,UC,4026
10007788,10007788,UG_NSTX_KIS,1,UC,4068
10007788,10007788,UG_NSTX_KIS,1,UC,4102
10007788,10007788,UG_NSTX_KIS,1,UC,4131
10007788,10007788,UG_NSTX_KIS,1,UC,4136
10007788,10007788,UG_NSTX_KIS,1,UC,4144
10007788,10007788,UG_NSTX_KIS,1,UC,4164
10007788,10007788,UG_NSTX_KIS,1,UC,4198
10007788,10007788,UG_NSTX_KIS,1,UC,4203
10007788,10007788,UG_NSTX_KIS,1,UC,4206
10007788,10007788,UG_NSTX_KIS,1,UC,4230
10007788,10007788,UG_NSTX_KIS,1,UC,4233
10007788,10007788,UG_NSTX_KIS,1,UC,4254
10007788,10007788,UG_NSTX_KIS,1,UC,4265
10007788,10007788,UG_NSTX_KIS,1,UC,4268
10007788,10007788,UG_NSTX_KIS,1,UC,4304
10007788,10007788,UG_NSTX_KIS,1,UC,4308
10007788,10007788,UG_NSTX_KIS,1,UC,4320
10007788,10007788,UG_NSTX_KIS,1,UC,4352
10007788,10007788,UG_NSTX_KIS,1,UC,4353
10007788,10007788,UG_NSTX_KIS,1,UC,4354
10007788,10007788,UG_NSTX_KIS,1,UC,4376
10007788,10007788,UG_NSTX_KIS,1,UC,4383
10007788,10007788,UG_NSTX_KIS,1,UC,4387
10007788,10007788,UG_NSTX_KIS,1,UC,4395
10007788,10007788,UG_NSTX_KIS,1,UC,4418
10007788,10007788,UG_NSTX_KIS,1,UC,4432
10007788,10007788,UG_NSTX_KIS,1,UC,4450
10007788,10007788,UG_NSTX_KIS,1,UC,4462
10007788,10007788,UG_NSTX_KIS,1,UC,4465
10007788,10007788,UG_NSTX_KIS,1,UC,4481
10007788,10007788,UG_NSTX_KIS,1,UC,4499
10007788,10007788,UG_NSTX_KIS,1,UC,4508
10007788,10007788,UG_NSTX_KIS,1,UC,4517
10007788,10007788,UG_NSTX_KIS,1,UC,4532
10007788,10007788,UG_NSTX_KIS,1,UC,4542
10007788,10007788,UG_NSTX_KIS,1,UC,4555
10007788,10007788,UG_NSTX_KIS,1,UC,4556
10007788,10007788,UG_NSTX_KIS,1,UC,5922
10007788,10007788,UG_NSTX_KIS,1,UC,5929
10007788,10007788,UG_NSTX_KIS,1,UC,5932
10007788,10007788,UG_NSTX_KIS,1,UC,5936
10007788,10007788,UG_NSTX_KIS,1,UC,5947
10007788,10007788,UG_NSTX_KIS,1,UC,5961
10007788,10007788,UG_NSTX_KIS,1,UC,5964
10007788,10007788,UG_NSTX_KIS,1,UC,5983
10007788,10007788,UG_NSTX_KIS,1,UC,5994
10007788,10007788,UG_NSTX_KIS,1,UC,5997
10007788,10007788,UG_NSTX_KIS,1,UC,6003
10007788,10007788,UG_NSTX_KIS,1,UC,6018
10007788,10007788,UG_NSTX_KIS,1,UC,6020
10007788,10007788,UG_NSTX_KIS,1,UC,6021
10007788,10007788,UG_NSTX_KIS,1,UC,6025
10007788,10007788,UG_NSTX_KIS,1,UC,6083
10007788,10007788,UG_NSTX_KIS,1,UC,6093
10007788,10007788,UG_NSTX_KIS,1,UC,6095
10007788,10007788,UG_NSTX_KIS,1,UC,6106
10007788,10007788,UG_NSTX_KIS,1,UC,6121
10007788,10007788,UG_NSTX_KIS,1,UC,6150
10007788,10007788,UG_NSTX_KIS,1,UC,4778
10007788,10007788,UG_NSTX_KIS,1,UC,4808
10007788,10007788,UG_NSTX_KIS,1,UC,4811
10007788,10007788,UG_NSTX_KIS,1,UC,4820
10007788,10007788,UG_NSTX_KIS,1,UC,4824
10007788,10007788,UG_NSTX_KIS,1,UC,4829
10007788,10007788,UG_NSTX_KIS,1,UC,4845
10007788,10007788,UG_NSTX_KIS,1,UC,4846
10007788,10007788,UG_NSTX_KIS,1,UC,4869
10007788,10007788,UG_NSTX_KIS,1,UC,4871
10007788,10007788,UG_NSTX_KIS,1,UC,4892
10007788,10007788,UG_NSTX_KIS,1,UC,4922
10007788,10007788,UG_NSTX_KIS,1,UC,4925
10007788,10007788,UG_NSTX_KIS,1,UC,4928
10007788,10007788,UG_NSTX_KIS,1,UC,4929
10007788,10007788,UG_NSTX_KIS,1,UC,4940
10007788,10007788,UG_NSTX_KIS,1,UC,4953
10007788,10007788,UG_NSTX_KIS,1,UC,4956
10007788,10007788,UG_NSTX_KIS,1,UC,4964
10007788,10007788,UG_NSTX_KIS,1,UC,4978
10007788,10007788,UG_NSTX_KIS,1,UC,4983
10007788,10007788,UG_NSTX_KIS,1,UC,4984
10007788,10007788,UG_NSTX_KIS,1,UC,4995
10007788,10007788,UG_NSTX_KIS,1,UC,4997
10007788,10007788,UG_NSTX_KIS,1,UC,5007
10007788,10007788,UG_NSTX_KIS,1,UC,5008
10007788,10007788,UG_NSTX_KIS,1,UC,5014
10007788,10007788,UG_NSTX_KIS,1,UC,5021
10007788,10007788,UG_NSTX_KIS,1,UC,5032
10007788,10007788,UG_NSTX_KIS,1,UC,5035
10007788,10007788,UG_NSTX_KIS,1,UC,5048
10007788,10007788,UG_NSTX_KIS,1,UC,5052
10007788,10007788,UG_NSTX_KIS,1,UC,5086
10007788,10007788,UG_NSTX_KIS,1,UC,5087
10007788,10007788,UG_NSTX_KIS,1,UC,5089
10007788,10007788,UG_NSTX_KIS,1,UC,5101
10007788,10007788,UG_NSTX_KIS,1,UC,5119
10007788,10007788,UG_NSTX_KIS,1,UC,5124
10007788,10007788,UG_NSTX_KIS,1,UC,5126
10007788,10007788,UG_NSTX_KIS,1,UC,5139
10007788,10007788,UG_NSTX_KIS,1,UC,5177
10007788,10007788,UG_NSTX_KIS,1,UC,5191
10007788,10007788,UG_NSTX_KIS,1,UC,5208
10007788,10007788,UG_NSTX_KIS,1,UC,6817
10007788,10007788,UG_NSTX_KIS,1,UC,6818
10007788,10007788,UG_NSTX_KIS,1,UC,6820
10007788,10007788,UG_NSTX_KIS,1,UC,6821
10007788,10007788,UG_NSTX_KIS,1,UC,6832
10007788,10007788,UG_NSTX_KIS,1,UC,6835
10007788,10007788,UG_NSTX_KIS,1,UC,6842
10007788,10007788,UG_NSTX_KIS,1,UC,6858
10007788,10007788,UG_NSTX_KIS,1,UC,6892
10007788,10007788,UG_NSTX_KIS,1,UC,6927
10007788,10007788,UG_NSTX_KIS,1,UC,6947
10007788,10007788,UG_NSTX_KIS,1,UC,6956
10007788,10007788,UG_NSTX_KIS,1,UC,6962
10007788,10007788,UG_NSTX_KIS,1,UC,6979
10007788,10007788,UG_NSTX_KIS,1,UC,6994
10007788,10007788,UG_NSTX_KIS,1,UC,7003
10007788,10007788,UG_NSTX_KIS,1,UC,7029
10007788,10007788,UG_NSTX_KIS,1,UC,7068
10007788,10007788,UG_NSTX_KIS,1,UC,7082
10007788,10007788,UG_NSTX_KIS,1,UC,7099
10007788,10007788,UG_NSTX_KIS,1,UC,7100
10007788,10007788,UG_NSTX_KIS,1,UC,5450
10007788,10007788,UG_NSTX_KIS,1,UC,5461
10007788,10007788,UG_NSTX_KIS,1,UC,5470
10007788,10007788,UG_NSTX_KIS,1,UC,5482
10007788,10007788,UG_NSTX_KIS,1,UC,5519
10007788,10007788,UG_NSTX_KIS,1,UC,5520
10007788,10007788,UG_NSTX_KIS,1,UC,5526
10007788,10007788,UG_NSTX_KIS,1,UC,5535
10007788,10007788,UG_NSTX_KIS,1,UC,5565
10007788,10007788,UG_NSTX_KIS,1,UC,5575
10007788,10007788,UG_NSTX_KIS,1,UC,5586
10007788,10007788,UG_NSTX_KIS,1,UC,5590
10007788,10007788,UG_NSTX_KIS,1,UC,5593
10007788,10007788,UG_NSTX_KIS,1,UC,5594
10007788,10007788,UG_NSTX_KIS,1,UC,5603
10007788,10007788,UG_NSTX_KIS,1,UC,5604
10007788,10007788,UG_NSTX_KIS,1,UC,5637
10007788,10007788,UG_NSTX_KIS,1,UC,5657
10007788,10007788,UG_NSTX_KIS,1,UC,5658
10007788,10007788,UG_NSTX_KIS,1,UC,5669
10007788,10007788,UG_NSTX_KIS,1,UC,5677
10007788,10007788,UG_NSTX_KIS,1,UC,5680
10007788,10007788,UG_NSTX_KIS,1,UC,5695
10007788,10007788,UG_NSTX_KIS,1,UC,5704
10007788,10007788,UG_NSTX_KIS,1,UC,5705
10007788,10007788,UG_NSTX_KIS,1,UC,5727
10007788,10007788,UG_NSTX_KIS,1,UC,5730
10007788,10007788,UG_NSTX_KIS,1,UC,5781
10007788,10007788,UG_NSTX_KIS,1,UC,5785
10007788,10007788,UG_NSTX_KIS,1,UC,5789
10007788,10007788,UG_NSTX_KIS,1,UC,5793
10007788,10007788,UG_NSTX_KIS,1,UC,5815
10007788,10007788,UG_NSTX_KIS,1,UC,5817
10007788,10007788,UG_NSTX_KIS,1,UC,5822
10007788,10007788,UG_NSTX_KIS,1,UC,5823
10007788,10007788,UG_NSTX_KIS,1,UC,5833
10007788,10007788,UG_NSTX_KIS,1,UC,5842
10007788,10007788,UG_NSTX_KIS,1,UC,5847
10007788,10007788,UG_NSTX_KIS,1,UC,5862
10007788,10007788,UG_NSTX_KIS,1,UC,5869
10007788,10007788,UG_NSTX_KIS,1,UC,5898
10007788,10007788,UG_NSTX_KIS,1,UC,5911
10007788,10007788,UG_NSTX_KIS,1,UC,5915
10007788,10007788,UG_NSTX_KIS,1,UC,7643
10007788,10007788,UG_NSTX_KIS,1,UC,7655
10007788,10007788,UG_NSTX_KIS,1,UC,7658
10007788,10007788,UG_NSTX_KIS,1,UC,7661
10007788,10007788,UG_NSTX_KIS,1,UC,7668
10007788,10007788,UG_NSTX_KIS,1,UC,7683
10007788,10007788,UG_NSTX_KIS,1,UC,7733
10007788,10007788,UG_NSTX_KIS,1,UC,7743
10007788,10007788,UG_NSTX_KIS,1,UC,7748
10007788,10007788,UG_NSTX_KIS,1,UC,7760
10007788,10007788,UG_NSTX_KIS,1,UC,7785
10007788,10007788,UG_NSTX_KIS,1,UC,7811
10007788,10007788,UG_NSTX_KIS,1,UC,7830
10007788,10007788,UG_NSTX_KIS,1,UC,7839
10007788,10007788,UG_NSTX_KIS,1,UC,7851
10007788,10007788,UG_NSTX_KIS,1,UC,7853
10007788,10007788,UG_NSTX_KIS,1,UC,7877
10007788,10007788,UG_NSTX_KIS,1,UC,7884
10007788,10007788,UG_NSTX_KIS,1,UC,7913
10007788,10007788,UG_NSTX_KIS,1,UC,7914
10007788,10007788,UG_NSTX_KIS,1,UC,7929
10007788,10007788,UG_NSTX_KIS,1,UC,6155
10007788,10007788,UG_NSTX_KIS,1,UC,6172
10007788,10007788,UG_NSTX_KIS,1,UC,6187
10007788,10007788,UG_NSTX_KIS,1,UC,6190
10007788,10007788,UG_NSTX_KIS,1,UC,6212
10007788,10007788,UG_NSTX_KIS,1,UC,6252
10007788,10007788,UG_NSTX_KIS,1,UC,6264
10007788,10007788,UG_NSTX_KIS,1,UC,6291
10007788,10007788,UG_NSTX_KIS,1,UC,6302
10007788,10007788,UG_NSTX_KIS,1,UC,6305
10007788,10007788,UG_NSTX_KIS,1,UC,6342
10007788,10007788,UG_NSTX_KIS,1,UC,6347
10007788,10007788,UG_NSTX_KIS,1,UC,6358
10007788,10007788,UG_NSTX_KIS,1,UC,6369
10007788,10007788,UG_NSTX_KIS,1,UC,6371
10007788,10007788,UG_NSTX_KIS,1,UC,6374
10007788,10007788,UG_NSTX_KIS,1,UC,6385
10007788,10007788,UG_NSTX_KIS,1,UC,6387
10007788,10007788,UG_NSTX_KIS,1,UC,6398
10007788,10007788,UG_NSTX_KIS,1,UC,6416
10007788,10007788,UG_NSTX_KIS,1,UC,6423
10007788,10007788,UG_NSTX_KIS,1,UC,6451
10007788,10007788,UG_NSTX_KIS,1,UC,6479
10007788,10007788,UG_NSTX_KIS,1,UC,6497
10007788,10007788,UG_NSTX_KIS,1,UC,6498
10007788,10007788,UG_NSTX_KIS,1,UC,6528
10007788,10007788,UG_NSTX_KIS,1,UC,6547
10007788,10007788,UG_NSTX_KIS,1,UC,6564
10007788,10007788,UG_NSTX_KIS,1,UC,6572
10007788,10007788,UG_NSTX_KIS,1,UC,6577
10007788,10007788,UG_NSTX_KIS,1,UC,6578
10007788,10007788,UG_NSTX_KIS,1,UC,6621
10007788,10007788,UG_NSTX_KIS,1,UC,6627
10007788,10007788,UG_NSTX_KIS,1,UC,6673
