PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTPOP,ENTAGG,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10001883,10001883,N102DM,1,250,14,,1,54,0,0,0,0,2,42
10001883,10001883,N120DM,1,10,14,,10,65,0,10,0,10,0,10
10001883,10001883,N200DM,1,20,23,063,5,90,0,0,0,5,5,0
10001883,10001883,N3GFDM,1,285,13,065,1,41,0,1,0,0,1,56
10001883,10001883,N420DM,1,310,14,,2,58,0,1,0,0,2,37
10001883,10001883,N500DM,1,60,14,,3,85,0,5,0,0,0,7
10001883,10001883,N561DM,1,60,14,,3,85,0,5,0,0,0,7
10001883,10001883,N578DM,1,495,13,061,2,45,0,1,0,1,1,51
10001883,10001883,N600DM,1,20,14,,0,90,0,0,0,0,5,5
10001883,10001883,N820DM,1,25,14,,0,80,0,0,0,15,5,0
10001883,10001883,NL21DM,1,25,14,,0,90,0,0,0,0,5,5
10001883,10001883,NL41DM,1,20,14,,0,100,0,0,0,0,0,0
10001883,10001883,NN12DM,1,250,14,,1,54,0,0,0,0,2,42
10001883,10001883,NN14DM,1,130,14,,1,31,1,1,0,0,0,66
10001883,10001883,NN15DM,1,35,14,,5,85,5,0,0,0,5,10
10001883,10001883,NN1FDM,1,10,24,,10,75,0,0,0,0,0,15
10001883,10001883,NN21DM,1,15,14,,5,90,0,0,0,5,0,0
10001883,10001883,NN31DM,1,205,14,,0,2,0,0,0,0,0,97
10001883,10001883,NN61DM,1,25,14,,15,75,0,0,0,0,5,5
10001883,10001883,NNM1DM,1,40,14,,0,70,0,0,0,0,0,30
10001883,10001883,P300DM,1,40,14,,0,100,0,0,0,0,0,0
10001883,10001883,P303DM,1,30,14,,5,95,0,0,0,0,0,5
10001883,10001883,P310DM,1,70,14,,0,91,0,0,1,0,0,7
10001883,10001883,P37CDM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,P37CDM,1,185,13,069,1,93,0,0,1,0,0,5
10001883,10001883,P390DM,1,15,24,,0,85,0,0,0,0,15,0
10001883,10001883,P3R9DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,P3R9DM,1,185,13,069,1,93,0,0,1,0,0,5
10001883,10001883,P3RXDM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,P3RXDM,1,185,13,069,1,93,0,0,1,0,0,5
10001883,10001883,P3T1DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,P3T1DM,1,185,13,069,1,93,0,0,1,0,0,5
10001883,10001883,P500DM,1,25,14,,0,100,0,0,0,0,0,0
10001883,10001883,P501DM,1,55,13,073,1,98,0,0,0,0,0,1
10001883,10001883,PP35DM,1,10,24,,0,100,0,0,0,0,0,0
10001883,10001883,PPH5DM,1,20,14,,0,100,0,0,0,0,0,0
10001883,10001883,PQ33DM,1,10,24,,0,90,0,10,0,0,0,0
10001883,10001883,PQ53DM,1,55,13,073,1,98,0,0,0,0,0,1
10001883,10001883,PQ53DM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,PV51DM,1,10,24,,0,90,10,0,0,0,0,0
10001883,10001883,PWH4DM,1,90,13,098,0,97,0,0,0,0,0,3
10001883,10001883,PWH4DM,1,185,13,069,1,93,0,0,1,0,0,5
10001883,10001883,Q300DM,1,30,14,,0,95,0,0,0,0,0,5
10001883,10001883,Q310DM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,Q310DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,Q311DM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,Q311DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,Q31TDM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,Q31TDM,1,120,11,I,17,77,0,0,0,0,1,5
10001883,10001883,Q390DM,1,15,14,,5,95,0,0,0,0,0,0
10001883,10001883,Q3T1DM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,Q3T1DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,QP33DM,1,15,14,,0,95,0,0,0,0,0,5
10001883,10001883,QP35DM,1,15,24,,0,100,0,0,0,0,0,0
10001883,10001883,QR39DM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,QR39DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,QV31DM,1,10,24,,0,90,0,0,0,0,0,10
10001883,10001883,QW38DM,1,10,14,,0,90,0,0,0,10,0,0
10001883,10001883,QWJ4DM,1,15,24,,0,100,0,0,0,0,0,0
10001883,10001883,V100DM,1,45,14,,5,90,0,0,0,5,0,0
10001883,10001883,V1R9DM,1,65,13,090,3,91,0,0,0,3,0,3
10001883,10001883,V1R9DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,V1T1DM,1,65,13,090,3,91,0,0,0,3,0,3
10001883,10001883,V1T1DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,W100DM,1,50,14,,0,65,0,0,0,5,0,30
10001883,10001883,W200DM,1,20,14,,0,85,0,0,0,10,0,5
10001883,10001883,W210DM,1,415,13,096,0,83,0,1,0,1,1,13
10001883,10001883,W219DM,1,85,24,,0,91,1,0,0,0,3,5
10001883,10001883,W221DM,1,85,24,,0,91,1,0,0,0,3,5
10001883,10001883,W224DM,1,220,14,,1,81,0,1,0,1,0,16
10001883,10001883,W230DM,1,220,14,,1,81,0,1,0,1,0,16
10001883,10001883,W231DM,1,25,14,,0,75,0,0,0,0,0,25
10001883,10001883,W235DM,1,220,14,,1,81,0,1,0,1,0,16
10001883,10001883,W240DM,1,40,14,,0,90,0,0,0,0,5,5
10001883,10001883,W242DM,1,40,14,,0,90,0,0,0,0,5,5
10001883,10001883,W250DM,1,30,14,,0,80,5,0,0,5,5,10
10001883,10001883,W253DM,1,415,13,096,0,83,0,1,0,1,1,13
10001883,10001883,W261DM,1,415,13,096,0,83,0,1,0,1,1,13
10001883,10001883,W291DM,1,115,14,,2,82,2,0,0,0,1,14
10001883,10001883,W293DM,1,40,14,,0,90,0,0,0,0,5,5
10001883,10001883,W400DM,1,50,14,,0,95,0,0,0,0,0,5
10001883,10001883,W500DM,1,60,14,,0,89,0,2,0,3,3,3
10001883,10001883,W615DM,1,115,14,,2,82,2,0,0,0,1,14
10001883,10001883,W640DM,1,160,14,,1,80,1,0,0,1,2,15
10001883,10001883,WH21DM,1,415,13,096,0,83,0,1,0,1,1,13
10001883,10001883,WN25DM,1,220,14,,1,81,0,1,0,1,0,16
10001883,10001883,WP83DM,1,15,14,,5,80,0,0,0,5,0,5
10001883,10001883,WP85DM,1,20,24,,10,85,0,0,0,0,5,0
10001883,10001883,WQ63DM,1,80,13,075,3,92,0,1,0,1,0,4
10001883,10001883,WQ63DM,1,165,13,100,1,80,1,0,0,1,2,15
10001883,10001883,WQ83DM,1,20,14,,5,95,0,0,0,0,0,0
10001883,10001883,WW2RDM,1,220,14,,1,81,0,1,0,1,0,16
10001883,10001883,WW45DM,1,80,14,,0,96,0,0,0,0,0,4
10001883,10001883,WW59DM,1,25,13,067,0,80,0,0,0,15,5,0
10001883,10001883,WW59DM,1,65,13,099,0,89,0,2,0,3,3,3
10001883,10001883,WW84DM,1,90,13,098,0,97,0,0,0,0,0,3
10001883,10001883,WW84DM,1,30,13,101,5,90,0,0,0,5,0,0
10001883,10001883,WW94DM,1,25,13,067,0,80,0,0,0,15,5,0
10001883,10001883,WW94DM,1,90,13,098,0,97,0,0,0,0,0,3
10001883,10001883,WWF7DM,1,35,14,,0,75,0,0,0,5,5,20
10001883,10001883,WWF7DM,2,20,21,9,5,45,0,0,0,0,0,45
10001883,10001883,X300DM,1,100,14,,17,79,0,0,0,0,0,4
10001883,10001883,X3C8DM,1,15,14,,20,65,0,0,0,0,5,5
10001883,10001883,XR40DM,1,10,23,106,15,70,0,0,0,0,5,5
10001883,10001883,XR40DM,1,90,11,F,4,91,0,1,0,1,0,4
10001883,10001883,XR41DM,1,10,23,106,15,70,0,0,0,0,5,5
10001883,10001883,XR41DM,1,90,11,F,4,91,0,1,0,1,0,4
10001897,10001897,00243461,2,15,13,105,0,100,0,0,0,0,0,0
10001897,10001897,00244661,1,35,14,,0,90,0,0,0,0,0,10
10001897,10001897,00244683,1,10,23,067,0,90,0,0,0,0,10,0
10001897,10001897,50083624,1,15,23,011,0,90,0,0,0,5,0,5
10001897,10001897,50083624,2,10,13,011,0,85,0,0,0,0,0,15
10001901,10001696,212553,1,15,13,097,0,30,0,0,0,0,0,70
10001901,10001696,212562,1,15,13,097,0,30,0,0,0,0,0,70
10001919,10001919,BRHE0004F1,1,10,14,,0,0,0,0,0,100,0,0
10001919,10001919,JBHE0013D3,2,25,14,,0,0,0,0,0,100,0,0
10001919,10001919,JBHE0018D1,2,20,24,,0,0,0,0,0,100,0,0
10001919,10001919,RHHE0002D1,1,10,21,9,0,20,0,0,0,75,0,10
10001919,10001919,RHHE0002D1,2,15,23,040,0,50,0,0,0,35,0,15
10001919,10001919,RHHE0002D1,2,83,13,036,0,90,0,2,0,4,0,4
10002005,10002005,F360,1,15,14,,5,65,0,0,0,0,0,30
10002005,10002005,F362,1,10,24,,10,85,0,0,0,0,0,10
10002005,10002005,F363,1,25,24,,30,65,0,0,0,0,0,5
10002005,10002005,F364,1,10,14,,30,40,0,0,0,0,0,30
10002005,10002005,F366,1,15,14,,0,65,0,5,0,0,5,20
10002005,10002005,F367,1,20,14,,55,40,0,0,0,0,0,5
10002005,10002005,F370,1,10,24,,10,80,0,0,0,0,0,10
10002005,10002005,F371,1,15,14,,10,55,0,10,0,0,15,15
10002005,10002005,F377,1,40,14,,5,60,0,0,0,0,0,35
10002005,10002005,F378,1,30,14,,0,20,0,0,0,0,0,80
10002005,10002005,F379,1,20,14,,10,90,0,0,0,0,0,0
10002005,10002005,F382,1,15,14,,0,100,0,0,0,0,0,0
10002005,10002005,F391,2,20,14,,0,100,0,0,0,0,0,0
10002005,10002005,F402,2,10,11,B,0,85,0,0,0,0,10,10
10002005,10002005,F452,1,30,11,3,0,20,0,0,0,0,0,80
10002005,10002005,F454,2,20,24,,5,70,0,0,0,0,15,10
10002005,10002005,F530,1,30,13,018,0,20,0,0,0,0,0,80
10002005,10002005,F813,1,30,13,018,0,20,0,0,0,0,0,80
10002011,10007146,K0252,1,85,14,,0,98,0,1,0,0,0,1
10002061,10002061,1354316,1,10,13,096,0,10,0,0,0,90,0,0
10002061,10002061,1454116,2,15,23,106,0,75,0,0,0,5,20,0
10002061,10002061,2150216,1,25,13,054,0,35,0,0,0,65,0,0
10002107,10002107,D0536PLA,1,20,13,048,0,5,0,0,0,95,0,0
10002107,10002107,D0599FLA,1,15,23,036,0,30,0,0,0,70,0,0
10002107,10002107,D1315FWN,1,20,13,048,0,5,0,0,0,95,0,0
10002107,10002107,D6612FLA,1,35,13,035,5,20,0,0,0,75,0,0
10002107,10002107,D6683FLA,1,15,22,14,0,30,0,0,0,70,0,0
10002107,10002107,D8320FWN,1,10,11,H,0,40,0,0,0,60,0,0
10002107,10002107,D8324FWN,1,10,11,H,0,40,0,0,0,60,0,0
10002107,10002107,D8386FWN,1,10,13,098,0,40,0,0,0,60,0,0
10002107,10002107,W0578PLA,1,20,13,048,0,5,0,0,0,95,0,0
10002107,10002107,W6612FLA,1,35,13,035,5,20,0,0,0,75,0,0
10002126,10002126,0178,1,10,24,,0,90,0,0,0,10,0,0
10002126,10002126,3572,1,20,24,,0,60,0,0,0,35,0,5
10002126,10002126,6338,1,10,14,,0,90,0,0,0,0,10,0
10002126,10002126,7836,1,20,24,,0,90,0,0,0,5,0,5
10002126,10002126,7836,2,10,14,,0,85,0,0,0,10,10,0
10002126,10002126,8467,1,10,11,I,10,50,0,0,0,10,15,15
10002130,10002130,AADF1HGDXA,1,15,12,36,0,80,0,5,5,0,5,0
10002130,10002130,AADF1X13XA,1,10,13,097,0,65,0,0,0,10,10,15
10002130,10002130,AADF2X17XA,1,15,14,,0,80,0,5,5,0,5,0
10002130,10002130,AMEF1HDPXA,1,10,24,,0,75,0,0,0,0,0,25
10002130,10002130,BBME2411XA,1,10,11,D,0,85,0,0,0,0,10,10
10002130,10002130,BBME2X13XA,1,20,23,061,0,90,0,0,0,0,10,0
10002130,10002130,BBME2X15XA,1,10,11,D,0,85,0,0,0,0,10,10
10002130,10002130,BSEF2X14XA,1,15,13,105,5,95,0,0,0,0,0,0
10002143,10002143,CNDEX5,2,40,14,,0,75,0,20,0,0,0,10
10002143,10002143,CSDHD5,1,15,24,,0,70,0,0,0,15,15,0
10002344,10007146,K0300,1,45,14,,0,75,0,15,0,0,0,10
10002370,10002370,EC-KISS15,1,15,24,,0,95,0,0,0,5,0,0
10002370,10002370,EC-KISS16,1,10,14,,0,75,0,10,0,0,10,10
10002370,10002370,EC-KISS17,1,25,14,,25,60,0,0,0,0,5,10
10002370,10002370,EC-KISS22,1,15,14,,5,80,0,0,0,0,0,15
10002370,10002370,EC-KISS24,1,20,24,,10,75,0,0,0,0,0,15
10002370,10002370,EC-KISS25,1,15,24,,5,90,0,0,0,0,5,0
10002370,10002370,EC-KISS26,1,10,14,,0,90,10,0,0,0,0,0
10002370,10002370,EC-KISS27,1,15,24,,0,80,5,0,0,0,10,0
10002370,10002370,EC-KISS30,1,25,14,,0,90,0,0,0,5,0,5
10002370,10002370,EC-KISS31,1,10,24,,0,0,0,0,0,100,0,0
10002370,10002370,EC-KISS4,1,20,14,,0,85,0,0,0,0,5,10
10002370,10002370,EC-KISS5,1,15,24,,0,60,0,0,0,25,0,15
10002370,10002370,EC-KISS9,1,25,24,,10,75,0,0,0,5,0,15
10002412,10002412,319B,1,20,13,096,5,70,0,0,0,0,0,25
10002412,10002412,4J66,1,15,14,,5,40,0,0,0,35,0,20
10002412,10002412,4N7W,1,50,13,100,0,65,0,0,5,5,0,25
10002412,10002412,B900,1,10,22,04,0,50,0,0,0,50,0,0
10002412,10002412,B93G,1,50,13,100,0,65,0,0,5,5,0,25
10002412,10002412,C600,1,15,24,,0,45,0,0,0,55,0,0
10002412,10002412,C601,1,15,14,,0,70,0,0,0,15,0,15
10002412,10002412,C610,1,15,13,018,0,70,0,0,0,15,0,15
10002412,10002412,CL83,1,15,14,,45,30,0,0,0,20,0,5
10002412,10002412,CL84,1,15,13,054,40,35,0,0,0,15,0,10
10002412,10002412,CL84,1,15,13,019,40,25,0,0,0,25,0,10
10002412,10002412,CQ83,1,15,13,019,40,25,0,0,0,25,0,10
10002412,10002412,H30H,2,10,23,037,0,0,0,0,0,100,0,0
10002412,10002412,H65H,2,15,21,9,0,0,0,5,0,95,0,0
10002412,10002412,H70H,2,10,23,037,0,0,0,0,0,100,0,0
10002412,10002412,HH41,2,15,22,14,0,0,0,5,0,95,0,0
10002412,10002412,HP63,1,50,13,100,0,65,0,0,5,5,0,25
10002412,10002412,N202,1,20,24,,10,55,0,0,0,35,0,0
10002412,10002412,NN84,1,10,22,04,0,50,0,0,0,50,0,0
10002412,10002412,NN86,1,30,21,D,5,50,0,0,0,35,5,5
10002412,10002412,P310,1,50,13,100,0,65,0,0,5,5,0,25
10002412,10002412,P395,1,10,23,069,0,25,0,0,10,25,0,40
10002412,10002412,P396,1,50,13,100,0,65,0,0,5,5,0,25
10002412,10002412,PR34,1,10,23,069,0,25,0,0,10,25,0,40
10002412,10002412,QL31,1,15,13,054,40,35,0,0,0,15,0,10
10002412,10002412,QL33,1,15,13,054,40,35,0,0,0,15,0,10
10002412,10002412,TL13,1,50,13,100,0,65,0,0,5,5,0,25
10002412,10002412,X310,1,20,14,,0,95,0,0,0,0,0,5
10002412,10002412,X311,1,15,24,,0,25,0,0,0,75,0,0
10002599,10002599,F2B1901,1,15,24,,0,100,0,0,0,0,0,0
10002599,10002599,F2C6701,1,15,24,,0,85,0,0,0,0,0,15
10002599,10002599,F2C8201,1,10,14,,0,100,0,0,0,0,0,0
10002599,10002599,P3B1901,2,10,21,B,0,10,0,0,0,20,40,30
10002599,10002599,P3E8201,2,20,13,048,0,90,0,0,0,0,10,0
10002599,10002599,P3E9501,2,25,13,063,0,90,0,5,0,0,5,5
10002599,10002599,P4E4701,2,15,24,,0,5,0,0,0,0,0,95
10002599,10002599,P4E4801,2,25,24,,0,15,0,0,0,0,5,80
10002638,10002638,AAA0118,2,35,13,058,5,60,0,0,0,20,5,10
10002638,10002638,AAA0135,1,10,13,098,0,65,0,10,0,20,10,0
10002638,10002638,AAA0151,1,15,13,097,0,65,0,0,0,30,5,0
10002638,10002638,AAA0280,1,10,13,097,0,0,0,0,0,20,0,80
10002638,10002638,AAA0287,2,20,13,048,0,40,0,0,0,35,5,15
10002638,10002638,AAA0543,1,15,23,099,0,65,0,0,0,15,5,15
10002638,10002638,AAA0544,1,15,13,100,0,80,0,15,0,0,0,5
10002638,10002638,AAA0545,1,15,13,097,0,65,0,0,0,30,5,0
10002638,10002638,AAA0559,1,15,13,035,0,85,0,0,0,15,0,0
10002638,10002638,KIS00031,1,10,14,,0,100,0,0,0,0,0,0
10002638,10002638,KIS00032,1,15,14,,0,75,0,0,0,15,0,10
10002681,10002681,ARCHBFT,1,75,24,,0,66,1,4,4,1,20,4
10002681,10002681,BDESPD,1,30,24,,0,65,0,0,5,0,25,10
10002681,10002681,DESCMD,1,30,24,,0,55,0,10,0,0,10,30
10002681,10002681,DESDIG,1,155,13,096,0,43,6,5,1,1,9,35
10002681,10002681,DESFAS,1,155,13,096,0,43,6,5,1,1,9,35
10002681,10002681,DESIND,1,15,24,,0,50,0,0,0,0,30,20
10002681,10002681,DESSJD,1,15,24,,0,60,0,5,0,5,25,5
10002681,10002681,DESTXD,1,30,24,,0,60,0,10,0,0,5,20
10002681,10002681,FAPPAP,1,60,24,,0,69,0,3,6,3,10,8
10002681,10002681,FAPPHO,1,35,24,,0,35,0,10,10,10,20,10
10002681,10002681,FAPSEA,1,40,24,,0,60,0,5,5,5,15,20
10002681,10002681,MEDESPD,1,30,24,,0,65,0,0,5,0,25,10
10002696,10002696,52HNDG,1,35,13,035,0,55,0,0,0,0,10,30
10002696,10002696,5HNDCP,1,45,13,095,0,50,0,0,0,0,10,40
10002696,10002696,5HNDFA,1,15,23,096,0,0,0,0,0,0,0,100
10002696,10002696,5HNDFM,1,30,13,100,0,90,0,0,0,0,0,10
10002696,10002696,5HNDGR,1,15,23,096,0,0,0,0,0,0,0,100
10002696,10002696,5HNDPH,1,30,13,100,0,90,0,0,0,0,0,10
10002696,10002696,5HNDSD,1,15,23,096,0,0,0,0,0,0,0,100
10002696,10002696,CFOUN,1,10,13,011,20,10,0,0,0,75,0,0
10002696,10002696,EY4GFT,1,30,13,105,0,10,0,0,0,80,5,5
10002696,10002696,HC5HCP,1,10,13,011,20,10,0,0,0,75,0,0
10002696,10002696,HNTBUS,1,20,13,061,0,35,0,0,0,0,15,50
10002696,10002696,OAA5FF,1,20,11,D,0,35,0,0,0,0,15,50
10002718,10002718,K1T67,1,85,13,056,8,64,7,0,0,0,19,2
10002718,10002718,K3L03,1,25,22,33,0,55,5,0,0,15,15,5
10002718,10002718,K3L03,1,100,13,054,11,70,1,0,0,0,14,3
10002718,10002718,K3L3L,1,100,13,054,11,70,1,0,0,0,14,3
10002718,10002718,K7UG2,1,15,23,061,15,80,0,5,0,0,0,0
10002718,10002718,K7UG2,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,K8C00,1,185,13,019,11,69,1,1,0,1,14,3
10002718,10002718,KBL93,1,30,24,,10,85,5,0,0,0,5,0
10002718,10002718,KC800,1,125,14,,11,73,1,0,0,0,12,3
10002718,10002718,KC801,1,15,14,,0,65,0,0,0,5,30,0
10002718,10002718,KC8N2,1,20,13,063,5,50,10,0,0,5,30,5
10002718,10002718,KC8N2,1,185,13,019,11,69,1,1,0,1,14,3
10002718,10002718,KC990,1,185,13,019,11,69,1,1,0,1,14,3
10002718,10002718,KC991,1,185,13,019,11,69,1,1,0,1,14,3
10002718,10002718,KG400,1,50,14,,5,90,0,0,0,0,5,0
10002718,10002718,KG401,1,15,14,,0,75,0,0,0,0,25,0
10002718,10002718,KG402,1,15,14,,0,85,10,0,0,0,10,0
10002718,10002718,KG452,1,20,14,,0,65,0,0,0,0,35,0
10002718,10002718,KI150,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,KI610,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,KI611,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,KIN11,1,15,23,061,15,80,0,5,0,0,0,0
10002718,10002718,KIN11,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,KL100,1,20,13,052,0,70,0,5,0,0,20,0
10002718,10002718,KL1M9,1,20,13,052,0,70,0,5,0,0,20,0
10002718,10002718,KL200,1,35,14,,0,90,0,0,0,0,5,5
10002718,10002718,KL250,1,25,14,,0,75,5,0,0,0,20,0
10002718,10002718,KL2L5,1,100,13,053,2,80,2,1,0,0,13,1
10002718,10002718,KL300,1,60,14,,8,80,0,0,0,0,8,3
10002718,10002718,KL500,1,25,14,,55,15,0,10,0,0,10,5
10002718,10002718,KL530,1,25,14,,15,40,0,0,0,0,20,20
10002718,10002718,KL601,1,25,14,,5,70,5,0,0,0,25,0
10002718,10002718,KL602,1,35,14,,10,65,10,0,0,0,10,5
10002718,10002718,KLL12,1,25,14,,0,75,0,10,0,0,15,0
10002718,10002718,KLL23,1,15,14,,15,75,0,0,0,0,15,0
10002718,10002718,KLL33,1,100,13,054,11,70,1,0,0,0,14,3
10002718,10002718,KLL36,1,15,14,,25,55,0,0,0,0,20,0
10002718,10002718,KLLV1,1,20,13,052,0,70,0,5,0,0,20,0
10002718,10002718,KLLV1,1,10,13,093,5,70,5,0,0,5,20,0
10002718,10002718,KLLV1,1,100,13,053,2,80,2,1,0,0,13,1
10002718,10002718,KLP33,1,30,14,,5,50,5,0,0,0,30,5
10002718,10002718,KLP63,1,20,24,,5,50,10,0,0,0,35,0
10002718,10002718,KLT11,1,25,22,33,0,55,5,0,0,15,15,5
10002718,10002718,KLT11,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,KLT21,1,25,22,33,0,55,5,0,0,15,15,5
10002718,10002718,KLT21,1,100,13,053,2,80,2,1,0,0,13,1
10002718,10002718,KLV21,1,15,14,,0,80,0,0,0,0,20,0
10002718,10002718,KLV61,1,15,24,,5,55,0,0,0,0,40,0
10002718,10002718,KN2V3,1,20,13,063,5,50,10,0,0,5,30,5
10002718,10002718,KN500,1,15,22,25,15,80,0,5,0,0,0,0
10002718,10002718,KNL21,1,20,13,052,0,70,0,5,0,0,20,0
10002718,10002718,KNL21,1,20,13,063,5,50,10,0,0,5,30,5
10002718,10002718,KNN25,1,15,22,25,15,80,0,5,0,0,0,0
10002718,10002718,KNN25,1,20,13,063,5,50,10,0,0,5,30,5
10002718,10002718,KNN29,1,15,13,068,5,50,10,0,0,5,30,5
10002718,10002718,KNN29,1,20,13,063,5,50,10,0,0,5,30,5
10002718,10002718,KP300,1,115,14,,1,54,11,1,0,1,32,0
10002718,10002718,KP500,1,30,13,073,10,65,5,5,0,0,20,0
10002718,10002718,KP500,1,165,13,035,4,78,1,0,0,0,15,1
10002718,10002718,KPP39,1,30,14,,5,50,15,0,0,5,25,0
10002718,10002718,KPQ33,1,20,14,,5,75,5,0,0,0,15,0
10002718,10002718,KQ300,1,80,14,,6,86,0,0,0,0,4,4
10002718,10002718,KQ304,1,15,24,,0,45,0,0,0,25,25,5
10002718,10002718,KQ3W8,1,50,14,,5,60,5,0,0,0,20,5
10002718,10002718,KQQ32,1,15,14,,0,80,5,0,0,0,0,15
10002718,10002718,KQQ39,1,220,13,075,5,73,2,0,0,1,13,4
10002718,10002718,KQT37,1,20,14,,20,75,0,0,0,0,5,0
10002718,10002718,KQV31,1,15,14,,15,55,0,0,0,0,20,5
10002718,10002718,KQW34,1,15,14,,5,80,0,0,0,0,15,0
10002718,10002718,KV100,1,20,14,,0,75,5,0,0,5,15,0
10002718,10002718,KV101,1,50,14,,5,90,0,0,0,0,5,0
10002718,10002718,KV350,1,70,14,,3,61,1,0,0,0,35,0
10002718,10002718,KVV31,1,10,14,,0,100,0,0,0,0,0,0
10002718,10002718,KVW31,1,35,14,,5,75,5,0,0,0,10,10
10002718,10002718,KW190,1,80,14,,1,71,0,4,0,0,8,16
10002718,10002718,KW200,1,115,14,,1,62,6,3,0,0,21,8
10002718,10002718,KW302,1,50,14,,5,75,0,0,0,0,15,0
10002718,10002718,KW340,1,45,14,,0,80,0,0,0,0,15,0
10002718,10002718,KW440,1,85,14,,1,78,4,0,0,0,15,2
10002718,10002718,KWG34,1,20,14,,0,90,0,5,0,0,5,0
10002718,10002718,KX390,1,90,14,,31,56,0,0,0,0,10,2
10002718,10002718,KXT10,1,90,13,105,31,56,0,0,0,0,10,2
10002718,10002718,KXT10,1,25,22,33,0,55,5,0,0,15,15,5
10002743,10002743,HFC70022,1,25,23,035,0,75,0,0,0,5,5,15
10002755,10014001,YCARRTFDU-Y,1,10,11,H,10,50,0,0,0,0,30,10
10002755,10014001,YEAYRTFDU-Y,1,15,14,,0,85,0,0,0,0,0,15
10002755,10014001,YFTXRTFDU-Y,1,15,24,,5,60,5,0,0,0,10,20
10002755,10014001,YPCCSGLEU-Y,1,10,14,,40,40,0,0,0,0,10,10
10002755,10014001,YPDMSGLEA-Y,1,10,24,,0,80,0,0,0,0,10,10
10002755,10014001,YSHEFDSCU-Y,1,15,24,,0,75,0,0,0,5,20,0
10002755,10014001,YSPRRTFDU-Y,1,15,24,,20,45,0,0,0,0,20,15
10002755,10014001,YVMPRTFDU-Y,1,15,24,,5,70,0,5,0,5,5,5
10002815,10002815,HC02HF1A002Q,1,35,14,,5,80,0,10,0,0,5,5
10002815,10002815,HC02HF1A004Q,1,20,14,,0,80,0,10,0,0,5,5
10002815,10002815,HC02HF1A005Q,1,10,24,,0,90,0,10,0,0,0,0
10002815,10002815,HC10HF1A003Q,1,15,14,,15,65,0,0,0,15,0,5
10002815,10002815,HC10HF1A003Q,2,10,24,,0,60,0,0,0,30,0,10
10002815,10002815,HC10HF1A005Q,1,50,14,,25,50,0,10,0,5,0,5
10002843,10002843,K0004,1,20,24,,0,65,0,10,0,5,10,5
10002843,10002843,K0262,1,10,14,,10,40,0,0,0,10,20,20
10002843,10002843,K0276,1,25,14,,0,95,0,5,0,0,0,0
10002843,10002843,K0277,1,20,14,,5,50,0,5,0,0,0,40
10002843,10002843,K0278,1,25,14,,0,90,0,0,0,0,5,5
10002843,10002843,K0279,1,15,14,,5,80,0,0,0,0,10,0
10002843,10002843,K0281,1,20,24,,15,35,0,10,0,5,0,35
10002843,10002843,K0282,1,15,14,,0,65,0,0,0,0,0,35
10002843,10002843,K0283,1,50,13,024,5,45,0,0,0,0,0,50
10002843,10002843,K0284,1,10,14,,0,20,0,0,0,0,0,80
10002843,10002843,K0286,1,25,14,,0,65,0,0,0,0,0,35
10002843,10002843,K0287,1,50,13,024,0,85,0,0,0,5,5,5
10002843,10002843,K0296,1,50,13,024,5,45,0,0,0,0,0,50
10002843,10002843,K0297,1,15,14,,0,100,0,0,0,0,0,0
10002843,10002843,K0298,1,10,14,,0,90,0,0,0,10,0,0
10002843,10002843,K0299,1,25,24,,0,40,0,0,0,0,0,65
10002843,10002843,K0300,1,50,13,024,5,45,0,0,0,0,0,50
10002843,10002843,K0349,1,50,13,024,5,45,0,0,0,0,0,50
10002852,10002852,HC04,2,15,13,097,0,0,0,0,0,100,0,0
10002852,10002852,HC05,2,15,13,097,0,0,0,0,0,100,0,0
10002852,10002852,HC08,2,15,23,024,0,0,0,0,0,100,0,0
10002852,10002852,HC11,2,20,13,061,0,0,0,0,0,100,0,0
